,위도,경도,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원
751,37.55869200000001,126.8621098,6110000,611000050220100027,20100209,,1,영업/정상,0,정상,,,,,028154263,,,서울특별시 강서구 가양동  449번지 21호 한화비즈메트로2차 1206호,서울특별시 강서구 양천로 551-24 1206호 (가양동한화비즈메트로2차),,(주)아이에프씨,20161011171659,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
752,37.5102181,127.0217417,6110000,611000050220100026,20100208,,1,영업/정상,0,정상,,,,,0234471178,,137808.0,서울특별시 서초구 반포동  707번지 11호 프린스타워 6층 ,서울특별시 서초구 강남대로 535 (반포동프린스타워 6층),6535.0,(주)에이치에스그룹,20100309111636,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,L00,
753,37.5191693,126.9285663,6110000,611000050220040011,20040221,,1,영업/정상,0,정상,,,,,027808813,,150891.0,서울특별시 영등포구 여의도동  45번지 5호 매종리브로오피스텔 617호,서울특별시 영등포구 의사당대로1길 11 617호 (여의도동매종리브로오피스텔),7332.0,(주)한국미네사료,20100415135548,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
754,37.4735576,127.0445473,6110000,611000050220040009,20040924,,1,영업/정상,0,정상,,,,,0262423242,,135855.0,서울특별시 서초구 양재동  306번지 9호 용소빌딩 302호,서울특별시 서초구 언남10길 15 302호 (양재동용소빌딩),6781.0,아베텍,20150302134209,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
755,37.5009048,127.0245224,6110000,611000050220040007,20040311,,1,영업/정상,0,정상,,,,,0234821181,,137070.0,서울특별시 서초구 서초동  1308번지 25호 강남오피스텔 803호,서울특별시 서초구 서초대로73길 40 803호 (서초동강남오피스텔),6612.0,비지엠피,20080304201512,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
756,37.4762493,126.9054021,6110000,611000050220040005,20040325,,1,영업/정상,0,정상,,,,,028670267,,153819.0,서울특별시 금천구 독산동  887번지 6호 ,서울특별시 금천구 문성로 16 (독산동),8552.0,(주)케이펫,20080303145310,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
757,37.5633686,126.9804694,6110000,611000050220040004,20040715,,1,영업/정상,0,정상,,,,,027279466,,100070.0,서울특별시 중구 소공동  50번지 동양화학 ,서울특별시 중구 소공로 94 5층 (소공동동양화학빌딩),4532.0,동양제철화학(주),20131230133159,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
758,37.5362879,126.9439459,6110000,611000050220100016,20100209,,1,영업/정상,0,정상,,,,,027152122,,121703.0,서울특별시 마포구 마포동  350번지 강변한신코아빌딩 812 ,서울특별시 마포구 마포대로4다길 18 (마포동강변한신코아빌딩 812),4177.0,현우통상,20100209130925,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
759,37.5647325,126.8117842,6110000,611000050220100015,20100209,,1,영업/정상,0,정상,,,,,0226670151,,157852.0,서울특별시 강서구 방화동  609번지 184호 ,서울특별시 강서구 방화동로 48-1 (방화동),7616.0,선화물산,20131231112648,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
760,37.6048353,126.9564428,6110000,611000050220100014,20100209,,1,영업/정상,0,정상,,,,,024853282,,110011.0,서울특별시 종로구 구기동  266번지 청구빌라 102동 201호,서울특별시 종로구 홍지문길 69 102동 201호 (구기동청구빌라),3012.0,주식회사 펫츠 원,20131231112603,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
761,37.4751584,127.052937,6110000,611000050220100013,20100209,,1,영업/정상,0,정상,,,,,,,135920.0,서울특별시 강남구 역삼동  720번지 21호 유정빌딩 6층 ,서울특별시 강남구 테헤란로38길 11 (역삼동유정빌딩 6층),6221.0,(주)솔마루,20100209102135,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
762,37.5696602,126.9748903,6110000,611000050220100012,20100208,,1,영업/정상,0,정상,,,,,027350765,,110061.0,서울특별시 종로구 신문로1가  163번지 광화문오피시아빌딩 401호,서울특별시 종로구 새문안로 92 401호 (신문로1가광화문오피시아빌딩),3186.0,(주)지앤오 코퍼레이션,20131231112503,I,2019-03-23 02:20:03.0,사료제조업(보조),사료제조업,,,000,
763,37.5714517,127.0254648,6110000,611000050220100011,20100208,,1,영업/정상,0,정상,,,,,023355933,,,서울특별시 동대문구 신설동  92번지 72호 미우빌딩 902호,서울특별시 동대문구 청계천로 433 902호 (신설동미우빌딩),,인터브라운코리아 (주),20160111173843,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
764,37.4942128,127.1184023,6110000,611000050220100010,20090114,,1,영업/정상,0,정상,,,,,024071627,,138160.0,서울특별시 송파구 가락동  98번지 2호 뉴훼미리1차오피스텔402호 ,서울특별시 송파구 송파대로30길 8 (가락동뉴훼미리1차오피스텔402호),5719.0,골드네카,20100208114821,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
765,37.5372347,126.8975944,6110000,611000050220100009,20090102,,1,영업/정상,0,정상,,,,,0226313840,,,서울특별시 영등포구 양평동4가  264번지 3호 ,서울특별시 영등포구 선유로 277 2층 (양평동4가),7206.0,(주)비케이Corp.,20170906162924,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
766,37.5362879,126.9439459,6110000,611000050220100008,20081226,,1,영업/정상,0,정상,,,,,,,121050.0,서울특별시 마포구 마포동  350번지 강변한신코아빌딩 1502호,서울특별시 마포구 마포대로4다길 18 1502호 (마포동강변한신코아빌딩),4177.0,운성물산,20131230165444,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
767,37.5725012,127.0010661,6110000,611000050220100007,20081223,,1,영업/정상,0,정상,,,,,,,110725.0,서울특별시 종로구 연지동  263번지 ,서울특별시 종로구 종로33길 31 (연지동),3129.0,삼양사,20131230165242,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
768,37.4959071,127.1207909,6110000,611000050220100005,20081223,,1,영업/정상,0,정상,,,,,,,138803.0,서울특별시 송파구 가락동  76번지 9호 가락빌딩 206호,서울특별시 송파구 양재대로62길 47 206호 (가락동가락빌딩),5713.0,케이앤씨플러스,20100128103229,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
769,37.5058765,127.0283552,6110000,611000050220030011,20030118,,1,영업/정상,0,정상,,,,,0222611188,,,서울특별시 강남구 논현동  203번지 1호 거평타운 606호,서울특별시 강남구 봉은사로 129 606호 (논현동거평타운),,(주)한유비앤에프,20170426180810,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
770,37.5692342,127.1577753,6110000,611000050220030009,20030130,,1,영업/정상,0,정상,,,,,,,134080.0,서울특별시 강동구 고덕동  360번지 ,서울특별시 강동구 아리수로87가길 275 (고덕동),5203.0,(주)나엔,20141001160817,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
771,37.5175989,126.9037763,6110000,611000050220030008,20030627,,1,영업/정상,0,정상,,,,,0226337424,,150030.0,서울특별시 영등포구 영등포동4가  426번지 2호 대야빌딩 407호,서울특별시 영등포구 경인로 823-2 407호 (영등포동4가대야빌딩),7305.0,(주)경기화학약품상사,20131230132245,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
772,37.5309008,127.0074954,6110000,611000050220030006,20030722,,1,영업/정상,0,정상,,,,,027490291,,140210.0,서울특별시 용산구 한남동  113번지 2호 인성빌딩 3층 ,서울특별시 용산구 독서당로 27 (한남동인성빌딩 3층),4410.0,인성실업(주),20080411154219,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
773,37.4883749,127.1253593,6110000,611000050220030005,20030212,,1,영업/정상,0,정상,,,,20190528.0,024308262,,,서울특별시 송파구 문정동  37번지 2호 동굴빌딩 2층 ,서울특별시 송파구 동남로6길 41-10 (문정동동굴빌딩 2층),,원피드캠,20190529091335,U,2019-05-31 02:40:00.0,사료제조업(수입),사료제조업,,,000,
774,37.4878098,127.0142975,6110000,611000050220140067,20141203,,1,영업/정상,0,정상,,,,,0234720286,,,서울특별시 서초구 서초동  1598번지 3호 서초르네상스오피스텔 402호,서울특별시 서초구 서초중앙로 69 402호 (서초동서초르네상스오피스텔),6651.0,(주)태명라인업,20141203141027,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
775,37.5515438,126.9197803,6110000,611000050220140065,20141121,,1,영업/정상,0,정상,,,,,0262197789,,,서울특별시 마포구 서교동  368번지 22호 서문빌딩 526호,서울특별시 마포구 잔다리로 32 526호 (서교동서문빌딩),,(주)지오애그리비즈,20160304103948,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
776,37.5696602,126.9748903,6110000,611000050220140063,20141114,,1,영업/정상,0,정상,,,,,,,,서울특별시 종로구 신문로1가  163번지 1902호 광화문오피시아 ,서울특별시 종로구 새문안로 92 1902호 (신문로1가광화문오피시아),3186.0,대가무역,20141114182716,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
777,37.466168,127.0402043,6110000,611000050220140062,20141111,,1,영업/정상,0,정상,,,,,0263002511,,,서울특별시 서초구 양재동  232번지 에이티센터 1305호,서울특별시 서초구 강남대로 27 1305호 (양재동에이티센터),6774.0,(주)뉴트리바이오,20141111100414,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
778,37.5019822,127.0869228,6110000,611000050220100004,20100126,,1,영업/정상,0,정상,,,,,,,138838.0,서울특별시 송파구 삼전동  35번지 ,서울특별시 송파구 삼전로4길 4 (삼전동),5594.0,(주)슈얼리팜 코리아,20100126100151,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
779,37.5220349,127.0285827,6110000,611000050220100003,20081110,,1,영업/정상,0,정상,,,,,,,135888.0,서울특별시 강남구 신사동  520번지 동양빌딩 3층 ,서울특별시 강남구 강남대로162길 36 (신사동동양빌딩 3층),6028.0,볼케닉스(주),20100121092259,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
780,37.5587843,126.9737027,6110000,611000050220100002,20081104,,1,영업/정상,0,정상,,,,,,,100801.0,서울특별시 중구 남대문로5가  120번지 단암빌딩 3층 ,서울특별시 중구 소월로 10 (남대문로5가단암빌딩 3층),4527.0,대한사료공업(주),20100120141038,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,000,
781,37.5316665,127.1451988,6110000,611000050220090055,20091224,,1,영업/정상,0,정상,,,,,024715856,,, ,서울특별시 강동구 명일로10길 23 3층 (둔촌동),5366.0,한국효모(주),20131230104450,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,L00,
782,37.547128,126.8436128,6110000,611000050220090054,20091222,,1,영업/정상,0,정상,,,,,028673111,,157019.0,서울특별시 강서구 화곡동  84번지 4호 4층 403호 ,서울특별시 강서구 우현로 15 (화곡동4층 403호),7695.0,대성펫코,20100302131430,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
783,37.4884346,127.0526589,6110000,611000050220090052,20091215,,1,영업/정상,0,정상,,,,,07074331235,,135856.0,서울특별시 강남구 도곡동  467번지 10호 우성리빙텔 309호 ,서울특별시 강남구 언주로30길 27 (도곡동우성리빙텔 309호),6292.0,나젠트코리아,20100225150746,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
784,37.4856393,127.0329651,6110000,611000050220090051,20091215,,1,영업/정상,0,정상,,,,,0234748161,,137072.0,서울특별시 서초구 서초동  1362번지 14호 해동빌딩 7층 ,서울특별시 서초구 강남대로 251 (서초동해동빌딩 7층),6735.0,(주)세인상사,20100225150523,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
785,37.534817,127.0075231,6110000,611000050220090050,20091211,,1,영업/정상,0,정상,,,,,027697500,,140886.0,서울특별시 용산구 한남동  64번지 1호 수영빌딩 4층 ,서울특별시 용산구 한남대로20길 13 4층 (한남동수영빌딩),4419.0,인터베트코리아,20131230163042,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
786,37.502857,127.1261081,6110000,611000050220090049,20091211,,1,영업/정상,0,정상,,,,,024049162,,138160.0,서울특별시 송파구 가락동  98번지 3호 소방공제회관 8층 ,서울특별시 송파구 송파대로 274 8층 (가락동소방공제회관),5719.0,테오스바이오,20131230162944,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
787,37.534957,127.0700725,6110000,611000050220090048,20091210,,1,영업/정상,0,정상,,,,,,,143190.0,서울특별시 광진구 자양동  553번지 43호 한양빌딩 205호,서울특별시 광진구 뚝섬로 539 205호 (자양동한양빌딩),5070.0,에스에이치코퍼레이션,20131230162829,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,000,
788,37.5928186,127.0540979,6110000,611000050220090047,20091207,,1,영업/정상,0,정상,,,,,025021902,,130872.0,서울특별시 동대문구 회기동  3번지 56호 4층 ,서울특별시 동대문구 회기로23가길 35 4층 (회기동4층),2453.0,늘팜,20131230162607,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
789,37.5714903,126.9927977,6110000,611000050220140057,20141013,,1,영업/정상,0,정상,,,,,07048457890,,,서울특별시 종로구 봉익동  141번지 1호 세화빌딩 510호,서울특별시 종로구 돈화문로6가길 16 세화빌딩 510호 (봉익동),3138.0,한국맥스,20180706143518,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
790,37.520029,127.026959,6110000,611000050220140056,20141010,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 삼성동  115번지 18호 이원빌딩 ,서울특별시 강남구 봉은사로68길 23 3층 (삼성동이원빌딩),6154.0,미도기업(주),20141010093122,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
791,37.5362879,126.9439459,6110000,611000050220140055,20141001,,1,영업/정상,0,정상,,,,,0234124202,,,서울특별시 마포구 마포동  350번지 강변한신코아 1203호,서울특별시 마포구 마포대로4다길 18 1203호 (마포동강변한신코아),,(주)에이팀트레이딩,20161122192218,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
792,37.4656784,127.0402684,6110000,611000050220140054,20140923,,1,영업/정상,0,정상,,,,,0263002641,,,서울특별시 서초구 양재동  232번지 aT센터 904호,서울특별시 서초구 강남대로 27 904호 (양재동aT센터),6774.0,농업회사법인(주)오가닉팜,20140923074326,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
793,37.4884346,127.0526589,6110000,611000050220140053,20140919,,1,영업/정상,0,정상,,,,,07040780438,,,서울특별시 강남구 도곡동  467번지 10호 우성리빙텔 309호,서울특별시 강남구 언주로30길 27 309호 (도곡동우성리빙텔),6292.0,아메코바이오스 컴패니,20150106110146,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
794,37.5539601,126.8171047,6110000,611000050220140052,20140919,,1,영업/정상,0,정상,,,,,025751000,,,서울특별시 강서구 공항동  1365번지 11호 ,서울특별시 강서구 방화대로6가길 21 (공항동),7645.0,(주)해밀트레이드,20140919141222,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
795,37.5387551,126.8950283,6110000,611000050220140049,20140905,,1,영업/정상,0,정상,,,,,023840916,,,서울특별시 영등포구 양평동4가  203번지 2호 선유빌딩 201호,서울특별시 영등포구 양평로22길 12 201호 (양평동4가선유빌딩),7206.0,농업회사법인 애그리오 주식회사,20140905095507,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
796,37.5372878,126.9450014,6110000,611000050220140048,20140904,,1,영업/정상,0,정상,,,,,,,,서울특별시 마포구 마포동  236번지 1호 덕성빌딩 ,서울특별시 마포구 마포대로4나길 46 2층 (마포동덕성빌딩),4176.0,(주)위트레이딩,20140904075618,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
797,37.5629869,126.905025,6110000,611000050220140047,20140904,,1,영업/정상,0,정상,,,,,023251100,,,서울특별시 마포구 성산동  278번지 49호 한성빌딩 ,서울특별시 마포구 성산로2길 45 2층 (성산동한성빌딩),,팀버울프코리아(주),20191007173744,U,2019-10-09 02:40:00.0,사료제조업(수입),사료제조업,,,000,
798,37.5201371,126.9263986,6110000,611000050220140046,20140822,,1,영업/정상,0,정상,,,,,0262930029,,,서울특별시 영등포구 여의도동  36번지 B1C동 001호,서울특별시 영등포구 의사당대로 127 B1C동 001호 (여의도동),7331.0,(주)코넬인터내셔널,20140822083711,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
799,37.5337604,127.1428147,6110000,611000050220140043,20140801,,1,영업/정상,0,정상,,,,,,,,서울특별시 강동구 둔촌동  63번지 태기빌딩 502호,서울특별시 강동구 천호대로 1182 502호 (둔촌동태기빌딩),5361.0,(주)인스텍에이치엘,20140801143918,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
800,37.4941097,127.0106092,6110000,611000050220140042,20140728,,1,영업/정상,0,정상,,,,,07087287779,,,서울특별시 송파구 문정동  642번지 3호 문정에스케이브이원지엘메트로시티 C동 1113-1호,서울특별시 송파구 법원로 128 문정에스케이브이원지엘메트로시티 C동 1113-1호 (문정동),5854.0,선양 International,20180323092655,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
801,37.480465,127.1196923,6110000,611000050220090038,20090901,,1,영업/정상,0,정상,,,,,024195073,,,서울특별시 송파구 문정동  622번지 0호 송파한화오벨리스크 ,서울특별시 송파구 충민로 5 C동 926호 (문정동 송파한화오벨리스크),5841.0,(주)신한사료,20190715202620,U,2019-07-17 02:40:00.0,사료제조업(수입),사료제조업,,,L00,
802,37.4931574,127.1188468,6110000,611000050220170057,20170629,,1,영업/정상,0,정상,,,,,025697209,,,서울특별시 송파구 가락동  99번지 3호 제일오피스텔 1602호,서울특별시 송파구 송파대로 260 제일오피스텔 1602호 (가락동),5719.0,엠지케이홀딩스(주),20180116193707,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
803,37.5482573,127.1320787,6110000,611000050220170056,20170612,,1,영업/정상,0,정상,,,,,024427679,,,서울특별시 강동구 암사동  490번지 19호 ,서울특별시 강동구 상암로 81 2층 (암사동),5265.0,스윗비,20170706201304,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
804,37.5146546,127.107375,6110000,611000050220170055,20170610,,1,영업/정상,0,정상,,,,,0221450001,,,서울특별시 송파구 방이동  22번지 5호 잠실리시온 503호,서울특별시 송파구 오금로 87 503호 (방이동잠실리시온),,(주)해농상사,20170610100700,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
805,37.4931574,127.1188468,6110000,611000050220170054,20170605,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 가락동  99번지 3호 제일오피스텔 505호,서울특별시 송파구 송파대로 260 5층 505호 (가락동제일오피스텔),5719.0,제이유엔,20170605081333,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
806,37.5031739,127.1344024,6110000,611000050220170053,20170601,,1,영업/정상,0,정상,,,,,024062700,,,서울특별시 송파구 오금동  60번지 2호 ,서울특별시 송파구 동남로23길 18-1 (오금동),,송은통상(주),20170601161506,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
807,37.5623431,126.9553863,6110000,611000050220170052,20170530,,1,영업/정상,0,정상,,,,,,,,서울특별시 서대문구 북아현동  176번지 52호 ,서울특별시 서대문구 북아현로 57 2층 (북아현동),,뉴트리션티엠코리아 주식회사,20170530183822,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
808,37.5015166,127.0677682,6110000,611000050220170050,20170529,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 대치동  1009번지 5호 국민제1빌딩 ,서울특별시 강남구 영동대로 302 3~4층 (대치동국민제1빌딩),,롯데상사 (주),20170529105959,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
809,37.5770556,126.9884411,6110000,611000050220160035,20160430,,1,영업/정상,0,정상,,,,,027413544,,,서울특별시 종로구 운니동  98번지 78호 가든타워 602호,서울특별시 종로구 율곡로 84 602호 (운니동가든타워),,(주)제이씨푸드텍,20160430142611,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
810,37.53012030000001,126.8481777,6110000,611000050220160034,20160426,,1,영업/정상,0,정상,,,,,0226913400,,,서울특별시 강서구 화곡동  894번지 19호 용윤빌딩 B01호,서울특별시 강서구 강서로10길 8 B01호 (화곡동용윤빌딩),7781.0,바이칼허브,20160426134333,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
811,37.4521203,126.9154748,6110000,611000050220160033,20160422,,1,영업/정상,0,정상,,,,,,,,서울특별시 금천구 시흥동  237번지 19호 ,서울특별시 금천구 탑골로 58 1층 (시흥동),8656.0,펫쏘그(petsog),20160422100321,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
812,37.5724549,126.9818024,6110000,611000050220160031,20160415,,1,영업/정상,0,정상,,,,,027654365,,,서울특별시 종로구 수송동  58번지 두산위브파빌리온 317호,서울특별시 종로구 삼봉로 81 317호 (수송동두산위브파빌리온),,(주)제이아이유,20160415171653,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
813,37.48843979999999,127.1041681,6110000,611000050220160030,20160415,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 수서동  716번지 사이룩스 동관동 901호,서울특별시 강남구 광평로 295 동관동 901호 (수서동사이룩스),,생각연구원(주),20160415164401,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
814,37.5653152,126.8480309,6110000,611000050220160029,20160414,,1,영업/정상,0,정상,,,,,0263650774,,,서울특별시 강서구 가양동  1498번지 강서한강자이타워 B-611호,서울특별시 강서구 양천로 401 B-611호 (가양동강서한강자이타워),,(주)비비엘유,20160414163629,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
815,37.6801286,127.0558065,6110000,611000050220160028,20160411,,1,영업/정상,0,정상,,,,,07076556109,,,서울특별시 노원구 상계동  1267번지 토마토파르코 1504호,서울특별시 노원구 동일로 1700 1504호 (상계동토마토파르코),,주식회사 더피드,20170410173649,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
816,37.5742419,126.8899001,6110000,611000050220160027,20160401,,1,영업/정상,0,정상,,,,,023593853,,,서울특별시 마포구 상암동  1640번지 마포비즈프라자 411호,서울특별시 마포구 매봉산로 18 411호 (상암동마포비즈프라자),,(주)구펍(GUPUP.INC),20170403183759,I,2019-03-23 02:20:03.0,사료제조업(보조),사료제조업,,,L00,
817,37.4812932,127.0142735,6110000,611000050220160026,20160331,,1,영업/정상,0,정상,,,,,025876231,,,서울특별시 서초구 서초동  1450번지 4호 ,서울특별시 서초구 남부순환로325길 1 (서초동),,(주) 컴텍,20160331163438,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
818,37.5984698,126.9113032,6110000,611000050220160025,20160328,,1,영업/정상,0,정상,,,,,,,,서울특별시 은평구 신사동  20번지 1호 홍일연립 203호,서울특별시 은평구 은평로 33-1 203호 (신사동홍일연립),3423.0,퍼피아일랜드,20160328200334,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
819,37.5370474,127.0843546,6110000,611000050220160024,20160321,,1,영업/정상,0,정상,,,,,024537117,,,서울특별시 광진구 구의동  246번지 14호 크레신타워 107호,서울특별시 광진구 아차산로 375 비1층 107호 (구의동크레신타워),,(주) 위드이엘,20160321173344,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
820,37.4688771,127.0426059,6110000,611000050220160023,20160318,,1,영업/정상,0,정상,,,,,025751134,,,서울특별시 서초구 양재동  332번지 5호 산양빌딩 202호,서울특별시 서초구 강남대로8길 39-3 202호 (양재동산양빌딩),,주식회사 욱일,20160318094146,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
821,37.5020557,126.8413113,6110000,611000050220160022,20160315,,1,영업/정상,0,정상,,,,,027786443,,,서울특별시 구로구 개봉동  50번지 3호 ,서울특별시 구로구 고척로21나길 84 2층 (개봉동),8250.0,(주)한중에스에스,20180116192741,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
822,37.5736116,126.9742022,6110000,611000050220160021,20160308,,1,영업/정상,0,정상,,,,,027363471,,,서울특별시 종로구 도렴동  60번지 도렴빌딩 608호,서울특별시 종로구 새문안로5길 37 608호 (도렴동도렴빌딩),,(주)씨피케이푸드시스템,20160308194133,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
823,37.4982036,126.9967719,6110000,611000050220110027,20110622,,1,영업/정상,0,정상,,,,,025823870,,,서울특별시 서초구 반포동  107번지 28호 ,서울특별시 서초구 사평대로20길 28 (반포동),6575.0,어업회사법인 에이뱅크 (주),20150407145256,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
824,37.4841256,126.9776386,6110000,611000050220110026,20110617,,1,영업/정상,0,정상,,,,,028869300,,,서울특별시 동작구 사당동  155번지 6호 ,서울특별시 동작구 사당로 271 (사당동),,(주)주안상사,20160719103137,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
825,37.4960797,127.0193966,6110000,611000050220050005,20050729,,1,영업/정상,0,정상,,,,,,,137070.0,서울특별시 서초구 서초동  1687번지 2호 중앙서초프라자 303호,서울특별시 서초구 서초중앙로24길 55 303호 (서초동중앙서초프라자),6603.0,동성양행,20080228162518,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
826,37.5473301,126.9722574,6110000,611000050220050004,20050926,,1,영업/정상,0,정상,,,,,025464410,,140150.0,서울특별시 용산구 갈월동  71번지 6호 B1 ,서울특별시 용산구 한강대로 341 (갈월동B1),4320.0,대유상사,20080228100329,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
827,37.5935582,127.0866951,6110000,611000050220050003,20051212,,1,영업/정상,0,정상,,,,,024351551,,131220.0,서울특별시 중랑구 상봉동  107번지 6호 ,서울특별시 중랑구 면목로 470 (상봉동),2154.0,대상(주)건강사업본부,20080228092148,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
828,37.57389,127.02646,6110000,611000050220050002,20051123,,1,영업/정상,0,정상,,,,,0226575222,,130110.0,서울특별시 동대문구 신설동  96번지 48호 ,서울특별시 동대문구 천호대로 26 (신설동),2586.0,대상(주),20080228091912,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
829,37.5311369,126.92116,6110000,611000050220050001,20050307,,1,영업/정상,0,정상,,,,,027808935,,150870.0,서울특별시 영등포구 여의도동  13번지 동양파라곤오피스텔 632호,서울특별시 영등포구 국회대로 800 632호 (여의도동동양파라곤오피스텔),7238.0,거창무역,20080123151957,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
