,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,위도,경도
1712,3140000.0,3.14e+17,20200519.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신월동 433-8번지 ,서울특별시 양천구 오목로3길 12 천일주택 401호 (신월동),7930.0,댕댕이타요(22고 0713),20200500000000.0,I,2020.5.21 0:23,,185758.9546,446726.0078,동물판매업,운송 ,,0,,37.6196704,127.050606
1713,3140000.0,3.14e+17,20200519.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신월동 433-8번지 ,서울특별시 양천구 오목로3길 12 천일주택 401호 (신월동),7930.0,댕댕이타요(10소 8163),20200500000000.0,I,2020.5.21 0:23,,185758.9546,446726.0078,동물판매업,운송 ,,0,,37.46214,127.026473
1714,3060000.0,3.06e+17,20200720.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 중랑구 중화동 281-33,서울특별시 중랑구 동일로140길 12 1층 (중화동),2050.0,펫스토어1004,20200700000000.0,I,2019.12.6 22:02,,206977.5242,455758.3795,,,,,,37.4875474,127.0259037
1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.64879639999999,127.035656
1716,3020000.0,3.02e+17,20200824.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 용산구 이태원동 258-61 1층,서울특별시 용산구 회나무로41길 50 1층 (이태원동),4344.0,아츠,20200800000000.0,I,2019.12.7 22:06,,199378.2901,448878.1528,,,,,,37.5028455,127.0120279
1717,3140000.0,3.14e+17,20180417.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신월동 158-20 1층,서울특별시 양천구 남부순환로40길 40 1층 (신월동),7911.0,멍스타일,20200700000000.0,U,2019.12.7 0:05,,184642.7594,447980.2977,,,,,,39.7518486,-105.0140113
1718,3140000.0,3.14e+17,20180608.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신정동 327번지 목동신시가지아파트13단지 상가C동 115호,서울특별시 양천구 목동동로 100 상가C동 115호 (신정동 목동신시가지아파트13단지),8096.0,로사네 애견미용실,20181000000000.0,U,2018.10.24 2:35,,187995.2616,445782.6509,동물판매업,미용 ,,0,,37.5024414,127.1100893
1719,3140000.0,3.14e+17,20180425.0,,1.0,영업/정상,0.0,정상,,,,,02-2655-2543,0.0,,서울특별시 양천구 신정동 325번지 목동신시가지아파트11단지 상가 A동 103호,서울특별시 양천구 목동동로 10 상가 A동 103호 (신정동 목동신시가지아파트11단지),8098.0,살롱드 꽃개,20180400000000.0,I,2018.8.31 23:59,,187412.0301,445546.5563,동물판매업,미용 ,,0,,49.2180097,-122.9717566
1720,3140000.0,3.14e+17,20170901.0,,1.0,영업/정상,0.0,정상,,,,,02-2691-1245,0.0,,서울특별시 양천구 신정동 922-24번지 1층 ,서울특별시 양천구 오목로 157 1층 (신정동),7943.0,POSH,20170900000000.0,I,2018.8.31 23:59,,187101.2212,446984.9116,동물판매업,판매 ,,0,,37.4763984,127.0463008
1721,3140000.0,3.14e+17,20121204.0,,1.0,영업/정상,0.0,정상,,,,,6052-9886,0.0,,서울특별시 양천구 목동 769-1번지 105호 ,서울특별시 양천구 목동중앙남로 21 105호 (목동),7963.0,공주네 펫샵,20141200000000.0,I,2018.8.31 23:59,,188247.1814,448194.5765,동물판매업,판매 ,,0,,37.4763984,127.0463008
1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5116269,-0.147806
1723,3140000.0,3.14e+17,20130924.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신정동 888-29 1층,서울특별시 양천구 목동로23길 3 1층 (신정동),7938.0,스타일독앤캣 강아지고양이 목동점,20210600000000.0,U,2020.12.5 22:05,,187834.5334,447222.9535,,,,,,51.5116269,-0.147806
1724,3210000.0,3.21e+17,20210721.0,,1.0,영업/정상,0.0,정상,,,,,02-6032-5333,0.0,,서울특별시 서초구 잠원동 **-* 정진빌딩,서울특별시 서초구 강남대로**길 ** 정진빌딩 *층 (잠원동),6527.0,케이펫스타(K-펫스타),20210700000000.0,I,2020.12.6 22:03,,201391.2019,445739.3372,,,,,,40.5811715,-74.2864216
1725,3140000.0,3.14e+17,20120822.0,,1.0,영업/정상,0.0,정상,,,,,031-485-5820,0.0,,서울특별시 양천구 목동 962번지 목동트라팰리스 지하 1층 ,서울특별시 양천구 오목로 299 (목동목동트라팰리스 지하 1층),,밀레펫(이마트 목동점),20131000000000.0,I,2018.8.31 23:59,,188472.7592,447091.856,동물판매업,판매 ,,L00,,37.516081,127.0145084
1726,3140000.0,3.14e+17,20110512.0,,1.0,영업/정상,0.0,정상,,,,,2643-0283,,,서울특별시 양천구 목동 919-7번지 홈플러스 2층 ,서울특별시 양천구 목동서로 170 (목동홈플러스 2층),,닥터펫동물병원,20110500000000.0,I,2018.8.31 23:59,,188729.1905,447572.61,동물판매업,판매 ,,0,,37.5064627,126.9992311
1727,3140000.0,3.14e+17,20110512.0,,1.0,영업/정상,0.0,정상,,,,,2607-0022,,,서울특별시 양천구 신월동 444-11번지 ,서울특별시 양천구 오목로 45 (신월동),,양천종합동물병원,20110500000000.0,I,2018.8.31 23:59,,186019.5568,446684.7216,동물판매업,판매 ,,0,,37.4885013,127.0137038
1728,3140000.0,3.14e+17,20081111.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 양천구 신월동 105-4번지 ,서울특별시 양천구 월정로 177 (신월동),,개과천선,20110300000000.0,I,2018.8.31 23:59,,185388.1862,448033.693,동물판매업,판매 ,,0,,37.4885013,127.0137038
1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4807372,126.9946017
1730,3140000.0,3.14e+17,20170508.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신정동 1052-26,서울특별시 양천구 중앙로 222 2층 (신정동),8091.0,루시캣,20201100000000.0,U,2019.11.2 0:02,,188011.6304,447841.1017,,,,,,37.4807372,126.9946017
1731,3140000.0,3.14e+17,20180619.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 목동 740-1번지 1층,서울특별시 양천구 목동중앙본로7길 37 1층 (목동),7960.0,금쪽같은강아지,20200600000000.0,U,2019.12.5 22:05,,188147.3598,448579.7328,,,,,,37.4808558,127.0416985
1732,3130000.0,3.13e+17,20200721.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 마포구 노고산동 31-4,서울특별시 마포구 신촌로20길 6 2층 (노고산동),4101.0,마포고양이도레미캣,20200700000000.0,I,2019.12.6 22:03,,194447.9176,450299.7391,,,,,,,
1733,3020000.0,3.02e+17,20200824.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 용산구 이태원동 258-61 1층,서울특별시 용산구 회나무로41길 50 1층 (이태원동),4344.0,아츠,20200800000000.0,I,2019.12.7 22:06,,199378.2901,448878.1528,,,,,,37.5545215,127.0209707
1734,3140000.0,3.14e+17,20180412.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 목동 536-1 1층,서울특별시 양천구 목동중앙북로16길 41 1층 (목동),7971.0,멍멍이 이발소,20201100000000.0,U,2019.10.31 23:08,,188794.8582,449125.1843,,,,,,37.4932668,127.0256892
1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4949378,127.0170821
1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4966163,126.9877312
1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53477880000001,127.0672313
1738,3140000.0,3.14e+17,20181123.0,,1.0,영업/정상,0.0,정상,,,,,263385959,0.0,,서울특별시 양천구 신정동 1049-19번지 ,서울특별시 양천구 중앙로36길 24 (신정동),8085.0,몽몽바블펫#,20181100000000.0,I,2018.11.27 2:20,,187251.318,446377.962,동물판매업,위탁관리 ,,0,,37.483823,126.9963867
1739,3140000.0,3.14e+17,20181123.0,,1.0,영업/정상,0.0,정상,,,,,263385959,0.0,,서울특별시 양천구 신정동 1049-19번지 ,서울특별시 양천구 중앙로36길 24 (신정동),8085.0,몽몽바블펫#,20181100000000.0,I,2018.11.27 2:20,,187251.318,446377.962,동물판매업,미용 ,,0,,49.2492797,-122.8624465
1740,3140000.0,3.14e+17,20190318.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 목동 315-42번지 지하1층 ,서울특별시 양천구 목동중앙본로 57 지하1층 (목동),7954.0,립독,20190300000000.0,I,2019.3.20 2:21,,188334.4399,448773.3058,동물판매업,미용 ,,0,,49.2492797,-122.8624465
1741,3140000.0,3.14e+17,20190325.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 목동 739-11번지 1층 ,서울특별시 양천구 목동중앙남로10길 5 1층 (목동),7960.0,서현펫#,20190300000000.0,I,2019.3.27 2:20,,188153.8974,448448.4524,동물판매업,미용 ,,0,,37.5087927,127.0219391
1742,3140000.0,3.14e+17,20190128.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신정동 1052-26번지 3층 ,서울특별시 양천구 중앙로 222 3층 (신정동),8091.0,캣츠살롱,20190100000000.0,I,2019.1.30 2:21,,187097.0461,446034.0002,동물판매업,미용 ,,0,,37.5087927,127.0219391
1743,3140000.0,3.14e+17,20190225.0,,1.0,영업/정상,0.0,정상,,,,,26015688,0.0,,서울특별시 양천구 신정동 1183-30번지 1층 ,서울특별시 양천구 중앙로43길 11 1층 (신정동),8073.0,너와함개,20190200000000.0,I,2019.2.27 2:21,,186887.7846,446406.2808,동물판매업,미용 ,,0,,37.4983071,126.9984609
1744,3140000.0,3.14e+17,20190201.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신월동 122-13번지 ,서울특별시 양천구 곰달래로 29 (신월동),7923.0,알콩달콩 애견,20200500000000.0,U,2020.5.23 2:40,,185436.2433,447544.7246,동물판매업,위탁관리 ,,0,,37.5380754,127.1266728
1745,3140000.0,3.14e+17,20190128.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신정동 1052-26 3층,서울특별시 양천구 중앙로 222 3층 (신정동),8091.0,캣츠아일랜드,20200700000000.0,U,2019.12.7 0:08,,187097.0461,446034.0002,,,,,,37.4924329,126.9864152
1746,3140000.0,3.14e+17,20190122.0,,1.0,영업/정상,0.0,정상,,,,,02-2065-0353,0.0,,서울특별시 양천구 신정동 942-19 1층,서울특별시 양천구 중앙로52길 2 1층 (신정동),7942.0,뽀송하개,20200700000000.0,U,2019.12.7 0:09,,186746.1502,447011.5155,,,,,,37.5052066,126.9890664
1747,3140000.0,3.14e+17,20190123.0,,1.0,영업/정상,0.0,정상,,,,,02-2065-0353,0.0,,서울특별시 양천구 신정동 942-19번지 1층 ,서울특별시 양천구 중앙로52길 2 1층 (신정동),7942.0,뽀송하개,20190100000000.0,I,2019.1.25 2:21,,186746.1502,447011.5155,동물판매업,위탁관리 ,,0,,37.5052066,126.9890664
1748,3140000.0,3.14e+17,20190716.0,,1.0,영업/정상,0.0,정상,,,,,26970034,0.0,,서울특별시 양천구 목동 315-42번지 ,서울특별시 양천구 목동중앙본로 57 (목동),7954.0,립독,20190700000000.0,I,2019.7.21 2:21,,188334.4399,448773.3058,동물판매업,위탁관리 ,,0,,37.4814794,126.9822657
1749,3140000.0,3.14e+17,20190527.0,,1.0,영업/정상,0.0,정상,,,,,26437953,0.0,,서울특별시 양천구 신정동 171-61번지 목동파크자이 상가 비동 318호,서울특별시 양천구 목동남로4길 80 상가 비동 318호 (신정동 목동파크자이),8102.0,스테이펫_호텔,20190700000000.0,I,2019.7.21 2:21,,188340.0475,445235.9028,동물판매업,위탁관리 ,,0,,37.3688268,126.9306312
1750,3140000.0,3.14e+17,20190527.0,,1.0,영업/정상,0.0,정상,,,,,26437953,0.0,,서울특별시 양천구 신정동 171-61번지 목동파크자이 상가 비동 318호,서울특별시 양천구 목동남로4길 80 상가 비동 318호 (신정동 목동파크자이),8102.0,스테이펫,20190700000000.0,I,2019.7.21 2:21,,188340.0475,445235.9028,동물판매업,미용 ,,0,,37.5156888,127.0179006
1751,3140000.0,3.14e+17,20190402.0,,1.0,영업/정상,0.0,정상,,,,,2645-2727,0.0,,서울특별시 양천구 목동 962번지 목동트라팰리스 지하1층 ,서울특별시 양천구 오목로 299 목동트라팰리스 지하1층 (목동),8001.0,쿨펫이마트 목동점 동물병원,20190700000000.0,I,2019.7.21 2:21,,188472.7592,447091.856,동물판매업,위탁관리 ,,0,,38.1154161,-121.2703992
1752,3150000.0,3.15e+17,20201109.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 마곡동 776 마곡파크뷰대방디엠시티오피스텔,서울특별시 강서구 마곡동로10길 23 마곡파크뷰대방디엠시티오피스텔 123호 (마곡동),7791.0,멍스베베,20201100000000.0,I,2019.10.31 23:01,,,,,,,,,38.1154161,-121.2703992
1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4814794,126.9822657
1754,3140000.0,3.14e+17,20190402.0,,1.0,영업/정상,0.0,정상,,,,,2645-2727,0.0,,서울특별시 양천구 목동 962번지 목동트라팰리스 지하1층 ,서울특별시 양천구 오목로 299 목동트라팰리스 지하1층 (목동),8001.0,쿨펫이마트 목동점 동물병원,20190700000000.0,I,2019.7.21 2:21,,188472.7592,447091.856,동물판매업,미용 ,,0,,37.4931059,126.9862143
1755,3070000.0,3.07e+17,20210129.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 성북구 장위동 68-648 1층,서울특별시 성북구 장월로4길 57 1층 (장위동),2769.0,꿀펫,20210100000000.0,I,2020.11.30 21:01,,204354.8024,456333.5021,,,,,,37.4931059,126.9862143
1756,3140000.0,3.14e+17,20190724.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 목동 773-3번지 목동글로리파크 106호,서울특별시 양천구 목동중앙로 43 106호 (목동 목동글로리파크),7964.0,리즈동물병원,20190700000000.0,I,2019.7.26 2:21,,188394.9766,447929.3481,동물판매업,미용 ,,0,,37.4931059,126.9862143
1757,3140000.0,3.14e+17,20190724.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 목동 657-21번지 등촌빌딩 ,서울특별시 양천구 등촌로 172 등촌빌딩 (목동),7951.0,토론토동물병원,20190700000000.0,I,2019.7.26 2:21,,187788.8226,449204.6352,동물판매업,미용 ,,0,,34.0493821,-118.2438524
1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.487437,126.9941229
1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.487437,126.9941229
1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.487437,126.9941229
1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4719087,127.0459656
1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4719087,127.0459656
1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5034333,127.0226821
1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5034333,127.0226821
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4854065,127.0170236
1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.521223,127.0151286
1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.521223,127.0151286
1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4990946,126.9971831
1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4990946,126.9971831
1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7986319,127.1777771
1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5044228,127.0002664
1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5534272,126.8264511
1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4909882,126.984555
1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4909882,126.984555
1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5064627,126.9992311
1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1465796,-118.1035386
1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5142789,-98.41141909999999
1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4795466,127.0424657
1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4795466,127.0424657
1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4879937,127.0305375
1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4701531,127.039942
1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4795466,127.0424657
1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4984707,126.9993694
1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6660498,127.0570368
1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0356855,129.361787
1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0447283,-118.3072826
1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4921048,127.0257835
1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5065936,127.0139319
1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.485339,127.0188292
1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4921048,127.0257835
1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4879937,127.0305375
1795,3150000.0,3.15e+17,20200131.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 화곡동 107-13번지 모아빌딩 ,서울특별시 강서구 화곡로 194-26 모아빌딩 1층 (화곡동),7727.0,OMW dog's cafe,20200100000000.0,I,2020.2.2 0:23,,186021.0362,448873.2894,동물판매업,전시 ,,0,,50.8566995,4.3918476
1796,3150000.0,3.15e+17,20200305.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 마곡동 800-15번지 이너매스마곡2 516호,서울특별시 강서구 마곡중앙2로 35 이너매스마곡2 516호 (마곡동),7806.0,낭만고양이(강서점),20200300000000.0,I,2020.3.7 0:23,,,,동물판매업,판매 ,,0,,37.4938331,126.9900644
1797,3150000.0,3.15e+17,20200317.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 화곡동 46-17번지 신성주택 ,서울특별시 강서구 까치산로14길 49-24 203호 (화곡동 신성주택),7674.0,알까네 펫드라이브,20200300000000.0,I,2020.3.19 0:23,,186683.2297,449152.8505,동물판매업,운송 ,,0,,37.6660498,127.0570368
1798,3150000.0,3.15e+17,20200317.0,,1.0,영업/정상,0.0,정상,,,,,02-2661-1333,0.0,,서울특별시 강서구 마곡동 798-14번지 ,서울특별시 강서구 마곡중앙1로 20 4층 411호 (마곡동),7807.0,독살롱 다듬,20200300000000.0,I,2020.3.19 0:23,,,,동물판매업,위탁관리 ,,0,,37.4941839,126.9867271
1799,3150000.0,3.15e+17,20200317.0,,1.0,영업/정상,0.0,정상,,,,,02-2661-1333,0.0,,서울특별시 강서구 마곡동 798-14번지 ,서울특별시 강서구 마곡중앙1로 20 4층 411호 (마곡동),7807.0,독살롱 다듬,20200300000000.0,I,2020.3.19 0:23,,,,동물판매업,미용 ,,0,,37.4868229,127.0221044
1800,3210000.0,3.21e+17,20201110.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 서초구 방배동 869-1,서울특별시 서초구 방배중앙로 88 1층 101호 (방배동),6571.0,샵 세린파크,20201100000000.0,I,2019.10.31 23:02,,198981.0922,442787.4925,,,,,,37.4868229,127.0221044
1801,3210000.0,3.21e+17,20201110.0,,1.0,영업/정상,0.0,정상,,,,,02-584-5298,0.0,,서울특별시 서초구 서초동 1671-6 금강빌딩,서울특별시 서초구 서초대로52길 3-8 금강빌딩 지하층 (서초동),6634.0,올리유 ALLY.U,20201100000000.0,I,2019.10.31 23:02,,201247.268,443481.3663,,,,,,43.08719199999999,-87.91072199999999
1802,3150000.0,3.15e+17,20200506.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 방화동 847번지 유니트로 ,서울특별시 강서구 개화동로21길 49 507호 (방화동 유니트로),7601.0,이수환 펫택시,20200500000000.0,I,2020.5.8 0:23,,182763.2169,452223.0395,동물판매업,운송 ,,0,,37.5099512,127.0282085
1803,3150000.0,3.15e+17,20200427.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 화곡동 342-1번지 ,서울특별시 강서구 곰달래로25길 25 1층 전면부 좌측 2호 (화곡동),7760.0,개인의취향,20200400000000.0,I,2020.4.29 0:23,,186574.6842,447752.4002,동물판매업,미용 ,,0,,37.4963573,126.9983623
1804,3150000.0,3.15e+17,20200420.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 방화동 606-112번지 ,서울특별시 강서구 방화동로 59 2층 201호 (방화동),7615.0,오늘도댕댕,20200400000000.0,I,2020.4.22 0:23,,183324.6802,451522.0246,동물판매업,위탁관리 ,,0,,36.0932967,128.432574
1805,3150000.0,3.15e+17,20200420.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 방화동 606-112번지 ,서울특별시 강서구 방화동로 59 2층 201호 (방화동),7615.0,오늘도댕댕,20200400000000.0,I,2020.4.22 0:23,,183324.6802,451522.0246,동물판매업,전시 ,,0,,36.06531409999999,-95.9663326
1806,3150000.0,3.15e+17,20200407.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 화곡동 1023번지 ,서울특별시 강서구 화곡로21길 78 (화곡동),7706.0,그로잉독,20200500000000.0,U,2020.5.9 2:40,,185478.1091,449151.7148,동물판매업,미용 ,,0,,36.06531409999999,-95.9663326
1807,3150000.0,3.15e+17,20200407.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 방화동 590-19번지 ,서울특별시 강서구 양천로14길 113 (방화동),7609.0,하이독스,20200400000000.0,I,2020.4.9 0:23,,183065.9707,451798.4382,동물판매업,미용 ,,0,,36.6071438,127.508762
1808,3150000.0,3.15e+17,20200407.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 방화동 590-19번지 ,서울특별시 강서구 양천로14길 113 (방화동),7609.0,하이독스,20200400000000.0,I,2020.4.9 0:23,,183065.9707,451798.4382,동물판매업,위탁관리 ,,0,,37.5102667,127.0169013
1809,3150000.0,3.15e+17,20180831.0,,1.0,영업/정상,0.0,정상,,,,,2603-0075,0.0,,서울특별시 강서구 화곡동 1024-7번지 삼광빌딩 ,서울특별시 강서구 강서로 215 삼광빌딩 1층 (화곡동),7706.0,미소동물의료센터,20180800000000.0,I,2018.8.31 23:59,,185511.1351,449194.7308,동물판매업,미용 ,,0,,37.5497575,127.0901813
1810,3150000.0,3.15e+17,20180831.0,,1.0,영업/정상,0.0,정상,,,,,2667-5666,0.0,,서울특별시 강서구 내발산동 750-5번지 발산시티타워 ,서울특별시 강서구 수명로 74 발산시티타워 1층 102호 (내발산동),7635.0,스마일동물병원,20180800000000.0,I,2018.8.31 23:59,,184573.2768,450049.7165,동물판매업,미용 ,,0,,37.485339,127.0188292
1811,3150000.0,3.15e+17,20180831.0,,1.0,영업/정상,0.0,정상,,,,,2644-0045,0.0,,서울특별시 강서구 화곡동 342-57번지 ,서울특별시 강서구 강서로 36 1층 (화곡동),7760.0,우리애견미용실,20180800000000.0,I,2018.8.31 23:59,,186440.1504,447669.8346,동물판매업,미용 ,,0,,37.5050768,127.0041633
1812,3150000.0,3.15e+17,20180831.0,,1.0,영업/정상,0.0,정상,,,,,2603-0075,0.0,,서울특별시 강서구 화곡동 1024-7번지 삼광빌딩 ,서울특별시 강서구 강서로 215 삼광빌딩 1층 (화곡동),7706.0,미소동물의료센터,20180800000000.0,I,2018.8.31 23:59,,185511.1351,449194.7308,동물판매업,위탁관리 ,,0,,35.9729537,-86.67277519999999
1813,3150000.0,3.15e+17,20180831.0,,1.0,영업/정상,0.0,정상,,,,,2667-5666,0.0,,서울특별시 강서구 내발산동 750-5번지 발산시티타워 ,서울특별시 강서구 수명로 74 발산시티타워 1층 102호 (내발산동),7635.0,스마일동물병원,20180800000000.0,I,2018.8.31 23:59,,184573.2768,450049.7165,동물판매업,위탁관리 ,,0,,37.500102,127.1472175
1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,3150000.0,3.15e+17,20180828.0,,1.0,영업/정상,0.0,정상,,,,,2667-5666,0.0,,서울특별시 강서구 내발산동 750-5번지 발산시티타워 ,서울특별시 강서구 수명로 74 발산시티타워 1층 102호 (내발산동),7635.0,스마일동물병원,20180800000000.0,I,2018.8.31 23:59,,184573.2768,450049.7165,동물판매업,판매 ,,0,,33.804896,-118.327523
1816,3150000.0,3.15e+17,20180827.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 화곡동 1075-8번지 ,서울특별시 강서구 화곡로26길 11 1층 (화곡동),7715.0,DADOG,20180800000000.0,I,2018.8.31 23:59,,185800.0857,448752.9374,동물판매업,판매 ,,0,,37.507793,127.0344379
1817,3150000.0,3.15e+17,20180827.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 화곡동 1075-8번지 ,서울특별시 강서구 화곡로26길 11 1층 (화곡동),7715.0,DADOG,20180800000000.0,I,2018.8.31 23:59,,185800.0857,448752.9374,동물판매업,위탁관리 ,,0,,37.4893514,127.068824
1818,3150000.0,3.15e+17,20181001.0,,1.0,영업/정상,0.0,정상,,,,,36611459,0.0,,서울특별시 강서구 등촌동 645번지 ,서울특별시 강서구 화곡로66길 162 103호 (등촌동),7564.0,곁에 있을개,20181000000000.0,I,2018.10.4 2:35,,187701.3728,450259.4039,동물판매업,미용 ,,0,,37.500102,127.1472175
1819,3150000.0,3.15e+17,20181001.0,,1.0,영업/정상,0.0,정상,,,,,36611459,0.0,,서울특별시 강서구 등촌동 645번지 103호,서울특별시 강서구 화곡로66길 162 103호 (등촌동),7564.0,곁에 있을개,20181000000000.0,I,2018.10.4 2:35,,187701.3728,450259.4039,동물판매업,위탁관리 ,,0,,37.5236374,127.0509536
1820,3150000.0,3.15e+17,20181001.0,,1.0,영업/정상,0.0,정상,,,,,36651838,0.0,,서울특별시 강서구 가양동 18-24번지 홈플러스가양점 ,서울특별시 강서구 양천로 431 홈플러스가양점 (가양동),7527.0,가양쿨펫동물병원,20181000000000.0,I,2018.10.3 2:35,,186687.1318,451342.7735,동물판매업,미용 ,,0,,37.5236374,127.0509536
1821,3150000.0,3.15e+17,20181001.0,,1.0,영업/정상,0.0,정상,,,,,2661-7515,0.0,,서울특별시 강서구 마곡동 747번지 마곡엠밸리10단지 103호,서울특별시 강서구 마곡중앙1로 72 103호 (마곡동 마곡엠밸리10단지),7629.0,마곡나무 동물병원,20181000000000.0,I,2018.10.3 2:35,,184042.0,450799.0,동물판매업,위탁관리 ,,0,,37.4973787,127.0388185
