,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,위도,경도
785,3130000.0,3.13e+17,19950706.0,,1.0,영업/정상,0.0,정상,,,,,02-333-9558,0.0,,서울특별시 마포구 서교동 395-44,서울특별시 마포구 양화로 68 (서교동),4044.0,뉴욕종합동물병원,37.4990875,126.9971977
786,3130000.0,3.13e+17,20181031.0,,1.0,영업/정상,0.0,정상,,,,,02-2088-1375,0.0,,서울특별시 마포구 염리동 156-1,서울특별시 마포구 백범로 130 (염리동),4149.0,아이웰 동물의료센터,37.4882873,126.9271113
787,3130000.0,3.13e+17,19880330.0,,1.0,영업/정상,0.0,정상,,,,,02-336-3929,0.0,,서울특별시 마포구 노고산동 56-7,서울특별시 마포구 신촌로16길 34(노고산동),4057.0,서진동물병원,37.5569482,127.0403161
788,3130000.0,3.13e+17,20170126.0,,1.0,영업/정상,0.0,정상,,,,,02-335-7577,0.0,,서울특별시 마포구 서교동 5-2번지 ,서울특별시 마포구 월드컵로 98 (서교동 서현빌딩 1층),3996.0,푸른숲 동물병원,37.5507505,126.9167656
789,,,,,,,,,,,,,,,,,,,,37.5690454,127.0232121
790,,,,,,,,,,,,,,,,,,,,37.4779346,126.9830826
791,,,,,,,,,,,,,,,,,,,,37.54300920000001,126.937863
792,,,,,,,,,,,,,,,,,,,,37.6398053,127.068653
793,,,,,,,,,,,,,,,,,,,,37.5353564,127.1444722
794,,,,,,,,,,,,,,,,,,,,37.65276,127.047945
795,,,,,,,,,,,,,,,,,,,,37.5009592,126.9525699
796,,,,,,,,,,,,,,,,,,,,37.66122259999999,127.0316077
797,,,,,,,,,,,,,,,,,,,,37.5070339,127.047777
798,,,,,,,,,,,,,,,,,,,,37.5154556,126.8597603
799,,,,,,,,,,,,,,,,,,,,37.5357608,127.0660729
800,,,,,,,,,,,,,,,,,,,,37.51751350000001,126.8402669
801,,,,,,,,,,,,,,,,,,,,37.5803981,126.9701593
802,,,,,,,,,,,,,,,,,,,,37.5242634,127.0447142
803,,,,,,,,,,,,,,,,,,,,37.544793,126.9394491
804,,,,,,,,,,,,,,,,,,,,37.4999946,127.0393429
805,,,,,,,,,,,,,,,,,,,,37.524124,127.022883
806,,,,,,,,,,,,,,,,,,,,37.4849292,126.9941045
807,,,,,,,,,,,,,,,,,,,,37.5152883,126.9226028
808,,,,,,,,,,,,,,,,,,,,37.6059975,126.9339654
809,,,,,,,,,,,,,,,,,,,,37.5242634,127.0447142
810,3140000.0,3.14e+17,20200410.0,,1.0,영업/정상,0.0,정상,,,,,02-6949-0413,106.2,,서울특별시 양천구 목동 753-12번지 ,서울특별시 양천구 목동중앙로 89 1층 (목동),7961.0,봄날동물병원,37.549363,127.0818126
811,3140000.0,3.14e+17,19970320.0,,1.0,영업/정상,0.0,정상,,,,,2607-0022,0.0,,서울특별시 양천구 신월동 444-11번지 ,서울특별시 양천구 오목로 45 (신월동),7930.0,양천종합동물병원,37.4820569,126.895277
812,3140000.0,3.14e+17,19950615.0,,1.0,영업/정상,0.0,정상,,,,,226546183,62.4,,서울특별시 양천구 신정동 294-62번지 ,서울특별시 양천구 목동동로10길 6 (신정동),8014.0,노아동물병원,37.4820257,127.1221389
813,3140000.0,3.14e+17,19990625.0,,1.0,영업/정상,0.0,정상,,,,,2695-1231,0.0,,서울특별시 양천구 신월동 50-5번지 ,서울특별시 양천구 남부순환로 347 (신월동),7905.0,민병철동물병원,37.5719207,127.0575818
814,3140000.0,3.14e+17,20080723.0,,1.0,영업/정상,0.0,정상,,,,,2690-5673,44.55,,서울특별시 양천구 신월동 446-4번지 ,서울특별시 양천구 월정로 46 (신월동),7936.0,햇살동물병원,37.5176998,126.853628
815,3210000.0,3.21e+17,19970117.0,,1.0,영업/정상,0.0,정상,,,,,02-582-2186,0.0,,서울특별시 서초구 방배동 809-1,서울특별시 서초구 방배로34길 12 (방배동),6585.0,남서울동물병원,37.5695531,126.8249817
816,3140000.0,3.14e+17,19940318.0,,1.0,영업/정상,0.0,정상,,,,,02-2651-9953,1.0,,서울특별시 양천구 신정동 1020-17번지 ,서울특별시 양천구 은행정로 10 (신정동),8087.0,해성동물병원,37.5171327,126.9037826
817,3140000.0,3.14e+17,20120517.0,,1.0,영업/정상,0.0,정상,,,,,2648-8275,47.84,,서울특별시 양천구 목동 907-10번지 ,서울특별시 양천구 목동서로 57 (목동),7983.0,목동 동물병원,37.504631,127.0224878
818,3140000.0,3.14e+17,20120507.0,,1.0,영업/정상,0.0,정상,,,,,2644-0069,0.0,,서울특별시 양천구 신정동 995-4번지 ,서울특별시 양천구 목동로 181 (신정동),8022.0,상아동물병원,37.4842151,127.0448548
819,3140000.0,3.14e+17,20141219.0,,1.0,영업/정상,0.0,정상,,,,,6959-8448,105.57,,서울특별시 양천구 신월동 130-5번지 1층 ,서울특별시 양천구 남부순환로 421 1층 (신월동),7921.0,서서울호수동물병원,37.5221583,127.0478749
820,3140000.0,3.14e+17,20141203.0,,1.0,영업/정상,0.0,정상,,,,,2651-1855,54.45,,서울특별시 양천구 목동 531-13번지 101호,서울특별시 양천구 목동중앙본로 100 101호 (목동),7973.0,대현동물병원,37.5029895,127.1278734
821,3140000.0,3.14e+17,20141201.0,,1.0,영업/정상,0.0,정상,,,,,6348-1982,31.5,,서울특별시 양천구 목동 799-1번지 1층 ,서울특별시 양천구 목동중앙서로 42 1층 (목동),7967.0,팜랜드동물병원,37.5065936,127.0139319
822,3140000.0,3.14e+17,20130716.0,,1.0,영업/정상,0.0,정상,,,,,2643-7579,57.86,,서울특별시 양천구 목동 603-2번지 대우마이빌 102호 ,서울특별시 양천구 공항대로 552 (목동 대우마이빌 102호),7946.0,오라고동물병원,37.5285146,127.0366839
823,3140000.0,3.14e+17,20020605.0,,1.0,영업/정상,0.0,정상,,,,,2645-1475,0.0,,서울특별시 양천구 목동 613-8번지 혜인빌딩 ,서울특별시 양천구 등촌로 218 혜인빌딩 (목동),7946.0,혜인종합 동물병원,37.5087645,127.0035242
824,3140000.0,3.14e+17,20160829.0,,1.0,영업/정상,0.0,정상,,,,,02-2061-5277,0.0,,서울특별시 양천구 신정동 1028-4번지 ,서울특별시 양천구 신월로 320 (신정동),8082.0,밀리언동물병원,37.52160740000001,126.8742126
825,,,,,,,,,,,,,,,,,,,,37.5985363,127.0355039
826,3140000.0,3.14e+17,20151203.0,,1.0,영업/정상,0.0,정상,,,,,2650-8275,58.93,,서울특별시 양천구 신정동 321-6번지 센트럴프라자 104호,서울특별시 양천구 목동서로 349 104호 (신정동 센트럴프라자),8095.0,공원옆동물병원,37.50460899999999,127.1119305
827,,,,,,,,,,,,,,,,,,,,37.6693897,127.0464436
828,3140000.0,3.14e+17,20090703.0,,1.0,영업/정상,0.0,정상,,,,,2645-2727,40.0,,서울특별시 양천구 목동 962 목동트라팰리스,서울특별시 양천구 오목로 299 목동트라팰리스 (목동),8001.0,쿨펫이마트 목동점 동물병원,37.5350938,126.8637498
829,3140000.0,3.14e+17,20081021.0,,1.0,영업/정상,0.0,정상,,,,,2645-7582,28.0,,서울특별시 양천구 목동 917-6 지하2층,서울특별시 양천구 목동동로 309 (목동),7997.0,행복한세상동물병원,37.5156938,126.9054517
830,3140000.0,3.14e+17,20161025.0,,1.0,영업/정상,0.0,정상,,,,,02-2604-0156,0.0,,서울특별시 양천구 목동 408-115,서울특별시 양천구 오목로 280 1층 (목동),8003.0,리베동물메디컬센터,37.5894645,127.0609308
831,3240000.0,3.24e+17,20130308.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,,서울특별시 강동구 성안로 10 (성내동),5407.0,석동물병원,37.6381051,127.0825889
832,3140000.0,3.14e+17,20060630.0,,1.0,영업/정상,0.0,정상,,,,,2651-8575,28.0,,서울특별시 양천구 목동 601-6,서울특별시 양천구 목동중앙북로 37 (목동),7947.0,미니주동물병원,37.4871003,126.9906928
833,3140000.0,3.14e+17,20170118.0,,1.0,영업/정상,0.0,정상,,,,,02-2643-8204,0.0,,서울특별시 양천구 신정동 1052-3,서울특별시 양천구 중앙로 230 (신정동),8091.0,다온동물병원,37.5186517,126.9738602
834,3140000.0,3.14e+17,20151023.0,,1.0,영업/정상,0.0,정상,,,,,2694-8275,149.42,,서울특별시 양천구 신정동 1320-2번지 신정프라자 203호,서울특별시 양천구 신정이펜2로 22 203호 (신정동 신정프라자),8049.0,구름동물병원,37.5119502,127.0991021
835,3140000.0,3.14e+17,20150824.0,,1.0,영업/정상,0.0,정상,,,,,2644-8878,166.0,,서울특별시 양천구 목동 903번지 목동신시가지아파트3단지 상가동 105호 204호 ,서울특별시 양천구 목동서로 100 상가동 105 204호 (목동 목동신시가지아파트3단지),7982.0,파리스동물병원,37.65090790000001,127.071762
836,3140000.0,3.14e+17,20170628.0,,1.0,영업/정상,0.0,정상,,,,,8464597,0.0,,서울특별시 양천구 목동 507-2 덕수프라자,서울특별시 양천구 목동중앙북로 73 덕수프라자 2층 (목동),7947.0,두암동물병원,37.4981631,126.8710268
837,3140000.0,3.14e+17,20030424.0,,1.0,영업/정상,0.0,정상,,,,,2642-8653,52.5,,서울특별시 양천구 목동 657-21번지 등촌빌딩 ,서울특별시 양천구 등촌로 172 등촌빌딩 A동 102호 (목동),7951.0,토론토 동물병원,37.5317919,127.1381493
838,3140000.0,3.14e+17,20091217.0,,1.0,영업/정상,0.0,정상,,,,,2645-7588,79.8,,서울특별시 양천구 목동 907번지 현대월드타워 160호,서울특별시 양천구 목동서로 77 현대월드타워 160호 (목동),7983.0,가나종합동물병원,37.5225724,126.8513814
839,3140000.0,3.14e+17,20190129.0,,1.0,영업/정상,0.0,정상,,,,,02-2643-2777,0.0,,서울특별시 양천구 목동 721-1번지 목동한강팰리스 ,서울특별시 양천구 등촌로 114 목동한강팰리스 1층 (목동),7957.0,가온동물병원,37.49345599999999,127.0597594
840,3140000.0,3.14e+17,20191227.0,,1.0,영업/정상,0.0,정상,,,,,02-2642-7588,,,서울특별시 양천구 신정동 1006-3번지 4층 ,서울특별시 양천구 목동로 171 4층 (신정동),8023.0,우리들 노령동물 암센터,37.6530517,127.0681315
841,3140000.0,3.14e+17,20191205.0,,1.0,영업/정상,0.0,정상,,,,,02-2690-7579,98.17,,서울특별시 양천구 신월동 984-1번지 인산빌딩 ,서울특별시 양천구 지양로 7 인산빌딩 1층 (신월동),8044.0,해맞이 동물병원,37.6530517,127.0681315
842,,,,,,,,,,,,,,,,,,,,37.5145699,127.0308825
843,,,,,,,,,,,,,,,,,,,,37.5067334,126.8291166
844,,,,,,,,,,,,,,,,,,,,37.5586363,127.0336885
845,,,,,,,,,,,,,,,,,,,,37.5228713,126.8648753
846,,,,,,,,,,,,,,,,,,,,37.4525262,126.9062305
847,3140000.0,3.14e+17,20110502.0,,1.0,영업/정상,0.0,정상,,,,,2643-0283,62.0,,서울특별시 양천구 목동 919-7 홈플러스목동점,서울특별시 양천구 목동서로 170 홈플러스목동점 (목동),7992.0,닥터펫동물병원,37.5199656,126.9698589
848,3140000.0,3.14e+17,20170309.0,,1.0,영업/정상,0.0,정상,,,,,2642-1239,44.8,,서울특별시 양천구 신정동 329 목동신시가지아파트14단지 B상가 117호,서울특별시 양천구 목동동로 130 117 118호 (신정동 목동신시가지아파트14단지),8018.0,페토브 동물병원,37.5997452,126.9181133
849,3020000.0,3.02e+17,20170926.0,,1.0,영업/정상,0.0,정상,,,,,02-792-8275,224.4,,서울특별시 용산구 한남동 29-6 아이리스프라자 지상3층,서울특별시 용산구 독서당로 81-1 아이리스프라자 지상3층 (한남동),4419.0,더힐동물의료센터,37.5356344,127.0818961
850,3140000.0,3.14e+17,20170703.0,,1.0,영업/정상,0.0,정상,,,,,02-2060-0999,0.0,,서울특별시 양천구 신정동 202-13 쌍용빌딩 4층,서울특별시 양천구 목동남로2길 21 쌍용빌딩 4층 (신정동),8104.0,캐슬동물종합병원,37.6530517,127.0681315
851,3230000.0,3.23e+17,20160909.0,,1.0,영업/정상,0.0,정상,,,,,24438898,0.0,,서울특별시 송파구 거여동 290-3 우토 파크빌딩,서울특별시 송파구 양산로4길 13 우토 파크빌딩 (거여동),5779.0,마루동물병원,37.5533954,126.8435941
852,,,,,,,,,,,,,,,,,,,,37.5089312,126.896606
853,,,,,,,,,,,,,,,,,,,,37.5374722,127.1338535
854,,,,,,,,,,,,,,,,,,,,37.5392074,127.1461206
855,,,,,,,,,,,,,,,,,,,,37.5551902,126.9380557
856,,,,,,,,,,,,,,,,,,,,37.5589416,126.8286378
857,,,,,,,,,,,,,,,,,,,,37.4909882,126.984555
858,,,,,,,,,,,,,,,,,,,,37.5581723,126.8448994
859,,,,,,,,,,,,,,,,,,,,37.5043986,126.9463069
860,,,,,,,,,,,,,,,,,,,,37.5486706,127.0759024
861,,,,,,,,,,,,,,,,,,,,37.5545681,126.9476228
862,,,,,,,,,,,,,,,,,,,,37.50815590000001,126.8650868
863,,,,,,,,,,,,,,,,,,,,37.5036017,126.8627094
864,,,,,,,,,,,,,,,,,,,,37.4799586,126.9568599
865,,,,,,,,,,,,,,,,,,,,37.4737808,127.1065697
866,,,,,,,,,,,,,,,,,,,,37.5972274,127.0875279
867,,,,,,,,,,,,,,,,,,,,37.5881475,127.0858848
868,,,,,,,,,,,,,,,,,,,,37.5132146,127.042982
869,,,,,,,,,,,,,,,,,,,,37.5316288,127.0839354
870,,,,,,,,,,,,,,,,,,,,37.5036457,126.9980387
871,,,,,,,,,,,,,,,,,,,,37.5000143,126.9286707
872,,,,,,,,,,,,,,,,,,,,37.5520315,127.0080279
873,,,,,,,,,,,,,,,,,,,,37.50573079999999,126.9063041
874,,,,,,,,,,,,,,,,,,,,37.5068182,126.8840082
875,,,,,,,,,,,,,,,,,,,,37.5727411,126.9357258
876,,,,,,,,,,,,,,,,,,,,37.4889476,126.8564026
877,,,,,,,,,,,,,,,,,,,,37.5725467,127.0652616
878,,,,,,,,,,,,,,,,,,,,37.5162002,126.8377477
879,,,,,,,,,,,,,,,,,,,,37.5496018,126.8634478
880,,,,,,,,,,,,,,,,,,,,37.556069,126.910108
881,,,,,,,,,,,,,,,,,,,,37.5620127,126.9157401
882,,,,,,,,,,,,,,,,,,,,37.4848793,127.0412712
883,,,,,,,,,,,,,,,,,,,,37.5392074,127.1461206
884,,,,,,,,,,,,,,,,,,,,37.5028285,127.1141741
885,,,,,,,,,,,,,,,,,,,,37.5464743,126.9581687
886,,,,,,,,,,,,,,,,,,,,37.5570605,126.9542852
887,,,,,,,,,,,,,,,,,,,,37.5981851,126.9250675
888,,,,,,,,,,,,,,,,,,,,37.5174785,126.9805401
889,,,,,,,,,,,,,,,,,,,,37.54891509999999,126.9521527
890,,,,,,,,,,,,,,,,,,,,37.5659781,126.9108372
891,,,,,,,,,,,,,,,,,,,,37.5445091,126.9459455
892,,,,,,,,,,,,,,,,,,,,37.5775596,126.8887835
893,,,,,,,,,,,,,,,,,,,,37.5580783,126.9231709
894,,,,,,,,,,,,,,,,,,,,37.5446204,126.9526393
895,,,,,,,,,,,,,,,,,,,,37.5377789,126.9472518
896,,,,,,,,,,,,,,,,,,,,37.5451652,126.9490287
897,,,,,,,,,,,,,,,,,,,,37.5510197,126.9118255
898,,,,,,,,,,,,,,,,,,,,37.5528533,126.9065133
899,,,,,,,,,,,,,,,,,,,,37.6013963,126.9314129
900,,,,,,,,,,,,,,,,,,,,37.5071693,126.9112269
901,,,,,,,,,,,,,,,,,,,,37.5569117,126.8522274
902,,,,,,,,,,,,,,,,,,,,37.57036670000001,126.9612943
903,,,,,,,,,,,,,,,,,,,,37.524124,127.022883
904,,,,,,,,,,,,,,,,,,,,37.5486671,126.9779279
905,,,,,,,,,,,,,,,,,,,,37.5610655,126.844333
906,,,,,,,,,,,,,,,,,,,,37.5719714,127.0735486
907,,,,,,,,,,,,,,,,,,,,37.5762868,126.8932139
908,,,,,,,,,,,,,,,,,,,,37.5953109,127.0797088
909,,,,,,,,,,,,,,,,,,,,37.5856012,126.9156924
910,,,,,,,,,,,,,,,,,,,,37.5534781,126.8264569
911,,,,,,,,,,,,,,,,,,,,37.5153066,126.8409741
912,,,,,,,,,,,,,,,,,,,,37.557733,126.9100842
913,,,,,,,,,,,,,,,,,,,,37.4797341,127.1440951
914,,,,,,,,,,,,,,,,,,,,37.5191205,126.8429762
915,,,,,,,,,,,,,,,,,,,,37.6166944,126.9265287
923,3150000.0,3.15e+17,20090714.0,,2.0,휴업,1.0,휴업,,20190724.0,,,2657-7119,116.01,,서울특별시 강서구 등촌동 824번지 9통1반 ,서울특별시 강서구 양천로 574 (등촌동 축협),7551.0,서울축산농협동물병원,,
924,3150000.0,3.15e+17,20200325.0,,1.0,영업/정상,0.0,정상,,,,,226627975,0.0,,서울특별시 강서구 마곡동 798-14번지 205호,서울특별시 강서구 마곡중앙1로 20 205호 (마곡동),7807.0,모모동물병원,,
925,3150000.0,3.15e+17,20021213.0,,1.0,영업/정상,0.0,정상,,,,,2652-7515,0.0,,서울특별시 강서구 화곡동 772-71번지 신진통상빌딩 ,서울특별시 강서구 등촌로 55 신진통상빌딩 (화곡동),7741.0,서울플러스종합동물병원,,
926,3150000.0,3.15e+17,20021205.0,,1.0,영업/정상,0.0,정상,,,,,3665-7582,0.0,,서울특별시 강서구 염창동 244-26번지 ,서울특별시 강서구 양천로 651 1층 (염창동),7544.0,염창제일동물병원,,
927,3150000.0,3.15e+17,20021205.0,,1.0,영업/정상,0.0,정상,,,,,2608-0234,0.0,,서울특별시 강서구 화곡동 425-1번지 8통6반 청구빌라 301호,서울특별시 강서구 강서로 45 (화곡동 미래동물병원),7774.0,미래동물병원,,
928,3150000.0,3.15e+17,20030115.0,,1.0,영업/정상,0.0,정상,,,,,3663-7584,0.0,,서울특별시 강서구 가양동 1480-5번지 10통7반 이스타빌1 502호,서울특별시 강서구 양천로57길 10-20 (가양동 이스타빌Ⅰ),7526.0,해맑은동물병원,,
929,3150000.0,3.15e+17,20080604.0,,1.0,영업/정상,0.0,정상,,,,,2694-4821,32.04,,서울특별시 강서구 화곡동 1059-51번지 ,서울특별시 강서구 화곡로 205 (화곡동 대한동물병원),7696.0,대한동물병원,,
930,3150000.0,3.15e+17,20021205.0,,1.0,영업/정상,0.0,정상,,,,,2691-5900,0.0,,서울특별시 강서구 화곡동 421-23번지 ,서울특별시 강서구 곰달래로15길 46 (화곡동 강서동물병원),7771.0,강서동물병원,,
931,3150000.0,3.15e+17,20021205.0,,1.0,영업/정상,0.0,정상,,,,,2602-7582,0.0,,서울특별시 강서구 화곡동 904번지 8통8반 목동신시가지아파트 405동 805호,서울특별시 강서구 화곡로 143 (화곡동 충효빌딩),7714.0,우장동물병원,,
932,3150000.0,3.15e+17,20021205.0,,1.0,영업/정상,0.0,정상,,,,,2608-0973,0.0,,서울특별시 강서구 화곡동 861-8번지 9통2반 ,서울특별시 강서구 곰달래로 199 (화곡동 고득영동물병원),7749.0,고득영동물병원,,
933,3220000.0,3.22e+17,20201202.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 강남구 신사동 587-13 2층,서울특별시 강남구 도산대로 213 2층 (신사동),6026.0,스마트 정형외과 신경외과 동물병원,,
934,3150000.0,3.15e+17,20110607.0,,1.0,영업/정상,0.0,정상,,,,,02-2667-5666,49.2,,서울특별시 강서구 내발산동 1139번지 16통3반 초록아파트 107동 702호,서울특별시 강서구 수명로 74 (내발산동 발산시티타워),7635.0,스마일동물병원,,
935,3150000.0,3.15e+17,20110118.0,,1.0,영업/정상,0.0,정상,,,,,3665-1838,49.6,,서울특별시 강서구 가양동 17번지 4통10반 파크리오 119동 403호,서울특별시 강서구 양천로 431 (가양동 홈플러스가양점),7527.0,가양쿨펫동물병원,,
936,3150000.0,3.15e+17,20100512.0,,1.0,영업/정상,0.0,정상,,,,,02-2697-0052,32.8,,서울특별시 강서구 내발산동 722-15번지 ,서울특별시 강서구 강서로45길 28 (내발산동),7639.0,오즈동물병원,,
937,3150000.0,3.15e+17,20100317.0,,1.0,영업/정상,0.0,정상,,,,,02-2693-0075,76.14,,서울특별시 강서구 화곡동 1070-1번지 ,서울특별시 강서구 화곡로 112 1층 (화곡동),7718.0,파스텔동물병원,,
938,3150000.0,3.15e+17,20080110.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 화곡동 313번지 목동신시가지 아파트 902-203 ,서울특별시 강서구 강서로 254 (화곡동 우장산아이파크이편한세상),7691.0,다나동물병원,,
939,3150000.0,3.15e+17,20071211.0,,1.0,영업/정상,0.0,정상,,,,,2665-8256,0.0,,서울특별시 강서구 방화동 1265번지 24통4반 숲속마을 402동 502호,서울특별시 강서구 방화대로47가길 7 (방화동 방화샤르망1오피스텔),7511.0,굿모닝동물병원,,
940,3150000.0,3.15e+17,20021205.0,,1.0,영업/정상,0.0,정상,,,,,2664-7773,0.0,,서울특별시 강서구 방화동 ,서울특별시 강서구 금낭화로 52 (방화동 세성빌딩),7607.0,황하동물병원,,
941,3150000.0,3.15e+17,20160617.0,,1.0,영업/정상,0.0,정상,,,,,02-3661-8200,68.9,,서울특별시 강서구 가양동 1480-5번지 ,서울특별시 강서구 양천로57길 10-20 102호 (가양동 이스타빌Ⅰ),7526.0,고려종합동물병원,,
942,3150000.0,3.15e+17,20160607.0,,1.0,영업/정상,0.0,정상,,,,,02-3664-0075,,,서울특별시 강서구 내발산동 646번지 ,서울특별시 강서구 공항대로 284 1층 2호 (내발산동),7646.0,우리아이동물메디컬센터,,
943,3160000.0,3.16e+17,19991209.0,,1.0,영업/정상,0.0,정상,,,,,869-7582,84.0,,서울특별시 구로구 구로동 505-17 유성빌딩,서울특별시 구로구 구로중앙로31길 30 24시 지구촌 동물 메디컬센터 (구로동),8280.0,24시 지구촌 동물메디컬 센터,,
944,3150000.0,3.15e+17,20150603.0,,1.0,영업/정상,0.0,정상,,,,,2663-8520,63.4,,,서울특별시 강서구 개화동로29길 15 (방화동),7620.0,공항축산,,
945,3150000.0,3.15e+17,20150210.0,,1.0,영업/정상,0.0,정상,,,,,02-2603-0075,0.0,,서울특별시 강서구 화곡동 29통3반 한화 유로메트로 102동 1501호,서울특별시 강서구 강서로 215 (화곡동 삼광빌딩),7706.0,미소동물의료센터,,
946,3150000.0,3.15e+17,20130327.0,,1.0,영업/정상,0.0,정상,,,,,02-2604-3584,67.0,,서울특별시 강서구 화곡동 134번지 8통3반 공원아파트 507호,서울특별시 강서구 강서로17길 52 (화곡동 화곡면옥),7769.0,세명 동물병원,,
947,3150000.0,3.15e+17,20140325.0,,1.0,영업/정상,0.0,정상,,,,,02-2692-8275,53.0,,서울특별시 강서구 화곡동 27통5반 동양아파트 108동 2406호,서울특별시 강서구 강서로18길 17 (화곡동),7751.0,한마음동물병원,,
948,3150000.0,3.15e+17,20130820.0,,1.0,영업/정상,0.0,정상,,,,,02-2602-0507,160.2,,서울특별시 강서구 화곡동 13통3반 주공아파트 203동 1901호,서울특별시 강서구 까치산로 80 (화곡동 화곡동물병원),7677.0,화곡동물병원,,
949,3150000.0,3.15e+17,20060307.0,,1.0,영업/정상,0.0,정상,,,,,2695-0072,115.5,,서울특별시 강서구 화곡동 345-9번지 12통7반 2층동 202호,서울특별시 강서구 강서로 36 (화곡동),7760.0,세인트동물병원,,
950,3230000.0,3.23e+17,19990713.0,,1.0,영업/정상,0.0,정상,,,,,424-2955,243.8,,서울특별시 송파구 삼전동 132-12 신일빌딩,서울특별시 송파구 삼학사로 75 신일빌딩 (삼전동),5603.0,하트동물메디컬센터,,
951,3150000.0,3.15e+17,20021205.0,,1.0,영업/정상,0.0,정상,,,,,3665-5982,0.0,,서울특별시 강서구 내발산동 655-12,서울특별시 강서구 강서로 333 104호 105호 (내발산동),7632.0,박동물병원,,
953,3070000.0,3.07e+17,20201203.0,,1.0,영업/정상,0.0,정상,,,,,02-6956-0040,136.0,,서울특별시 성북구 돈암동 644 돈암코오롱하늘채,서울특별시 성북구 아리랑로 75 상가3동 1층 110호 (돈암동 돈암코오롱하늘채),2826.0,원러브동물의료센터,,
954,3150000.0,3.15e+17,20050426.0,,1.0,영업/정상,0.0,정상,,,,,2666-0370,0.0,,서울특별시 강서구 방화동 585-1번지 24통8반 대우아파트 204동 306호,서울특별시 강서구 방화대로47가길 7 (방화동 방화샤르망1오피스텔),7511.0,와우동물병원,,
955,3150000.0,3.15e+17,20200121.0,,1.0,영업/정상,0.0,정상,,,,,226627515,0.0,,서울특별시 강서구 방화동 245-31,서울특별시 강서구 방화대로33길 3 1~2층 (방화동),7605.0,마곡M동물의료센터,,
956,3150000.0,3.15e+17,19950527.0,,1.0,영업/정상,0.0,정상,,,,,2692-9290,0.0,,서울특별시 강서구 화곡동 46-236번지 ,서울특별시 강서구 까치산로 74 (화곡동),7677.0,시온동물병원,,
957,3150000.0,3.15e+17,20180314.0,,1.0,영업/정상,0.0,정상,,,,,3662-8661,66.0,,서울특별시 강서구 염창동 265-23번지 910호,서울특별시 강서구 양천로 674 910호 (염창동),7554.0,서서울동물병원,,
958,3150000.0,3.15e+17,20171220.0,,1.0,영업/정상,0.0,정상,,,,,2644-5975,43.0,,서울특별시 강서구 화곡동 796-1번지 피앤와이빌딩 3호,서울특별시 강서구 곰달래로 260 피앤와이빌딩 1층 3호 (화곡동),7785.0,하트온동물병원,,
959,3150000.0,3.15e+17,20170908.0,,1.0,영업/정상,0.0,정상,,,,,2065-7582,0.0,,서울특별시 강서구 화곡동 371-32번지 ,서울특별시 강서구 가로공원로 198 1층 (화곡동 청파빌딩),7762.0,올스타동물의료센터,,
960,3150000.0,3.15e+17,20170608.0,,1.0,영업/정상,0.0,정상,,,,,2666-0829,0.0,,서울특별시 강서구 마곡동 751번지 ,서울특별시 강서구 마곡중앙로 36 상가동 103호 (마곡동 마곡엠밸리15단지),7811.0,공감동물병원,,
961,3150000.0,3.15e+17,20170306.0,,1.0,영업/정상,0.0,정상,,,,,2661-7515,0.0,,서울특별시 강서구 마곡동 747번지 1014동 103호,서울특별시 강서구 마곡중앙1로 72 1014동 103호 (마곡동 마곡엠밸리10단지),7629.0,마곡나무 동물병원,,
962,3150000.0,3.15e+17,20040218.0,,1.0,영업/정상,0.0,정상,,,,,2666-6075,0.0,,서울특별시 강서구 방화동 53-273번지 ,서울특별시 강서구 금낭화로 109 (방화동 하나동물병원),7515.0,하나동물병원,,
963,3150000.0,3.15e+17,20021205.0,,1.0,영업/정상,0.0,정상,,,,,2603-0781,0.0,,서울특별시 강서구 화곡동 349-23번지 21통2반 ,서울특별시 강서구 강서로17길 20 (화곡동 용봉동물병원),7769.0,용봉동물병원,,
964,3150000.0,3.15e+17,20000620.0,,1.0,영업/정상,0.0,정상,,,,,2666-5667,0.0,,서울특별시 강서구 방화동 259번지 23통8반 대림아파트 208동 801호,서울특별시 강서구 양천로 72 (방화동 해성빌딩),7604.0,SKY동물병원,,
965,3150000.0,3.15e+17,20190102.0,,1.0,영업/정상,0.0,정상,,,,,26991222,,,서울특별시 강서구 염창동 246-11번지 ,서울특별시 강서구 양천로 663-1 1층 (염창동),7543.0,푸른들동물병원,,
966,3150000.0,3.15e+17,20190514.0,,1.0,영업/정상,0.0,정상,,,,,2666-7990,,,서울특별시 강서구 마곡동 743-4번지 마곡엠밸리7단지 ,서울특별시 강서구 마곡서로 133 712동 102-1호 (마곡동 마곡엠밸리7단지),7798.0,참동물병원,,
967,3160000.0,3.16e+17,19930319.0,,1.0,영업/정상,0.0,정상,,,,,2619-0888,64.6,,서울특별시 구로구 개봉동 403-138번지 ,서울특별시 구로구 개봉로 50 (개봉동),8332.0,개명동물병원,,
