,Unnamed: 0,구분,업체명,전화번호,소재지,인허가번호,위도,경도
551,551,운송,오빠가 데리러 갈 개,***********,강원도 원주시 관설동,419000003720190001,,
552,552,판매 위탁관리 미용 운송,퀸펫살롱,033-904-7979,강원도 원주시 단구동,419000003720180018,37.3218766,127.949694
553,553,전시 위탁관리 운송,파인독(pine dog),***********,강원도 강릉시 사천면 노동리,420000003720210009,45.6144171,-94.2263246
554,554,운송,갬성DOG,***********,강원도 강릉시 내곡동,420000003720210005,,
555,555,전시 위탁관리 운송,댕댕클럽,647-7000,강원도 강릉시 홍제동,420000003720180040,37.757471,128.8648534
556,556,전시 위탁관리 운송,개들의왕국,***********,강원도 강릉시 구정면 학산리,420000003720180028,37.7047183,128.889397
557,557,위탁관리 미용 운송,하얀강아지,6435352,강원도 강릉시 옥천동,420000003720180027,36.9714777,127.9153894
558,558,운송,멍뭉이,***********,강원도 강릉시 내곡동,420000003720180024,37.7411767,128.8961291
559,559,전시 위탁관리 운송,개버랜드,646-2375,강원도 강릉시 구정면 여찬리,420000003720180023,37.2341889,127.2318563
560,560,판매 미용 운송,퍼피랜드,642-2865,강원도 강릉시 옥천동,420000003720180010,37.8080363,-122.2592475
561,561,운송,애견콜,***********,강원도 강릉시 임당동,420000003720180001,36.0375911,129.3626243
562,562,운송,펫 택시 몽실,***********,강원도 속초시 교동,423000003720210003,35.2652119,129.092679
563,563,위탁관리 미용 운송,너에개 나에개,***********,강원도 속초시 조양동,423000003720190003,40.6892494,-74.04450039999999
564,564,운송,다올콜밴,***********,강원도 속초시 청호동,423000003720180031,37.4624614,126.4741534
565,565,운송,설악애견,0336352623,강원도 속초시 금호동,423000003720180011,38.2061255,128.585016
566,566,수입 판매 전시 위탁관리 미용 운송,검단켄빌,***********,강원도 평창군 대화면 하안미리,428000003720180005,,
567,567,운송,멍이요,***********,강원도 양양군 현남면 광진리,435000003720210001,,
568,568,운송,더 퍼피즈 블루오션,***********,강원도 양양군 강현면 정암리,435000003720200002,38.1419341,128.6124886
569,569,운송,애독펫,-,충청북도 충주시 교현동,439000003720190008,34.7520539,127.7049176
570,570,운송,서당개,***********,충청북도 제천시 영천동,440000003720200006,,
571,571,운송,바우와우,***********,충청북도 옥천군 옥천읍 문정리,443000003720190001,30.4285058,-97.67232539999999
572,572,운송,양글멍글,***********,충청북도 음성군 감곡면 오향리,447000003720210007,,
573,573,운송,개편한 펫택시,***********,충청북도 음성군 금왕읍 오선리,447000003720200004,37.4628323,126.7089045
574,574,운송,쪼래펫 택시,***********,충청남도 아산시 배방읍 장재리,566000003720210026,,
575,575,운송,어서타개,***********,충청남도 천안시 동남구 신방동,565000003720210009,,
576,576,운송,멍이요 천안지점,***********,충청남도 천안시 서북구 성정동,566000003720210014,36.815129,127.1138939
577,577,운송,아리네개치원,***********,충청남도 천안시 동남구 신방동,565000003720210007,,
578,578,운송,VIP 애견,***********,충청남도 천안시 동남구 청당동,565000003720210003,36.7850708,127.1450176
579,579,운송,더세일,***********,충청남도 천안시 동남구 신방동,565000003720210001,42.94381509999999,-76.4128346
580,580,운송,포레스트 캣호텔,***********,충청남도 천안시 동남구 다가동,565000003720200020,36.799112,127.144915
581,581,운송,멍천사,***********,충청남도 천안시 서북구 백석동,566000003720200036,,
582,582,운송,무무유치원,041-907-7200,충청남도 천안시 서북구 성정동,566000003720200027,37.3726111,126.8116023
583,583,운송,맘보독,***********,충청남도 천안시 서북구 두정동,566000003720200024,,
584,584,운송,주식회사 굿피플즈,1811-7009,충청남도 천안시 동남구 구룡동,565000003720200007,36.7673518,127.1438557
585,585,운송,하이댕,***********,충청남도 천안시 동남구 신방동,565000003720190023,37.3167968,127.8281755
586,586,운송,넘버원트리머,041-4892-1243,충청남도 천안시 서북구 두정동,566000003720180087,36.8375222,127.1378184
587,587,운송,개 태우는 오빠,***********,충청남도 천안시 동남구 신부동,565000003720180067,35.1500678,129.0128542
588,588,운송,도그헤어,***********,충청남도 천안시 동남구 용곡동,565000003720180054,36.792661,127.1399741
589,589,운송,Pick-Pct(픽-펫),***********,충청남도 천안시 동남구 목천읍 신계리,565000003720180026,,
590,590,운송,로베르토폼,***********,충청남도 천안시 동남구 구성동,565000003720180013,36.7976264,127.1553126
591,591,운송,몽쁘띠끄,***********,충청남도 아산시 득산동,452000003720210010,36.7862784,126.9658296
592,592,운송,쪼래펫택시,***********,충청남도 아산시 배방읍 장재리,452000003720210001,,
593,593,운송,마이펫택시,***********,충청남도 아산시 음봉면 덕지리,452000003720200026,36.3234946,127.3808831
594,594,운송,슈가팸팸,***********,충청남도 아산시 둔포면 석곡리,452000003720180013,,
595,595,운송,완두콩 펫택시,***********,충청남도 서산시 동문동,453000003720210002,,
596,596,운송,스퀘어독스 서산점,***********,충청남도 서산시 예천동,453000003720200013,36.7610015,126.4616536
597,597,운송,문애견택시 (09가8041),***********,충청남도 논산시 대교동,454000003720200003,,
598,598,운송,야옹아멍멍해봐 황산애견점,732-9195,충청남도 논산시 취암동,454000003720180032,36.6341572,127.4456282
599,599,판매 위탁관리 미용 운송,show dog,041-633-6631,충청남도 홍성군 홍북읍 신경리,460000003720200004,38.5937263,-95.27006779999999
600,600,판매 전시 위탁관리 미용 운송,야옹아 멍멍 해바,***********,충청남도 홍성군 홍성읍 오관리,460000003720180015,36.6341572,127.4456282
601,601,판매 위탁관리 미용 운송,야옹아 멍멍해봐,332-8660,충청남도 예산군 예산읍 산성리,461000003720200004,36.6341572,127.4456282
602,602,운송,펫이리온,***********,충청남도 예산군 예산읍 예산리,461000003720180005,37.5242841,127.0447752
603,603,운송,댕댕카(전주점),***********,전라북도 전주시 덕진구 반월동,464000003720210010,,
604,604,운송,한국동물복지협동조합,***********,전라북도 전주시 덕진구 우아동2가,464000003720200024,35.7903909,127.137136
605,605,전시 위탁관리 미용 운송,오픈더독,***********,전라북도 전주시 덕진구 덕진동2가,464000003720200016,,
606,606,위탁관리 미용 운송,전주에코펫,***********,전라북도 전주시 덕진구 송천동2가,464000003720200009,35.869485,127.121937
607,607,판매 위탁관리 미용 운송,DOG 똑똑,***********,전라북도 전주시 완산구 중화산동2가,464000003720200006,,
608,608,운송,펫택시 최서현,***********,전라북도 전주시 완산구 중화산동2가,464000003720200004,35.2024056,126.8702482
609,609,운송,타개,***********,전라북도 전주시 덕진구 인후동1가,464000003720190027,33.1883333,-6.0741667
610,610,운송,간식을 부탁해 신시가지점,***********,전라북도 전주시 완산구 효자동2가,464000003720180065,35.8155483,127.1039907
611,611,위탁관리 미용 운송,야옹아 멍멍해봐,***********,전라북도 전주시 덕진구 우아동3가,464000003720180061,36.6341572,127.4456282
612,612,미용 운송,헬로펫 효자점,0632237044,전라북도 전주시 완산구 효자동1가,464000003720180039,35.8080152,127.1163008
613,613,위탁관리 미용 운송,더펫,***********,전라북도 전주시 완산구 효자동2가,464000003720180038,37.5519484,126.916256
614,614,위탁관리 미용 운송,PET365,0632366355,전라북도 전주시 완산구 효자동3가,464000003720180031,,
615,615,위탁관리 미용 운송,개스트하우스,***********,전라북도 전주시 완산구 삼천동3가,464000003720180018,34.1971265,-84.78829619999999
616,616,운송,코봉이 팻기사,***********,전라북도 전주시 완산구 효자동3가,464000003720180005,,
617,617,위탁관리 미용 운송,멍멍스쿨,***********,전라북도 군산시 나운동,467000003720210009,35.2294709,128.8728231
618,618,전시 위탁관리 미용 운송,반달,0634681333,전라북도 군산시 수송동,467000003720210008,39.3108745,-91.48848869999999
619,619,운송,개모임,063-466-0229,전라북도 군산시 나운동,467000003720210006,40.7812199,-73.9665138
620,620,전시 위탁관리 미용 운송,나와놀개,***********,전라북도 군산시 미룡동,467000003720200012,,
621,621,운송,세이프애니펫,***********,전라북도 군산시 나운동,467000003720180027,,
622,622,운송,군산펫택시뚱이네콜,***********,전라북도 군산시 산북동,467000003720180001,35.9439713,126.6930885
623,623,위탁관리 미용 운송,BG독케어센터,***********,전라북도 익산시 신동,468000003720210002,,
624,624,위탁관리 미용 운송,애견보육센터 하늘개린이집,***********,전라북도 익산시 함열읍 남당리,468000003720180001,36.0767478,126.9679318
625,625,판매 위탁관리 미용 운송,귀엽개,063-832-2345,전라북도 익산시 영등동,468000003720190003,35.5901814,129.3672638
626,626,위탁관리 미용 운송,파트라슈,063-857-1356,전라북도 익산시 동산동,468000003720180026,35.329766,129.243442
627,627,위탁관리 미용 운송,애견코리아,***********,전라북도 익산시 창인동1가,468000003720180024,34.0614325,-118.2989286
628,628,운송,페르시안캣,***********,전라북도 익산시 남중동,468000003720180020,35.9510915,126.9592099
629,629,위탁관리 미용 운송,도그프렌즈,063-835-5566,전라북도 익산시 어양동,468000003720180012,37.246736,127.0308751
630,630,판매 위탁관리 미용 운송,야옹아멍멍해봐(전북 익산점),063-835-9080,전라북도 익산시 갈산동,468000003720180011,35.9389291,126.9534681
631,631,운송,펫기사,***********,전라북도 익산시 어양동,468000003720180005,37.6015488,127.0285959
632,632,미용 운송,DaDogDaDog 애견카페,063-539-3339,전라북도 정읍시 수성동,469000003720190002,35.5669937,126.8554932
633,633,판매 미용 운송,강아지나라,-,전라북도 김제시 요촌동,471000003720180006,34.0528676,-118.2981448
634,634,판매 미용 운송,골드스타 애견백화점,0635420262,전라북도 김제시 요촌동,471000003720180005,35.8001126,126.888908
635,635,미용 운송,강아지는내친구,063-547-3999,전라북도 김제시 요촌동,471000003720140001,35.8036999,126.8893172
636,636,운송,해피펫(81도4900),-,전라북도 완주군 이서면 은교리,472000003720200004,,
637,637,미용 운송,애견백화점,***********,전라북도 부안군 부안읍 서외리,479000003720180005,37.2858475,127.015196
638,638,미용 운송,똥꼬발랄,***********,전라남도 목포시 용해동,480000003720210001,34.7995694,126.4085617
639,639,운송,개의꿈,061-281-5140,전라남도 목포시 석현동,480000003720200013,34.8222958,126.4199184
640,640,운송,펫택시탈개,***********,전라남도 목포시 산정동,480000003720200007,34.8018562,126.400179
641,641,운송,펫 어디가시개,***********,전라남도 목포시 산정동,480000003720200005,35.2024056,126.8702482
642,642,운송,펫 어디가,0612824982,전라남도 목포시 용해동,480000003720180015,35.2024056,126.8702482
643,643,운송,펫 어디가,***********,전라남도 목포시 옥암동,480000003720180016,35.2024056,126.8702482
644,644,운송,개뭉치 반려견 센터 (동물운송업),***********,전라남도 여수시 충무동,481000003720210005,37.4990946,126.9971831
645,645,위탁관리 미용 운송,땡큐멍냥,***********,전라남도 여수시 소호동,481000003720210004,,
646,646,운송,여수애견하우스,***********,전라남도 여수시 둔덕동,481000003720190001,34.7676878,127.6908581
647,647,운송,둘리애견 동물운송업,***********,전라남도 여수시 화장동,481000003720180041,34.9616965,127.4848499
648,648,미용 운송,(주)댕댕컴퍼니,***********,전라남도 순천시 금곡동,482000003720190005,34.9408723,127.487315
649,649,판매 전시 위탁관리 미용 운송,주식회사 개밥컴퍼니,***********,전라남도 순천시 가곡동,482000003720180015,34.9408723,127.487315
650,650,전시 위탁관리 미용 운송,독앤트리,726-0451,전라남도 순천시 신대리,482000003720180013,34.0955472,-116.164816
651,651,위탁관리 운송,도그비앤비,***********,전라남도 나주시 빛가람동,483000003720210004,46.0572554,-116.3445642
652,652,전시 위탁관리 운송,러브인도그,***********,전라남도 나주시 남평읍 동사리,483000003720210001,,
653,653,위탁관리 운송,휴식(HUSIK) 댕댕이 유치원,***********,전라남도 담양군 가사문학면 연천리,485000003720210001,35.9688125,126.7048179
654,654,운송,딩가댕댕,***********,전라남도 담양군 월산면 중월리,485000003720200002,35.1877644,126.9255955
655,655,전시 위탁관리 미용 운송,스퀘어독스 롯데남악점,***********,전라남도 무안군 삼향읍 남악리,495000003720200002,34.8024715,126.4646111
656,656,운송,드림펫택시,***********,전라남도 장성군 장성읍 영천리,498000003720210001,,
657,657,운송,붕가붕가 펫택시,***********,전라남도 장성군 장성읍 영천리,498000003720190001,,
658,658,운송,보배섬 진도개 영농조합법인,***********,전라남도 진도군 진도읍 쌍정리,500000003720190001,34.4782692,126.2653857
659,659,판매 운송,도꾸애견,054-293-3239,경상북도 포항시 남구 오천읍 세계리,502000003720210017,37.5023042,127.1076081
660,660,운송,마마독스 애견호텔,***********,경상북도 포항시 남구 해도동,502000003720210007,36.0287375,129.3710038
661,661,운송,어디가개,***********,경상북도 경주시 도지동,505000003720200005,36.117171,-95.922062
662,662,전시 위탁관리 미용 운송,네모강아지,***********,경상북도 경주시 강동면 단구리,505000003720190004,36.0568045,129.2441686
663,663,운송,달려라 붕붕펫,***********,경상북도 김천시 어모면 구례리,506000003720210006,,
664,664,전시 위탁관리 미용 운송,놀다가시개,054-434-2389,경상북도 김천시 신음동,506000003720210001,36.129927,128.1176799
665,665,위탁관리 미용 운송,동양크린(노리카페),054-854-1421,경상북도 안동시 풍산읍 노리,507000003720200001,35.3877833,128.6217086
666,666,운송,뚱택시,***********,경상북도 안동시 용상동,507000003720190006,37.6553136,126.8365168
667,667,위탁관리 미용 운송,주주애견,054-858-9080,경상북도 안동시 평화동,507000003720180008,37.4467679,126.6727165
668,668,운송,펫타런,***********,경상북도 구미시 산동읍 신당리,508000003720210018,,
669,669,운송,OuiOui(위위),***********,경상북도 구미시 선기동,508000003720210009,37.8749942,127.7430057
670,670,운송,펫가마,***********,경상북도 구미시 원평동,508000003720210007,35.1815246,128.0895704
671,671,위탁관리 미용 운송,다녀오개,***********,경상북도 구미시 봉곡동,508000003720200036,,
672,672,운송,금돌이네펫(펫택시),***********,경상북도 구미시 신평동,508000003720200035,37.6636836,126.7645491
673,673,전시 위탁관리 운송,개놀자까페,***********,경상북도 구미시 구평동,508000003720200032,36.0890788,128.4426036
674,674,운송,뽀도독 애견 카페,054-441-5577,경상북도 구미시 고아읍 문성리,508000003720200020,37.8897377,127.09413
675,675,운송,최주옥 펫택시,***********,경상북도 구미시 도개면 궁기리,508000003720190024,38.8985658,-77.04428419999999
676,676,수입 판매 위탁관리 미용 운송,오도꾸 애견샵,054-608-8500,경상북도 구미시 원평동,508000003720190008,40.8935156,-73.9729407
677,677,운송,멍마르뜨,***********,경상북도 구미시 선산읍 교리,508000003720190006,36.2614686,128.3141538
678,678,운송,비바도기,***********,경상북도 구미시 산동읍 신당리,508000003720180050,36.1558385,128.4286694
679,679,운송,주식회사 도그휴,***********,경상북도 영천시 괴연동,510000003720190008,37.6516129,127.0818233
680,680,위탁관리 미용 운송,문경새재반려동물힐링센터(젠틀펫파라다이스),***********,경상북도 문경시 문경읍 진안리,512000003720200009,36.7590374,128.0729759
681,681,운송,펫뛰뛰,***********,경상북도 경산시 임당동,513000003720200011,,
682,682,운송,펫브릿지,0537165279,경상북도 경산시 중산동,513000003720190021,35.8350947,128.7247982
683,683,운송,강아지와고양이,0538181088,경상북도 경산시 압량읍 부적리,513000003720190015,37.4990601,127.0678941
684,684,운송,펫시,***********,경상북도 경산시 사동,513000003720180051,37.4451722,-122.1632667
685,685,운송,포카,***********,경상북도 경산시 사동,513000003720180028,37.5011609,-89.6389863
686,686,운송,펫드라이버,***********,경상북도 경산시 정평동,513000003720180012,35.8356045,128.72844
687,687,운송,펫바퀴,-,경상북도 경산시 자인면 북사리,513000003720180007,37.3129461,126.8275331
688,688,운송,왕짱 애견 유치원,***********,경상북도 칠곡군 석적읍 중리,522000003720200007,35.146157,129.1133864
689,689,운송,모모랜드,0549745545,경상북도 칠곡군 북삼읍 인평리,522000003720190006,37.4879711,126.9826306
690,690,운송,베스트독스,***********,경상북도 칠곡군 북삼읍 보손리,522000003720180037,36.0547279,128.3116214
691,691,운송,MS. & DOG,0546541233,경상북도 예천군 호명면 산합리,523000003720180002,34.2358489,-89.04410790000001
692,692,운송,똑독독 펫택시,***********,경상북도 봉화군 소천면 현동리,524000003720200002,37.557943,126.9204927
693,693,운송,진주 펫 택시,***********,경상남도 진주시 상평동,531000003720210006,35.170288,128.113954
694,694,위탁관리 운송,개와고양이,***********,경상남도 진주시 강남동,531000003720200007,37.3284697,127.9430951
695,695,위탁관리 미용 운송,반려동물과함께하는#설렘,***********,경상남도 진주시 상대동,531000003720180008,35.1861884,128.11912
696,696,미용 운송,통영반려견 셀프목욕탕,***********,경상남도 통영시 광도면 죽림리,533000003720210003,34.8783578,128.4149271
697,697,운송,도그앤펫택시,***********,경상남도 통영시 광도면 죽림리,533000003720200005,,
698,698,위탁관리 미용 운송,별에서 온 뿌꾸,055-649-3111,경상남도 통영시 봉평동,533000003720190009,34.8306483,128.4194743
699,699,위탁관리 미용 운송,댕쿤,***********,경상남도 통영시 북신동,533000003720190008,34.8577174,128.4253215
700,700,위탁관리 미용 운송,개스트하우스,055-646-9595,경상남도 통영시 북신동,533000003720190001,34.1971265,-84.78829619999999
701,701,운송,러블리 펫택시,***********,경상남도 사천시 향촌동,534000003720210003,37.0589501,127.0589893
702,702,운송,삼천포 반려동물 펫택시,***********,경상남도 사천시 벌리동,534000003720210002,36.2853718,127.4647376
703,703,운송,용광,***********,부산광역시 해운대구 중동,534000003720200007,37.6248571,126.6043124
704,704,생산 판매 운송,블루랙돌,***********,경상남도 사천시 사천읍 두량리,534000003720180001,35.2821329,128.9798133
705,705,운송,댕포유,-,경상남도 김해시 내동,535000003720210020,,
706,706,운송,땡큐멍멍,***********,경상남도 김해시 관동동,535000003720210011,,
707,707,운송,ZZOROMI(쪼로미),***********,경상남도 김해시 어방동,535000003720200053,,
708,708,운송,마이리틀메이트,***********,경상남도 김해시 관동동,535000003720200049,35.1771186,128.8133713
709,709,운송,486펫콜 경남 김해점,055-322-5180,경상남도 김해시 삼계동,535000003720200045,35.16376899999999,129.0687609
710,710,운송,펫드라이버,***********,경상남도 김해시 부곡동,535000003720180113,35.8356045,128.72844
711,711,운송,어여쁘개,***********,경상남도 김해시 어방동,535000003720180011,37.3304542,127.1220268
712,712,운송,멍이요,***********,경상남도 밀양시 내이동,536000003720200002,,
713,713,운송,멍택시(mung taxi),***********,경상남도 거제시 사등면 사등리,537000003720210014,,
714,714,운송,멍아일랜드,***********,경상남도 거제시 사등면 사등리,537000003720210001,,
715,715,운송,개편한세상,***********,경상남도 거제시 옥포동,537000003720200022,37.4628323,126.7089045
716,716,운송,퍼피랜드,***********,경상남도 거제시 거제면 옥산리,537000003720190028,37.8080363,-122.2592475
717,717,운송,위드미 다타 펫(WITH ME DATA PET),***********,경상남도 거제시 사등면 사곡리,537000003720190020,,
718,718,운송,햄찌놀찌,***********,경상남도 양산시 동면 금산리,538000003720210020,,
719,719,운송,픽펫(차량번호 36버 0843),***********,경상남도 양산시 남부동,538000003720210017,,
720,720,판매 운송,올리스,***********,경상남도 양산시 동면 금산리,538000003720210009,32.7335047,-96.53147709999999
721,721,운송,486펫콜,***********,경상남도 양산시 물금읍 범어리,538000003720200019,35.16376899999999,129.0687609
722,722,수입 판매 위탁관리 운송,원-헬스,***********,경상남도 의령군 가례면 가례리,539000003720190001,33.8499363,-117.9413302
723,723,운송,(주)아크오토모티브,031-354-9611,경기도 화성시 남양읍 활초리,553000003720210083,37.2165361,126.846517
724,724,운송,(주)아크오토모티브,031-354-9611,경기도 화성시 남양읍 활초리,553000003720210084,37.2165361,126.846517
725,725,운송,(주)아크오토모티브,031-354-9611,경기도 화성시 남양읍 활초리,553000003720210085,37.2165361,126.846517
726,726,운송,(주)아크오토모티브,031-354-9611,경기도 화성시 남양읍 활초리,553000003720210086,37.2165361,126.846517
727,727,운송,(주)아크오토모티브,031-5189-3229,경기도 화성시 남양읍 활초리,553000003720210087,37.2165361,126.846517
728,728,운송,이편한개세상,***********,경기도 화성시 장지동,553000003720210074,37.3511895,127.9271057
729,729,운송,위드랜드,031-8036-2277,경기도 화성시 오산동,553000003720210073,37.509977,127.0205348
730,730,운송,도그스마일,031-377-5937,경기도 화성시 영천동,553000003720210065,36.9805669,127.9457903
731,731,운송,덕스궁,***********,경기도 화성시 송산면 삼존리,553000003720210040,37.5658049,126.9751461
732,732,운송,블루플래닛,070-7207-6344,경기도 화성시 향남읍 길성리,553000003720210024,37.18304,126.793631
733,733,운송,플레이어,070-8258-1531,경기도 화성시 봉담읍 왕림리,553000003720210019,40.7511298,-73.9835998
734,734,운송,아리댕댕 애견카페,***********,경기도 화성시 향남읍 발안리,553000003720210007,37.1314347,126.9028044
735,735,운송,담임,***********,경기도 화성시 비봉면 유포리,553000003720210003,38.8150037,-77.2730584
736,736,운송,슈룹독,***********,경기도 화성시 향남읍 상신리,553000003720200029,37.099225,126.9118335
737,737,운송,반려동물 이동서비스,***********,경기도 화성시 장지동,553000003720200026,37.495505,127.0375434
738,738,운송,Home 119,***********,경기도 화성시 안녕동,553000003720200018,32.6873672,-84.74038680000001
739,739,운송,고양이호텔코자냥,***********,경기도 화성시 오산동,553000003720200006,37.1726046,127.1036319
740,740,운송,애견카페 예뜰,***********,경기도 화성시 팔탄면 덕천리,553000003720190085,37.1450148,126.8717638
741,741,운송,펫 드라이브,***********,경기도 화성시 봉담읍 분천리,553000003720190054,37.51454400000001,127.106597
742,742,운송,펫 드라이브 2,***********,경기도 화성시 병점동,553000003720190055,,
743,743,운송,하이펫,***********,경기도 화성시 봉담읍 왕림리,553000003720190029,37.6076461,126.7476369
744,744,운송,동탄펫택시,***********,경기도 화성시 송동,553000003720190023,37.2094912,127.0595912
745,745,운송,썸바디독스 경기광주점,***********,경기도 광주시 오포읍 추자리,554000003720210025,37.7232646,126.7736091
746,746,운송,내가 더,***********,경기도 광주시 목현동,554000003720210020,37.4333685,127.211772
747,747,운송,한기정,***********,경기도 광주시 목현동,554000003720200023,37.13599870000001,128.2098347
748,748,운송,강진규펫택시,***********,경기도 광주시 회덕동,554000003720200010,,
749,749,운송,정기우펫택시,***********,경기도 광주시 목현동,554000003720190046,,
750,750,운송,장미원펫택시,***********,경기도 광주시 오포읍 신현리,554000003720190032,,
751,751,운송,펫위드미 경기광주지사,***********,경기도 광주시 회덕동,554000003720180039,37.4171413,127.2561413
752,752,운송,펫위드미(pet with me),***********,경기도 광주시 오포읍 신현리,554000003720180009,37.4229396,-122.0960711
753,753,운송,김도은 펫택시,***********,경기도 양주시 장흥면 일영리,559000003720200028,43.8067196,-79.4212922
754,754,운송,개 친절 펫택시,***********,경기도 양주시 덕계동,559000003720200006,36.3234946,127.3808831
755,755,운송,쿠망이네,***********,경기도 양주시 회정동,559000003720190001,37.8283347,127.0551638
756,756,운송,굿초이스애견운동장,031-8290301,경기도 양주시 백석읍 기산리,559000003720180034,37.7769558,126.9442551
757,757,운송,배준호 애견아카데미,***********,경기도 포천시 군내면 직두리,560000003720180033,37.2006307,126.9583884
758,758,운송,하이펫스(hipets),***********,경상남도 창원시 마산회원구 구암동,567000003720210012,48.6966411,-113.71817
759,759,운송,모시개냥,-,경상남도 창원시 성산구 대방동,567000003720200055,,
760,760,운송,별이네 펫택시,***********,경상남도 창원시 마산합포구 현동,567000003720200035,,
761,761,운송,무빙펫,***********,경상남도 창원시 진해구 용원동,567000003720200006,40.7620348,-73.9710118
762,762,운송,알로하 플레이 그라운드,-,경상남도 창원시 의창구 도계동,567000003720190036,39.8994522,-75.01743309999999
763,763,운송,개만세,***********,경상남도 창원시 마산합포구 월영동,567000003720190034,35.1490745,128.5561886
764,764,운송,486펫콜,***********,경상남도 창원시 진해구 용원동,567000003720180109,35.16376899999999,129.0687609
765,765,운송,"창원애독(02너0334,26무1470)",***********,경상남도 창원시 의창구 동읍 금산리,567000003720180029,,
766,766,전시 위탁관리 미용 운송,댕댕이 애견카페,***********,경상남도 창원시 의창구 북면 화천리,567000003720180017,35.3000022,128.605864
767,767,운송,펫브라더스,***********,경상남도 창원시 진해구 자은동,567000003720180012,37.6636836,126.7645491
768,768,운송,마창 펫택시,***********,경상남도 창원시 마산합포구 남성동,567000003720180006,35.1154119,128.4572844
769,769,판매 전시 위탁관리 운송,레인보우 불스,***********,경상남도 창원시 의창구 서상동,567000003720170016,,
770,770,운송,펫씨씨(펫택시),***********,충청남도 당진시 송산면 금암리,568000003720200011,37.6636836,126.7645491
771,771,위탁관리 미용 운송,도그샵,***********,충청남도 당진시 수청동,568000003720180021,34.0654181,-118.3093365
772,772,운송,멍이요(세종),***********,세종특별자치시 도담동,569000003720210009,,
773,773,운송,카택시,***********,세종특별자치시 보람동,569000003720210007,40.4397565,-74.4809797
774,774,운송,캉캉스 랜드,0448673939,세종특별자치시 장군면 봉안리,569000003720200028,37.5121064,127.0492541
775,775,운송,엠브릿지 세종지점(카페미밍코),***********,세종특별자치시 어진동,569000003720200021,,
776,776,위탁관리 미용 운송,핫 독(HOT DOG),043-291-6565,충청북도 청주시 서원구 수곡동,571000003720210012,33.5176787,-84.19199139999999
777,777,전시 위탁관리 미용 운송,멍냥이 스토리,***********,충청북도 청주시 흥덕구 봉명동,571000003720210008,37.2568372,127.1679406
778,778,미용 운송,행복한 강아지,043-283-6511,충청북도 청주시 상당구 용암동,571000003720210002,37.6559409,127.0309567
779,779,운송,댕댕이연구소,043-212-8264,충청북도 청주시 청원구 율량동,571000003720200070,36.6652676,127.4929611
780,780,운송,주식회사 멍이마켓,043-267-0847,충청북도 청주시 흥덕구 송정동,571000003720200066,,
781,781,운송,펫케어존(8064),043-267-0847,충청북도 청주시 흥덕구 송정동,571000003720200032,,
782,782,운송,(주)애니멀공화국,070-4325-2552,충청북도 청주시 청원구 내덕동,571000003720200028,36.6449673,127.4765538
783,783,전시 위탁관리 미용 운송,어테일,***********,충청북도 청주시 흥덕구 강서동,571000003720200017,34.7794654,-112.7379564
784,784,전시 위탁관리 미용 운송,호텔멍,***********,충청북도 청주시 흥덕구 가경동,571000003720200014,40.691674,-73.98448499999999
785,785,전시 위탁관리 미용 운송,헤이독청주,043-221-7380,충청북도 청주시 상당구 남문로2가,571000003720200009,36.6324449,127.4889663
786,786,위탁관리 미용 운송,블링블링펫미용,043-211-6881,충청북도 청주시 청원구 율량동,571000003720200001,36.668656,127.488944
787,787,위탁관리 미용 운송,오마이멍멍,***********,충청북도 청주시 흥덕구 강서동,571000003720190061,36.6249344,127.4287509
788,788,위탁관리 미용 운송,야옹아 멍멍해봐,***********,충청북도 청주시 흥덕구 비하동,571000003720190052,36.6341572,127.4456282
789,789,판매 전시 위탁관리 운송,돌봄,043-212-7516,충청북도 청주시 청원구 율량동,571000003720190034,34.0977664,-118.1117992
790,790,운송,펫맘,043-297-3004,충청북도 청주시 흥덕구 복대동,571000003720180065,37.4820569,126.895277
791,791,전시 위탁관리 운송,돌봄,***********,충청북도 청주시 청원구 오창읍 양청리,571000003720180050,34.0977664,-118.1117992
792,792,운송,팻가마,***********,충청북도 청주시 서원구 분평동,571000003720180056,,
793,793,전시 위탁관리 미용 운송,청주유기동물입양지원센터 개가 꿈꾸는 세상,043-288-7515,충청북도 청주시 서원구 산남동,571000003720180042,36.6108651,127.4664676
794,794,운송,케이엠 상사,***********,충청북도 청주시 청원구 오창읍 복현리,571000003720180036,37.788267,127.1354214
795,795,판매 전시 위탁관리 미용 운송,그루밍,043-295-3377,충청북도 청주시 상당구 용정동,571000003720180025,39.1798266,-94.5012256
796,796,운송,뽀시래기,***********,제주특별자치도 제주시 오라삼동,651000003720210037,34.91017650000001,128.6989945
797,797,운송,코기절미,***********,제주특별자치도 제주시 노형동,651000003720210023,33.4728742,126.4857617
798,798,운송,멍더랜드,***********,제주특별자치도 제주시 노형동,651000003720210016,33.5071848,126.536065
799,799,운송,이태리너랑같이제주,064-724-7335,제주특별자치도 제주시 삼도일동,651000003720200021,33.4992495,126.5227235
800,800,운송,곱닥한개,***********,제주특별자치도 제주시 삼양이동,651000003720200019,33.523848,126.582799
801,801,운송,영쓰독,064-711-6451,제주특별자치도 제주시 도두일동,651000003720200009,,
802,802,운송,디어마이퍼피,064-900-3073,제주특별자치도 제주시 노형동,651000003720200003,43.6525069,-79.38980169999999
