,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,위도,경도
192,3060000.0,3.0600000132019e+17,20191008.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 중랑구 묵동 181-16번지 ,서울특별시 중랑구 동일로152길 6-4 (묵동),2045.0,프라임큐넷,20191008145728.0,I,2019-10-10 00:22:46.0,,206872.488819071,456209.006449672,동물용의료용구판매업,,,000,,37.4960797,127.0193966
193,3060000.0,3.0600000132019e+17,20190611.0,,1.0,영업/정상,0.0,정상,,,,,02-492-9777,,,서울특별시 중랑구 상봉동 128-46번지 ,서울특별시 중랑구 망우로 224 1층 (상봉동),2122.0,멍이냥이,20190611110554.0,I,2019-06-13 02:21:10.0,,206787.260836106,454645.570410455,동물용의료용구판매업,,,000,,37.513556,127.0187008
194,3060000.0,3.0600000132014e+17,20140305.0,,1.0,영업/정상,0.0,정상,,,,,02-948-4934,,,서울특별시 중랑구 묵동 241-13번지 B동 306호,서울특별시 중랑구 동일로157길 60 B동 306호 (묵동),2007.0,(주)에스씨아이비에스,20140305154725.0,I,2018-08-31 23:59:59.0,,206490.785290292,456373.540744485,동물용의료용구판매업,,,L00,,37.4883829,127.0140865
195,3060000.0,3.0600000132016e+17,20160509.0,,1.0,영업/정상,0.0,정상,,,,,02-973-0692,,,서울특별시 중랑구 묵동 239-166번지 ,서울특별시 중랑구 중랑역로 196-1 2층 (묵동),2006.0,영일교역,20160822102803.0,I,2018-08-31 23:59:59.0,,206652.460283125,456523.376738391,동물용의료용구판매업,,,000,,37.4883829,127.0140865
196,3060000.0,3.0600000132016e+17,20160719.0,,1.0,영업/정상,0.0,정상,,,,,02-2237-1008,,,서울특별시 중랑구 면목동 505-20번지 4층 ,서울특별시 중랑구 면목로 387 4층 (면목동 칠성빌딩),2219.0,에이치필,20160727093220.0,I,2018-08-31 23:59:59.0,,207696.61097229,453820.440239348,동물용의료용구판매업,,,000,,37.5329614,127.1474639
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5652863,127.17312
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5302203,127.1376394
199,3070000.0,3.0700000132019e+17,20190510.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 성북구 장위동 317번지 꿈의숲대명루첸아파트 ,서울특별시 성북구 월계로36길 27 105동 1302호 (장위동 꿈의숲대명루첸아파트),2757.0,희송컴퍼니,20190510173420.0,I,2019-05-12 02:20:43.0,,204079.994702647,457579.21641655,동물용의료용구판매업,,,000,,37.5329614,127.1474639
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5345754,127.1421344
201,3080000.0,3.0800000132019e+17,20190715.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 강북구 수유동 400-30번지 ,서울특별시 강북구 삼양로 356 (수유동),1082.0,장보는강아지와고양이,20190715142248.0,I,2019-07-17 02:21:40.0,,201483.389387629,459195.511390265,동물용의료용구판매업,,,000,,37.5409654,127.1439622
202,3080000.0,3.0800000132005e+17,20050331.0,,1.0,영업/정상,0.0,정상,,,,,988-8123,63.0,,서울특별시 강북구 수유동 48-47번지 ,서울특별시 강북구 덕릉로 54 (수유동),1112.0,주)베라인터내셔널,20111030144526.0,I,2018-08-31 23:59:59.0,,201672.720723896,459094.720179548,동물용의료용구판매업,,,000,,37.55533510000001,127.129758
203,3230000.0,3.2300000132021e+17,20210917.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 송파구 가락동 **-*,서울특별시 송파구 중대로 ** *층 효원빌딩 (가락동),5719.0,칼스톨츠엔도스코피코리아(유),20210917130435.0,I,2020-12-08 23:09:00.0,,210481.077142289,443448.892122874,,,,,,37.545554,127.0513514
204,3080000.0,3.0800000132018003e+17,20181019.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 강북구 수유동 95-7번지 수유동 이테크밸리 오피스텔 403-2호,서울특별시 강북구 도봉로77길 6 수유동 이테크밸리 오피스텔 403-2호 (수유동),1113.0,주식회사 에스에스피앤디,20181019151736.0,I,2018-10-21 02:36:06.0,,201942.872328818,459046.125539538,동물용의료용구판매업,,,L00,,37.469824,126.89589
205,3080000.0,3.0800000132018003e+17,20181019.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 강북구 수유동 54-5번지 수유시장 164-165191-192호 ,서울특별시 강북구 도봉로67길 18 수유시장 1층 164-165191-192호 (수유동),1117.0,펫스쿨,20181019153454.0,I,2018-10-21 02:36:06.0,,201956.180985499,458714.365820521,동물용의료용구판매업,,,000,,37.5031517,126.8661489
206,3160000.0,3.1600000132021e+17,20210202.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 구로구 구로동 222-7 코오롱디지털타워빌란트 607호,서울특별시 구로구 디지털로32길 30 코오롱디지털타워빌란트 607호 (구로동),8390.0,현이네마켓,20210202155634.0,I,2020-12-02 00:04:00.0,,190776.468544178,442370.143700207,,,,,,37.5165711,127.1139577
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4745026,126.9232937
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5771272,127.0477437
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5630329,126.9814369
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4875939,127.1191731
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5714787,127.0832642
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6416741,127.0715256
213,3090000.0,3.0900000132019e+17,20190529.0,,1.0,영업/정상,0.0,정상,,,,,02-900-3844,,,서울특별시 도봉구 창동 296-31번지 ,서울특별시 도봉구 해등로14길 9 1층 (창동),1402.0,상상홀릭,20190529091927.0,I,2019-05-31 02:20:59.0,,203575.614473497,461407.317150149,동물용의료용구판매업,,,000,,37.5433361,126.954004
214,3090000.0,3.0900000132018003e+17,20180704.0,,1.0,영업/정상,0.0,정상,,,,,029914317,0.0,,서울특별시 도봉구 쌍문동 656번지 1층 ,서울특별시 도봉구 도봉로 571 1층 (쌍문동),1432.0,폴리파크 쌍문점,20180814112318.0,I,2018-08-31 23:59:59.0,,203343.625934341,461518.674931852,동물용의료용구판매업,,,000,,37.5483998,127.0697313
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5003808,127.1243805
216,3100000.0,3.1000000132019e+17,20191025.0,,1.0,영업/정상,0.0,정상,,,,,02-1668-1250,14.27,,서울특별시 노원구 공릉동 622번지 서울창업디딤터 208호,서울특별시 노원구 동일로174길 27 서울창업디딤터 208호 (공릉동),1849.0,주식회사 날라주,20200221112551.0,U,2020-02-23 02:40:00.0,,206708.878294585,457477.154924921,동물용의료용구판매업,,,L00,,37.504156,127.121124
217,3100000.0,3.100000013202e+17,20200311.0,,1.0,영업/정상,0.0,정상,,,,,02-935-3838,77.0,,서울특별시 노원구 상계동 964-5번지 부흥빌딩 ,서울특별시 노원구 동일로 1598 부흥빌딩 1층 우측호 (상계동),1631.0,폴리파크 상계점,20200311093802.0,I,2020-03-13 00:23:38.0,,204909.464271165,463186.271687248,동물용의료용구판매업,,,000,,37.5074601,127.0567135
218,3110000.0,3.1100000132019e+17,20190722.0,,1.0,영업/정상,0.0,정상,,,,,070-7727-0230,,,서울특별시 은평구 진관동 278-10번지 2층 ,서울특별시 은평구 대서문길 43-13 2층 (진관동),3307.0,(주)창보누리,20190722162645.0,I,2019-07-24 02:21:44.0,,195447.49212021,461501.954950573,동물용의료용구판매업,,,000,,37.5570572,126.9736211
219,3110000.0,3.1100000132019e+17,20190221.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 은평구 불광동 314-4번지 ,서울특별시 은평구 연서로 267-1 (불광동),3342.0,펫츠웨이,20190221091012.0,I,2019-02-23 02:21:58.0,,193252.461146339,457585.904647586,동물용의료용구판매업,,,000,,37.478683,126.878648
220,3110000.0,3.1100000132011e+17,20110525.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 은평구 불광동 437-6번지 1층 ,서울특별시 은평구 연서로37길 25 (불광동),3343.0,D&C,20111031161112.0,I,2018-08-31 23:59:59.0,,193446.619167486,457932.308809201,동물용의료용구판매업,,,000,,37.4873488,126.9270324
221,3110000.0,3.1100000132017e+17,20170530.0,,1.0,영업/정상,0.0,정상,,,,,02-839-4335,0.0,,서울특별시 은평구 응암동 88-11번지 6층 ,서울특별시 은평구 응암로 337 6층 (응암동 빛터룩스빌딩),3461.0,(주)싸이퍼일렉트로닉,20170530135823.0,I,2018-08-31 23:59:59.0,,193055.119702533,455445.92391997,동물용의료용구판매업,,,L00,,37.5445936,126.9507149
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4789143,126.8860895
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5445936,126.9507149
224,3120000.0,3.1200000132019e+17,20190226.0,,1.0,영업/정상,0.0,정상,,,,,070-4123-7377,,,서울특별시 서대문구 북아현동 1-123번지 남미빌딩 ,서울특별시 서대문구 북아현로 72-10 남미빌딩 2층 202호 (북아현동),3748.0,(주)에이스빌,20190226155858.0,I,2019-02-28 02:21:34.0,,195954.47162715,451266.550192428,동물용의료용구판매업,,,000,,37.5385867,127.0458126
225,3120000.0,3.1200000132017e+17,20120702.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 서대문구 충정로3가 470번지 풍산빌딩 ,서울특별시 서대문구 충정로 23 풍산빌딩 67층 (충정로3가),3737.0,지멘스헬시니어스(주),20190920073355.0,U,2019-09-22 02:40:00.0,,196662.335160742,450999.900043141,동물용의료용구판매업,,,L00,,37.4809842,127.1211237
226,3120000.0,3.1200000132018003e+17,20180808.0,,1.0,영업/정상,0.0,정상,,,,,023325937,,,서울특별시 서대문구 창천동 30-9번지 ,서울특별시 서대문구 신촌로 91 (창천동),3789.0,폴리파크 신촌점,20180808142452.0,I,2018-08-31 23:59:59.0,,194315.886084572,450384.575342365,동물용의료용구판매업,,,000,,37.5062982,126.8753842
227,3120000.0,3.1200000131999e+17,19991002.0,,2.0,휴업,1.0,휴업,,20041019.0,,,,0.0,,서울특별시 서대문구 북가좌동 383-11  번지 ,,,강화축산,20041019134051.0,I,2018-08-31 23:59:59.0,,,,동물용의료용구판매업,,,000,,37.4996282,127.1259399
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5475127,127.064007
229,3130000.0,3.1300000132019e+17,20190416.0,,1.0,영업/정상,0.0,정상,,,,,02-2069-3121,0.0,,서울특별시 마포구 동교동 158-29번지 ,서울특별시 마포구 동교로 192-1 1층 101호 (동교동),3995.0,주식회사 포파코 홍대지점,20190417101024.0,I,2019-04-19 02:20:25.0,,193104.772014315,450560.146911255,동물용의료용구판매업,,,L00,,37.5750895,126.9899959
230,3130000.0,3.1300000131994003e+17,19940228.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 마포구 서교동 463-4   번지 1층 ,,,(주)성보사이언스텍,20030430100318.0,I,2018-08-31 23:59:59.0,,,,동물용의료용구판매업,,,000,,37.5632867,126.9669774
231,3130000.0,3.1300000132003e+17,20030129.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 마포구 아현동 91-17번지 ,서울특별시 마포구 마포대로 268 (아현동),4201.0,S.H.C.P KOREA,20111030161940.0,I,2018-08-31 23:59:59.0,,196378.162500119,450540.375791376,동물용의료용구판매업,,,000,,37.5594779,126.9182793
232,3130000.0,3.1300000132005e+17,20050523.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 마포구 합정동 381-55번지 ,서울특별시 마포구 양화진2길 8 (합정동),4070.0,주식회사 프로벳,20180702110141.0,I,2018-08-31 23:59:59.0,,192174.616474713,449522.132702682,동물용의료용구판매업,,,000,,37.4775761,127.125043
233,3130000.0,3.1300000132008e+17,20080124.0,,1.0,영업/정상,0.0,정상,,,,,325-8058,0.0,,서울특별시 마포구 상암동 23-6번지 101호 ,,,(주)레이케어,20110713091142.0,I,2018-08-31 23:59:59.0,,190780.007124539,452636.550076862,동물용의료용구판매업,,,L00,,37.5184221,126.9053485
234,3130000.0,3.1300000132018003e+17,20180625.0,,1.0,영업/정상,0.0,정상,,,,,02-6933-9394,,,서울특별시 마포구 동교동 159-5번지 케이스퀘어 ,서울특별시 마포구 양화로 161 케이스퀘어 612호 (동교동),3995.0,찹앤찹,20180625105935.0,I,2018-08-31 23:59:59.0,,193152.62383534,450523.47124017,동물용의료용구판매업,,,000,,37.4833536,126.8965156
235,3130000.0,3.130000013202e+17,20200316.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 마포구 성산동 596번지 대원아파트 ,서울특별시 마포구 성산로4길 75 101동 1504호 (성산동 대원아파트),3966.0,해와달,20200316185449.0,I,2020-03-18 00:23:29.0,,192001.579274987,451360.713321706,동물용의료용구판매업,,,000,,37.5135436,127.1077917
236,3130000.0,3.130000013202e+17,20200312.0,,1.0,영업/정상,0.0,정상,,,,,02-1800-5813,,,서울특별시 마포구 공덕동 92-7번지 ,서울특별시 마포구 마포대로16나길 10-18 1층 (공덕동),4205.0,마이스리모,20200312174959.0,I,2020-03-14 00:23:22.0,,196255.792033536,449822.921331655,동물용의료용구판매업,,,000,,37.5360497,126.9446114
237,3130000.0,3.130000013202e+17,20200305.0,,1.0,영업/정상,0.0,정상,,,,,1522-5083,,,서울특별시 마포구 마포동 33-1번지 신한디엠빌딩 ,서울특별시 마포구 마포대로 25 신한디엠빌딩 7층 736호 (마포동),4167.0,주식회사 나우위,20200305170932.0,I,2020-03-07 00:23:22.0,,195051.53369717,448575.956518546,동물용의료용구판매업,,,L00,,37.5533418,126.9041012
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5533418,126.9041012
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5325584,127.1355249
240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5356709,126.8947457
241,3150000.0,3.1500000132019e+17,20190516.0,,1.0,영업/정상,0.0,정상,,,,,26526318,40.0,,서울특별시 강서구 등촌동 654-58번지 ,서울특별시 강서구 공항대로51길 17 1층 (등촌동),7571.0,(주)세일케이엠,20190516135507.0,I,2019-05-18 02:20:49.0,,187332.486700036,450332.354576088,동물용의료용구판매업,,,L00,,37.494207,126.850096
242,3150000.0,3.1500000132017e+17,20170629.0,,1.0,영업/정상,0.0,정상,,,,,2661-8881,0.0,,서울특별시 강서구 마곡동 739-1번지 807-1호,서울특별시 강서구 방화대로 294 8층 807-1호 (마곡동 마곡더블유타워),7599.0,메디벳헬스케어,20170731103655.0,I,2018-08-31 23:59:59.0,,183758.0,451652.0,동물용의료용구판매업,,,000,,37.546987,127.1420827
243,3150000.0,3.1500000132018003e+17,20180322.0,,1.0,영업/정상,0.0,정상,,,,,2668-0680,,,서울특별시 강서구 가양동 1498번지 강서한강자이타워 A동 313호,서울특별시 강서구 양천로 401 강서한강자이타워 A층 313호 (가양동),7528.0,(주)케이비엠약품,20180323090114.0,I,2018-08-31 23:59:59.0,,186501.233192961,451485.251875922,동물용의료용구판매업,,,L00,,37.5128483,127.0538525
244,3150000.0,3.1500000132018003e+17,20180730.0,,1.0,영업/정상,0.0,정상,,,,,02-6956-9413,,,서울특별시 강서구 마곡동 774-1번지 ,서울특별시 강서구 공항대로 209 1117호 (마곡동),7802.0,주식회사 엠트리센,20191212125403.0,U,2019-12-14 02:40:00.0,,185365.0,450789.0,동물용의료용구판매업,,,L00,,37.5128483,127.0538525
245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6319139,127.0236044
246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5674517,127.0214099
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4955881,127.0328832
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5761123,127.0365952
249,3160000.0,3.1600000132019e+17,20191108.0,,1.0,영업/정상,0.0,정상,,,,,02-859-3252,,,서울특별시 구로구 구로동 106-4번지 선경오피스텔 303호,서울특별시 구로구 공원로 3 선경오피스텔 3층 3호 (구로동),8298.0,주식회사 한길반도체,20191108091814.0,I,2019-11-10 00:23:10.0,,190410.047738361,443953.502895004,동물용의료용구판매업,,,000,,37.4875939,127.1191731
250,3120000.0,3.1200000132021e+17,20210927.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 서대문구 창천동 **-** VERTIGO,서울특별시 서대문구 연세로 *-* VERTIGO **층 (창천동),3779.0,주식회사 티에스엠텍홀딩스,20210927140024.0,I,2020-12-08 22:09:00.0,,194382.109981443,450450.682916715,,,,,,37.5300876,126.9688555
251,3160000.0,3.1600000132014e+17,20141215.0,,1.0,영업/정상,0.0,정상,,,,,070-8807-8849,,,서울특별시 구로구 구로동 108-529번지 ,서울특별시 구로구 공원로 41 529호 (구로동),8298.0,제네스,20141215162056.0,I,2018-08-31 23:59:59.0,,190197.627242129,444245.56335468,동물용의료용구판매업,,,000,,37.5407495,127.0792674
252,3160000.0,3.1600000132015e+17,20150609.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 구로구 구로동 197-48번지 ,서울특별시 구로구 디지털로29길 38 (구로동 에이스테크노타워3차 201-N26),8381.0,VINE,20150609095843.0,I,2018-08-31 23:59:59.0,,190491.833060361,442477.332680657,동물용의료용구판매업,,,000,,37.4875939,127.1191731
253,3160000.0,3.1600000132017e+17,20170728.0,,1.0,영업/정상,0.0,정상,,,,,028503500,,,,서울특별시 구로구 디지털로34길 55 702호 (구로동 코오롱싸이언스밸리2차),8378.0,(주)제일메디칼코퍼레이션,20170728133031.0,I,2018-08-31 23:59:59.0,,191020.264430044,442460.919021593,동물용의료용구판매업,,,L00,,37.5764888,126.8307466
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5205602,126.9056408
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4862663,126.9454472
256,3170000.0,3.1700000132019e+17,20191108.0,,1.0,영업/정상,0.0,정상,,,,,849-7410,,,서울특별시 금천구 가산동 543-1번지 대성디폴리스지식산업센터 ,서울특별시 금천구 서부샛길 606 대성디폴리스지식산업센터 비동 2603-1호 (가산동),8504.0,(주)베스트유어즈,20191108160738.0,I,2019-11-10 00:23:10.0,,189055.138252216,441958.334400683,동물용의료용구판매업,,,000,,37.56147199999999,127.064657
257,3170000.0,3.1700000132019e+17,20190423.0,,1.0,영업/정상,0.0,정상,,,,,2026-2150,,,서울특별시 금천구 가산동 371-28번지 우림라이온스밸리 ,서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 비동 비120호 (가산동),8507.0,(주)코젠바이오텍,20190423160543.0,I,2019-04-25 02:20:42.0,,189538.020935968,441982.427934953,동물용의료용구판매업,,,000,,37.4851543,126.8927301
258,3170000.0,3.1700000132019e+17,20190422.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 금천구 가산동 371-106번지 가산 더블유센터 ,서울특별시 금천구 가산디지털1로 181 가산 더블유센터 120호 (가산동),8503.0,에스앤디메디케어,20190422121810.0,I,2019-04-24 02:20:29.0,,189350.592434703,442143.206055455,동물용의료용구판매업,,,000,,37.5748656,126.89145
259,3170000.0,3.1700000132019e+17,20190513.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 금천구 가산동 371-106번지 가산 더블유센터 ,서울특별시 금천구 가산디지털1로 181 가산 더블유센터 120호 (가산동),8503.0,에스디통상,20190513113420.0,I,2019-05-15 02:21:01.0,,189350.592434703,442143.206055455,동물용의료용구판매업,,,000,,37.5150951,127.0357716
260,3170000.0,3.1700000132015e+17,20150206.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 금천구 독산동 ,서울특별시 금천구 한내로 56 1층 (독산동),8599.0,바른메디칼,20150206154925.0,I,2018-08-31 23:59:59.0,,189979.841396839,439315.464911957,동물용의료용구판매업,,,000,,37.5150951,127.0357716
261,3170000.0,3.1700000132018003e+17,20180523.0,,1.0,영업/정상,0.0,정상,,,,,070-8944-9185,,,서울특별시 금천구 가산동 481-10번지 벽산디지털밸리2차 ,서울특별시 금천구 가산디지털2로 184 벽산디지털밸리2차 112호 (가산동),8501.0,시온하이텍,20180523100024.0,I,2018-08-31 23:59:59.0,,189127.981104583,442460.505542105,동물용의료용구판매업,,,000,,37.5094571,127.0305835
262,3170000.0,3.170000013202e+17,20200228.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 금천구 가산동 371-28번지 우림라이온스밸리 ,서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 B동 B120호 (가산동),8507.0,주식회사 더엔상사,20200302134956.0,U,2020-03-04 02:40:00.0,,189538.020935968,441982.427934953,동물용의료용구판매업,,,000,,37.472648,127.0454994
263,3000000.0,3.0000000132021e+17,20210928.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 종로구 부암동 ***-* 타임***오피스텔,서울특별시 종로구 자하문로 *** 타임***오피스텔 ***호 (부암동),3020.0,펫월드,20210928100426.0,I,2020-12-08 21:00:00.0,,196668.877563099,455055.264019484,,,,,,37.4937111,127.0194953
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4741481,127.0464775
265,3180000.0,3.1800000132019e+17,20191115.0,,1.0,영업/정상,0.0,정상,,,,,02-548-3131,,,서울특별시 영등포구 신길동 1351-3번지 천록빌딩 ,서울특별시 영등포구 여의대방로61길 2 천록빌딩 1110호 (신길동),7319.0,큐찬스(주),20191115100854.0,I,2019-11-17 00:23:16.0,,193389.462376889,445790.101523876,동물용의료용구판매업,,,L00,,37.574874,126.92042
266,3180000.0,3.1800000132019e+17,20190314.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 영등포구 신길동 59-2번지 엔씨티오피스텔 ,서울특별시 영등포구 영등포로 353 엔씨티오피스텔 206호 (신길동),7318.0,(주)제이에이치리더,20190924181838.0,U,2019-09-26 02:40:00.0,,192327.822443146,446217.607733472,동물용의료용구판매업,,,L00,,37.5082307,126.8961865
267,3180000.0,3.1800000132013e+17,20130108.0,,1.0,영업/정상,0.0,정상,,,,,2671-6931,15.3,,서울특별시 영등포구 양평동5가 76번지 양평동한신아파트 제108동상가 1층 10호 ,서울특별시 영등포구 양평로24길 9 제108동 상가1층 10호 (양평동5가 양평동한신아파트),7204.0,(주)성보사이언스,20130108110703.0,I,2018-08-31 23:59:59.0,,190394.571819262,448656.726986041,동물용의료용구판매업,,,L00,,37.4961344,127.0474356
268,3180000.0,3.1800000132014e+17,20140206.0,,1.0,영업/정상,0.0,정상,,,,,0263094343,,,서울특별시 영등포구 문래동3가 55-20번지 에이스하이테크시티 1동 326호 ,서울특별시 영등포구 경인로 775 1동 326호 (문래동3가 에이스하이테크시티),7299.0,(주)대석메드,20140206110237.0,I,2018-08-31 23:59:59.0,,190996.357288859,445841.377603245,동물용의료용구판매업,,,L00,,37.5064082,127.0594873
269,3160000.0,3.1600000132017e+17,20170207.0,,1.0,영업/정상,0.0,정상,,,,,0261055630,,,,서울특별시 구로구 디지털로32길 30 204호 (구로동 코오롱디지털타워빌란트),8390.0,보성과학(주),20210510162018.0,U,2020-12-04 23:02:00.0,,190776.468544178,442370.143700207,,,,,,37.5544161,127.0849502
270,3180000.0,3.1800000132015e+17,20150526.0,,1.0,영업/정상,0.0,정상,,,,,02-595-0106,60.72,,서울특별시 영등포구 신길동 1351-3번지 천록빌딩 908호,서울특별시 영등포구 여의대방로61길 2 908호 (신길동 천록빌딩),7319.0,(사)남북경협경제인연합회,20150526170226.0,I,2018-08-31 23:59:59.0,,193389.462376889,445790.101523876,동물용의료용구판매업,,,L00,,37.494063,126.9015929
271,3180000.0,3.1800000132015e+17,20150807.0,,1.0,영업/정상,0.0,정상,,,,,02-2672-6515,12.15,,서울특별시 영등포구 양평동5가 양평동한신아파트 109동 17호,서울특별시 영등포구 양평로24길 9 109동 17호 (양평동5가 양평동한신아파트),7204.0,(주)일신씨엔엠,20150817095133.0,I,2018-08-31 23:59:59.0,,190394.571819262,448656.726986041,동물용의료용구판매업,,,L00,,37.5717571,127.0152713
272,3180000.0,3.1800000132017e+17,20170202.0,,1.0,영업/정상,0.0,정상,,,,,02-962-6474,,,서울특별시 영등포구 양평동5가 76번지 양평동한신아파트 상가1-7호,서울특별시 영등포구 양평로24길 9 상가1-7호 (양평동5가 양평동한신아파트),7204.0,(주)엠디젠,20170202163338.0,I,2018-08-31 23:59:59.0,,190394.571819262,448656.726986041,동물용의료용구판매업,,,L00,,37.6695236,127.0583199
273,3150000.0,3.1500000132021e+17,20210205.0,,1.0,영업/정상,0.0,정상,,,,,02-3664-6211,,,서울특별시 강서구 내발산동 646-2 201호,서울특별시 강서구 강서로52길 13 201호 (내발산동),7646.0,(주)더블류엠코퍼레이션,20210205090733.0,I,2020-12-02 00:07:00.0,,185705.990366621,450641.290762228,,,,,,37.5086541,127.0417983
274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4934185,126.8822815
275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5570572,126.9736211
276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5443654,126.8479545
277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.486823,127.0148293
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.54661979999999,126.9362797
279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.64223339999999,126.9231143
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5452268,127.025308
281,3190000.0,3.1900000132019e+17,20191104.0,,1.0,영업/정상,0.0,정상,,,,,02-525-1341,,,서울특별시 동작구 사당동 1006-20번지 ,서울특별시 동작구 동작대로21길 36 (사당동),7013.0,성진메드,20191104140005.0,I,2019-11-06 00:23:08.0,,198137.759449433,442421.230560468,동물용의료용구판매업,,,000,,,
282,3190000.0,3.1900000132016e+17,20160627.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 동작구 본동 434-1번지 ,서울특별시 동작구 노량진로22길 25 1층 (본동),6916.0,토탈랩솔루션,20170926093014.0,I,2018-08-31 23:59:59.0,,195576.812034321,445479.197925104,동물용의료용구판매업,,,000,,,
283,3190000.0,3.1900000132017e+17,20170626.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 동작구 신대방동 706번지 상가동 125호,서울특별시 동작구 보라매로5길 5 상가동 125126호 (신대방동 보라매우성아파트),7071.0,보라매컨설팅,20170626103115.0,I,2018-08-31 23:59:59.0,,193311.831569946,443352.67250352,동물용의료용구판매업,,,000,,,
285,3030000.0,3.0300000132021e+17,20210205.0,,1.0,영업/정상,0.0,정상,,,,,1522-9843,,,서울특별시 성동구 성수동2가 301-3,서울특별시 성동구 아차산로 66 2층 (성수동2가),4782.0,(주)셀러허브,20210208091153.0,U,2020-12-01 23:00:00.0,,204478.404351667,449270.3620558,,,,,,,
290,3200000.0,3.2000000132019e+17,20190725.0,,1.0,영업/정상,0.0,정상,,,,,02-875-0734,49.5,,서울특별시 관악구 신림동 320-44번지 지하 1층 ,서울특별시 관악구 밤골길 20 지하 1층 (신림동),8848.0,엘케어,20190725183506.0,I,2019-07-27 02:21:47.0,,193804.850994486,440057.242381005,동물용의료용구판매업,,,000,,,
