,구분,업체명,전화번호,소재지,인허가번호
4842,미용,가람애견전문미용실,031-902-3375,경기도 고양시 일산동구 마두동,394000003720180090
4843,미용,강아지의 품격,031-903-8448,경기도 고양시 일산동구 백석동,394000003720180089
4844,미용,마이 리틀 스윗피(My little sweetpea),***********,경기도 고양시 일산동구 마두동,394000003720180087
4845,미용,예동물병원,031-969-6075,경기도 고양시 덕양구 도내동,394000003720180085
4846,미용,도그앤캣,031-914-0979,경기도 고양시 일산서구 덕이동,394000003720180084
4847,미용,애견마을,031-905-0907,경기도 고양시 일산동구 백석동,394000003720180081
4848,미용,그루밍데이,031-901-2105,경기도 고양시 일산동구 백석동,394000003720180079
4849,미용,그랜드동물병원,031-921-7582,경기도 고양시 일산서구 주엽동,394000003720180078
4850,미용,젤리펫살롱,02-381-8324,경기도 고양시 덕양구 신원동,394000003720180074
4851,미용,부스럭(BUSRUK),031-816-0078,경기도 고양시 일산동구 장항동,394000003720180067
4852,미용,네발아이들,070-8269-2191,경기도 고양시 덕양구 도내동,394000003720180065
4853,미용,해오름 동물병원,031-818-6543,경기도 고양시 덕양구 주교동,394000003720180064
4854,미용,리사앤루이,-,경기도 고양시 일산동구 식사동,394000003720180060
4855,미용,몰리스펫샵 이마트 킨텍스점,031-936-1142,경기도 고양시 일산서구 대화동,394000003720180057
4856,미용,개스타하우스,031-906-1198,경기도 고양시 일산동구 성석동,394000003720180050
4857,미용,강아지 놀이터,031-915-0983,경기도 고양시 일산서구 덕이동,394000003720180040
4858,미용,몰리스펫샵 풍산점,031-910-1269,경기도 고양시 일산동구 중산동,394000003720180043
4859,미용,간지나 개,031-923-3237,경기도 고양시 일산서구 탄현동,394000003720180038
4860,미용,"안녕, 멍멍아",031-975-4963,경기도 고양시 일산서구 일산동,394000003720180037
4861,미용,펫스티벌,031-977-8551,경기도 고양시 일산동구 풍동,394000003720180027
4862,미용,안나펫살롱,-,경기도 고양시 덕양구 동산동,394000003720180022
4863,미용,포근한 동물병원,02-381-7963,경기도 고양시 덕양구 삼송동,394000003720180023
4864,미용,이쁘냥 고양이 미용실 일산본점,-,경기도 고양시 일산동구 마두동,394000003720180018
4865,미용,화이트 버블,02-381-3327,경기도 고양시 덕양구 삼송동,394000003720180019
4866,미용,사랑할 개,031-968-6338,경기도 고양시 일산동구 식사동,394000003720180020
4867,미용,멍스타일,-,경기도 고양시 일산서구 주엽동,394000003720180014
4868,미용,바비펫샵,031-979-9798,경기도 고양시 덕양구 행신동,394000003720180017
4869,미용,강아지를 미용하는 여자,031-901-2058,경기도 고양시 일산동구 정발산동,394000003720180011
4870,미용,봄앤동물병원,02-2038-7718,경기도 과천시 부림동,397000003720210001
4871,미용,슈르+ 동물병원,02-3418-7500,경기도 과천시 별양동,397000003720200002
4872,미용,꾸러기동물병원,02-502-7509,경기도 과천시 별양동,397000003720180003
4873,미용,구자동 동물병원,025047588,경기도 과천시 별양동,397000003720180001
4874,미용,웰니스 동물병원 (구리점),***********,경기도 구리시 인창동,398000003720210008
4875,미용,부티나개,-,경기도 구리시 수택동,398000003720210007
4876,미용,내강아지,0315296881,경기도 구리시 갈매동,398000003720210005
4877,미용,난이꾸꾸 애견미용실,***********,경기도 구리시 갈매동,398000003720200013
4878,미용,안심동물의료센터,031-569-8875,경기도 구리시 수택동,398000003720200012
4879,미용,피치네,***********,경기도 구리시 수택동,398000003720200010
4880,미용,모들샵,031-562-2300,경기도 구리시 교문동,398000003720200007
4881,미용,101 애견미용,***********,경기도 구리시 수택동,398000003720200006
4882,미용,루미살롱,***********,경기도 구리시 교문동,398000003720200005
4883,미용,대방 Puppy Grooming,031-575-0923,경기도 구리시 갈매동,398000003720200004
4884,미용,축복,031-529-6081,경기도 구리시 교문동,398000003720190018
4885,미용,축복애견호텔·미용,-,경기도 구리시 사노동,398000003720190017
4886,미용,마담펫,031-553-9908,경기도 구리시 교문동,398000003720190013
4887,미용,"야옹아 놀자 구리,태릉점",070-8879-0455,경기도 구리시 갈매동,398000003720190010
4888,미용,아트멍,031-557-5438,경기도 구리시 교문동,398000003720190006
4889,미용,잔다냥 구리점,031-557-2037,경기도 구리시 토평동,398000003720190005
4890,미용,D.C클럽,031-556-0442,경기도 구리시 인창동,398000003720190004
4891,미용,레몬이네 그루밍샵,***********,경기도 구리시 인창동,398000003720190001
4892,미용,다온#,***********,경기도 구리시 갈매동,398000003720180045
4893,미용,건국동물병원,0315690277,경기도 구리시 교문동,398000003720180033
4894,미용,사랑우리애동물병원,031-569-7582,경기도 구리시 인창동,398000003720180035
4895,미용,보드미동물병원,031-572-7571,경기도 구리시 갈매동,398000003720180038
4896,미용,갈매동물병원,031-529-5088,경기도 구리시 갈매동,398000003720180039
4897,미용,이쁘당개 애견샵,031-573-3256,경기도 구리시 갈매동,398000003720180040
4898,미용,토평동물병원,031-566-5800,경기도 구리시 수택동,398000003720180041
4899,미용,가람동물병원,***********,경기도 구리시 인창동,398000003720180030
4900,미용,래플즈동물병원,031-563-7582,경기도 구리시 인창동,398000003720180032
4901,미용,마이펫하우스,031-566-5400,경기도 구리시 인창동,398000003720180042
4902,미용,프라임동물병원,031-566-2475,경기도 구리시 수택동,398000003720180029
4903,미용,HAPPY TREE(해피트리),031-514-5757,경기도 구리시 교문동,398000003720180026
4904,미용,품애개,0315558401,경기도 구리시 수택동,398000003720180025
4905,미용,애니케어동물병원,0315677584,경기도 구리시 토평동,398000003720180023
4906,미용,댕댕러브펫,031-557-6767,경기도 구리시 수택동,398000003720180021
4907,미용,운이네 애견살롱,07077893333,경기도 구리시 토평동,398000003720180019
4908,미용,언니네 애견미용실,031-516-1602,경기도 구리시 토평동,398000003720180017
4909,미용,명문종합동물병원,0315566250,경기도 구리시 수택동,398000003720180011
4910,미용,말자네애견미용,0315650345,경기도 구리시 수택동,398000003720180010
4911,미용,달봉이펫샵,0315557337,경기도 구리시 수택동,398000003720180013
4912,미용,구리동물병원,0315579009,경기도 구리시 수택동,398000003720180012
4913,미용,꽃같은 개,0315568305,경기도 구리시 수택동,398000003720180015
4914,미용,펫이좋아,031-567-8080,경기도 구리시 수택동,398000003720180009
4915,미용,24시 더케어,031-516-8585,경기도 구리시 수택동,398000003720180006
4916,미용,미쓰멍,***********,경기도 구리시 수택동,398000003720180005
4917,미용,아마존,031-564-0075,경기도 구리시 교문동,398000003720180002
4918,미용,란이네멍살롱,***********,경기도 남양주시 다산동,399000003720210055
4919,미용,레오펫샵,031-523-3987,경기도 남양주시 진접읍 금곡리,399000003720210053
4920,미용,올리스 남양주별내점,-,경기도 남양주시 별내동,399000003720210050
4921,미용,더몽,***********,경기도 남양주시 다산동,399000003720210049
4922,미용,애니멀 하우스,***********,경기도 남양주시 오남읍 양지리,399000003720210046
4923,미용,듀펫엔까까미용,031-575-9304,경기도 남양주시 진건읍 용정리,399000003720210042
4924,미용,다엘 애견미용실,***********,경기도 남양주시 별내동,399000003720210038
4925,미용,비쇼네다산점,031-8034-5313,경기도 남양주시 다산동,399000003720210034
4926,미용,온희(Onhee),***********,경기도 남양주시 호평동,399000003720210032
4927,미용,저스틴 멍멍,031-555-8895,경기도 남양주시 다산동,399000003720210031
4928,미용,빛나개살롱,***********,경기도 남양주시 화도읍 묵현리,399000003720210030
4929,미용,LIKE FRISE,***********,경기도 남양주시 화도읍 창현리,399000003720210028
4930,미용,이쁜강아지,***********,경기도 남양주시 퇴계원읍 퇴계원리,399000003720210026
4931,미용,우리개(woorigae),***********,경기도 남양주시 별내동,399000003720210023
4932,미용,스타펍스(star pups),***********,경기도 남양주시 다산동,399000003720210020
4933,미용,몽쥬르,***********,경기도 남양주시 별내동,399000003720210019
4934,미용,산책가는길,***********,경기도 남양주시 다산동,399000003720210018
4935,미용,몽띠끄,***********,경기도 남양주시 다산동,399000003720210017
4936,미용,리드펫,***********,경기도 남양주시 다산동,399000003720210015
4937,미용,엣지잇개,***********,경기도 남양주시 진접읍 금곡리,399000003720210011
4938,미용,멍멍이와 야옹이,***********,경기도 남양주시 화도읍 묵현리,399000003720210006
4939,미용,PIT A PAT,***********,경기도 남양주시 별내동,399000003720210003
4940,미용,386392 PETShop,***********,경기도 남양주시 다산동,399000003720210001
4941,미용,더 데일리 펫샵,***********,경기도 남양주시 별내동,399000003720200060
4942,위탁관리 미용 운송,나라라펫,***********,경기도 남양주시 화도읍 월산리,399000003720200059
4943,위탁관리 미용,코코스퀘어,02-6245-0001,경기도 남양주시 다산동,399000003720200058
4944,미용,하랑동물의료센터,031-522-6767,경기도 남양주시 다산동,399000003720200057
4945,미용,몽스파,***********,경기도 남양주시 호평동,399000003720200055
4946,미용,아마레펫,***********,경기도 남양주시 다산동,399000003720200053
4947,미용,멍블랑,***********,경기도 남양주시 화도읍 묵현리,399000003720200052
4948,미용,더이쁘개,***********,경기도 남양주시 퇴계원읍 퇴계원리,399000003720200050
4949,미용,워프펫,***********,경기도 남양주시 평내동,399000003720200048
4950,미용,광릉내 애견,031-528-2737,경기도 남양주시 진접읍 팔야리,399000003720200044
4951,미용,모여라 애견미용,***********,경기도 남양주시 오남읍 양지리,399000003720200043
4952,미용,친구가 될 동물병원,031-555-0421,경기도 남양주시 다산동,399000003720200040
4953,미용,몽실몽실,***********,경기도 남양주시 다산동,399000003720200039
4954,미용,24시 위드힐 동물메티컬센터,031-523-3256,경기도 남양주시 별내동,399000003720200034
4955,미용,멍브라더 애견카페,***********,경기도 남양주시 다산동,399000003720200032
4956,미용,위드미도그,***********,경기도 남양주시 별내면 청학리,399000003720200026
4957,미용,쁘띠독,***********,경기도 남양주시 별내동,399000003720200021
4958,미용,꽃보다개청춘,0234927419,경기도 남양주시 별내동,399000003720200023
4959,미용,퍼피조아(PUPPYJOA),***********,경기도 남양주시 오남읍 오남리,399000003720200020
4960,미용,이소퍼피-별내점,***********,경기도 남양주시 별내동,399000003720200019
4961,미용,우리펫 강아지분양 남양주점,***********,경기도 남양주시 평내동,399000003720200016
4962,미용,이쁘개 이쁘개,***********,경기도 남양주시 화도읍 마석우리,399000003720200015
4963,미용,꼬마펫,031-594-3666,경기도 남양주시 화도읍 묵현리,399000003720200004
4964,미용,꼼꼬미,***********,경기도 남양주시 별내동,399000003720190052
4965,위탁관리 미용,베이지 앤 브라운,***********,경기도 남양주시 별내동,399000003720190048
4966,미용,도도스타일,***********,경기도 남양주시 화도읍 창현리,399000003720190046
4967,미용,쌀 강아지,***********,경기도 남양주시 다산동,399000003720190043
4968,미용,멍스터치,***********,경기도 남양주시 호평동,399000003720190042
4969,미용,댕댕이 커트방,***********,경기도 남양주시 진접읍 금곡리,399000003720190040
4970,미용,D-Style(디스타일),***********,경기도 남양주시 다산동,399000003720190037
4971,미용,우리 아기 예뻐지는 날,***********,경기도 남양주시 별내동,399000003720190024
4972,미용,겟풀(GETPOOL),***********,경기도 남양주시 화도읍 금남리,399000003720190022
4973,미용,야옹아 멍멍해봐 남양주 별내점,031-529-0047,경기도 남양주시 별내동,399000003720190021
4974,미용,다산마리동물병원,0315657553,경기도 남양주시 다산동,399000003720190020
4975,미용,멍블리,***********,경기도 남양주시 와부읍 도곡리,399000003720190019
4976,미용,자연앤동물병원 미용실,031-994-7599,경기도 남양주시 다산동,399000003720190016
4977,미용,온사이드,***********,경기도 남양주시 퇴계원읍 퇴계원리,399000003720190014
4978,미용,주주펫 살롱,031-556-5345,경기도 남양주시 진접읍 금곡리,399000003720190010
4979,미용,The D왈G #,***********,경기도 남양주시 오남읍 오남리,399000003720190008
4980,미용,반하개,***********,경기도 남양주시 퇴계원읍 퇴계원리,399000003720190005
4981,미용,이쁜강아지,***********,경기도 남양주시 퇴계원읍 퇴계원리,399000003720190006
4982,미용,홍지연애견샵,***********,경기도 남양주시 퇴계원읍 퇴계원리,399000003720190003
4983,미용,이누애견,***********,경기도 남양주시 다산동,399000003720180134
4984,미용,다산동물병원,031-511-0304,경기도 남양주시 다산동,399000003720180135
4985,미용,퍼핏(우리집강아지미용실),***********,경기도 남양주시 다산동,399000003720180132
4986,미용,개벤져스,***********,경기도 남양주시 평내동,399000003720180125
4987,미용,dog조아,***********,경기도 남양주시 진건읍 용정리,399000003720180122
4988,미용,강아지야,031-575-3551,경기도 남양주시 오남읍 오남리,399000003720180118
4989,미용,애견마을,031-529-0421,경기도 남양주시 오남읍 오남리,399000003720180109
4990,미용,바람난강아지,031-571-0023,경기도 남양주시 진접읍 장현리,399000003720180104
4991,미용,할리우드펫,***********,경기도 남양주시 오남읍 양지리,399000003720180103
4992,미용,슈펫애견용품(응답하라멍냥아),031-577-6005,경기도 남양주시 와부읍 덕소리,399000003720180102
4993,미용,푸들리,***********,경기도 남양주시 화도읍 마석우리,399000003720180097
4994,미용,사랑으로 동물병원,031-528-7562,경기도 남양주시 오남읍 오남리,399000003720180096
4995,미용,나라애견,031-521-3888,경기도 남양주시 와부읍 덕소리,399000003720180099
4996,미용,지켜줄개,031-528-7373,경기도 남양주시 별내동,399000003720180095
4997,미용,이리온,0315759725,경기도 남양주시 진접읍 장현리,399000003720180092
4998,미용,개깎는중,031-559-0045,경기도 남양주시 평내동,399000003720180091
4999,미용,동인동물병원,031-592-8275,경기도 남양주시 호평동,399000003720180085
5000,미용,나루 동물병원,031-554-8575,경기도 남양주시 다산동,399000003720180084
5001,미용,도그살롱,031-527-5027,경기도 남양주시 오남읍 양지리,399000003720180088
5002,미용,개쌀롱,***********,경기도 남양주시 호평동,399000003720180078
5003,미용,러블리펫,031-559-9608,경기도 남양주시 평내동,399000003720180082
5004,미용,별내동물병원,031-575-0059,경기도 남양주시 별내동,399000003720180075
5005,미용,독스(Dogs),031-511-7543,경기도 남양주시 평내동,399000003720180066
5006,미용,내품애동물병원,031-558-9119,경기도 남양주시 와부읍 덕소리,399000003720180067
5007,미용,애견카페왕,031-554-2001,경기도 남양주시 일패동,399000003720180065
5008,미용,장현동물병원,031-575-7513,경기도 남양주시 진접읍 장현리,399000003720180061
5009,미용,해피동물병원,031-521-7573,경기도 남양주시 와부읍 도곡리,399000003720180060
5010,미용,탑동물병원,031-553-7585,경기도 남양주시 다산동,399000003720180055
5011,미용,손앤조 동물병원,031-568-0075,경기도 남양주시 다산동,399000003720180057
5012,미용,호평동물병원,031-511-7275,경기도 남양주시 호평동,399000003720180058
5013,미용,별사랑동물병원,031-574-4975,경기도 남양주시 별내동,399000003720180054
5014,미용,강아지를 부탁해,***********,경기도 남양주시 화도읍 마석우리,399000003720180053
5015,미용,사랑동물병원,031-848-8575,경기도 남양주시 별내면 청학리,399000003720180051
5016,미용,애견깍새,031-592-6779,경기도 남양주시 호평동,399000003720180050
5017,미용,남양주 애견샵,031-592-8875,경기도 남양주시 평내동,399000003720180046
5018,미용,올리브독,031-591-2527,경기도 남양주시 호평동,399000003720180048
5019,미용,주견야DOG,***********,경기도 남양주시 진접읍 부평리,399000003720180044
5020,미용,행복한 강아지,031-594-4977,경기도 남양주시 평내동,399000003720180042
5021,미용,진접애견미용,***********,경기도 남양주시 진접읍 금곡리,399000003720180040
5022,미용,봉봉,031-577-7373,경기도 남양주시 와부읍 덕소리,399000003720180039
5023,미용,트리밍 마스터,031-511-1888,경기도 남양주시 화도읍 묵현리,399000003720180037
5024,미용,패밀리독,***********,경기도 남양주시 별내동,399000003720180036
5025,미용,까끄애견샵,031-591-2199,경기도 남양주시 평내동,399000003720180030
5026,미용,그루밍독,031-566-4522,경기도 남양주시 다산동,399000003720180026
5027,미용,멍멍나래 애견미용,***********,경기도 남양주시 진접읍 장현리,399000003720180027
5028,미용,초코네 애견샵,031-594-3546,경기도 남양주시 화도읍 마석우리,399000003720180022
5029,미용,멍멍s 패밀리,***********,경기도 남양주시 퇴계원읍 퇴계원리,399000003720180019
5030,미용,화도동물병원,031-594-7562,경기도 남양주시 화도읍 묵현리,399000003720180018
5031,미용,올리비아,***********,경기도 남양주시 별내동,399000003720180015
5032,미용,미리내 동물병원,***********,경기도 남양주시 별내동,399000003720180006
5033,미용,포미펫샵,-,경기도 오산시 궐동,400000003720210001
5034,미용,댕댕이블루스,031-377-4814,경기도 오산시 지곶동,400000003720200018
5035,미용,멍캣,***********,경기도 오산시 수청동,400000003720200017
5036,미용,해피퍼피,***********,경기도 오산시 궐동,400000003720200015
5037,미용,안다 펫살롱,***********,경기도 오산시 원동,400000003720200014
5038,미용,드림독,***********,경기도 오산시 세교동,400000003720200013
5039,미용,강아지 이발소,070-8800-3776,경기도 오산시 원동,400000003720200010
5040,미용,함께냥,***********,경기도 오산시 수청동,400000003720200008
5041,미용,튼튼동물병원,031-372-8333,경기도 오산시 궐동,400000003720200006
5042,미용,마미펫,031-377-0907,경기도 오산시 원동,400000003720200005
5043,미용,멍때리개,031-377-1233,경기도 오산시 내삼미동,400000003720200004
5044,미용,도담도담이발소,070-8800-4427,경기도 오산시 금암동,400000003720190010
5045,미용,이쁜 똥강아지,031-373-1052,경기도 오산시 금암동,400000003720190009
5046,미용,스마일 동물병원,031-375-5975,경기도 오산시 수청동,400000003720190008
5047,미용,아보네 멍빌리지,***********,경기도 오산시 내삼미동,400000003720190002
5048,미용,캣츠앤독스,0313758254,경기도 오산시 궐동,400000003720180050
5049,미용,퍼스트독,0313730733,경기도 오산시 오산동,400000003720180047
5050,미용,운암애견,0313722151,경기도 오산시 궐동,400000003720180045
5051,미용,쥬만지 동물병원,***********,경기도 오산시 궐동,400000003720180044
5052,미용,장수동물의료원,0313730775,경기도 오산시 오산동,400000003720180035
5053,미용,야옹아 멍멍해봐 오산점,-,경기도 오산시 원동,400000003720180038
5054,미용,경기동물메디컬센터,0313758875,경기도 오산시 원동,400000003720180036
5055,미용,나나펫,0313770098,경기도 오산시 궐동,400000003720180040
5056,미용,25시 종합동물병원,378-1114,경기도 오산시 오산동,400000003720180033
5057,미용,오산동물병원,377-7582,경기도 오산시 원동,400000003720180031
5058,미용,우리동물병원,0313738486,경기도 오산시 원동,400000003720180030
5059,미용,미소동물병원,0313742579,경기도 오산시 금암동,400000003720180029
5060,미용,원종합동물병원,0313741175,경기도 오산시 원동,400000003720180028
5061,미용,강아지와 산책,0313720745,경기도 오산시 원동,400000003720180025
5062,미용,저스트벳 동물병원,031-378-1514,경기도 오산시 원동,400000003720180023
5063,미용,도래동물병원,***********,경기도 오산시 수청동,400000003720180020
5064,미용,참동물병원,031-374-1275,경기도 오산시 갈곶동,400000003720180019
5065,미용,"퍼스트독, 캣",031-373-3325,경기도 오산시 궐동,400000003720180018
5066,미용,위드독,-,경기도 오산시 궐동,400000003720180014
5067,미용,위더스 펫,0313732975,경기도 오산시 금암동,400000003720180013
5068,미용,언니네 펫,0313777382,경기도 오산시 갈곶동,400000003720180012
5069,미용,루시펫,031-372-2488,경기도 오산시 수청동,400000003720180009
5070,미용,도그하우스 애견샵,0313726640,경기도 오산시 은계동,400000003720180008
5071,미용,하이펫(개꿈꾸는 고양이),0313780907,경기도 오산시 궐동,400000003720180005
5072,미용,방울이네 펫살롱,***********,경기도 오산시 고현동,400000003720180003
5073,미용,바나몽,***********,경기도 시흥시 장곡동,401000003720210034
5074,미용,콩순이펫살롱,0313110868,경기도 시흥시 매화동,401000003720210029
5075,미용,캣살롱코코,***********,경기도 시흥시 장곡동,401000003720210027
5076,미용,망쿠애견샵,-,경기도 시흥시 정왕동,401000003720210025
5077,미용,꾸꾸멈머,-,경기도 시흥시 은행동,401000003720210023
5078,미용,개ST하우스,-,경기도 시흥시 신천동,401000003720210022
5079,미용,은동이네,***********,경기도 시흥시 은행동,401000003720210020
5080,미용,멍블멍블,***********,경기도 시흥시 장곡동,401000003720210018
5081,미용,윤슬동물병원,-,경기도 시흥시 월곶동,401000003720210017
5082,미용,Dog Do,-,경기도 시흥시 월곶동,401000003720210014
5083,미용,어울리개,-,경기도 시흥시 배곧동,401000003720210013
5084,미용,서로가 서로에개,-,경기도 시흥시 능곡동,401000003720210012
5085,미용,펫밀리샵,***********,경기도 시흥시 대야동,401000003720210009
5086,미용,멍크러쉬,***********,경기도 시흥시 배곧동,401000003720210008
5087,미용,제다동물병원,***********,경기도 시흥시 대야동,401000003720210007
5088,미용,강아지&고양이 마을,***********,경기도 시흥시 정왕동,401000003720210004
5089,미용,오늘은 그루밍,***********,경기도 시흥시 정왕동,401000003720200047
5090,미용,멍토피아,***********,경기도 시흥시 배곧동,401000003720200049
5091,미용,애견나라 백화점,***********,경기도 시흥시 신천동,401000003720200046
5092,미용,까페 개정촌,***********,경기도 시흥시 정왕동,401000003720200044
5093,미용,메리그루밍,***********,경기도 시흥시 정왕동,401000003720200043
5094,미용,우주개스타,***********,경기도 시흥시 정왕동,401000003720200039
5095,미용,내친구동물병원,031-497-4479,경기도 시흥시 배곧동,401000003720200035
5096,미용,봉쥬르멍멍,***********,경기도 시흥시 은행동,401000003720200029
5097,미용,위드유 펫 스토어,-,경기도 시흥시 은행동,401000003720200031
5098,미용,도그매니저,031-495-2060,경기도 시흥시 거모동,401000003720200027
5099,미용,바른마음동물병원,031-778-7512,경기도 시흥시 능곡동,401000003720200026
5100,미용,그루밍_light,***********,경기도 시흥시 배곧동,401000003720200021
5101,미용,살롱wahl,***********,경기도 시흥시 배곧동,401000003720200018
5102,미용,와와리 애견미용,***********,경기도 시흥시 배곧동,401000003720200014
5103,미용,배곧도담동물병원,031-499-3007,경기도 시흥시 배곧동,401000003720200015
5104,미용,위드독,0314342272,경기도 시흥시 정왕동,401000003720200012
5105,미용,은계동물병원,0313157588,경기도 시흥시 은행동,401000003720200007
5106,미용,그레이트펫 시흥점,***********,경기도 시흥시 배곧동,401000003720200006
5107,미용,독욕탕,***********,경기도 시흥시 배곧동,401000003720200003
5108,미용,다독다독,0314975525,경기도 시흥시 정왕동,401000003720190038
5109,미용,유폴24시애견셀프목욕 시흥점,***********,경기도 시흥시 배곧동,401000003720190036
5110,미용,큐티펫,031-318-4789,경기도 시흥시 능곡동,401000003720190031
5111,미용,루비펫살롱,***********,경기도 시흥시 장현동,401000003720190029
5112,미용,개편한세상,-,경기도 시흥시 은행동,401000003720190024
5113,미용,뽀숑뽀숑,***********,경기도 시흥시 은행동,401000003720190020
5114,미용,오렌지펫,031-432-5115,경기도 시흥시 배곧동,401000003720190019
5115,미용,소중하개,***********,경기도 시흥시 신천동,401000003720190018
5116,미용,9DOG,-,경기도 시흥시 산현동,401000003720190016
5117,미용,발톱깎개~냥!,***********,경기도 시흥시 정왕동,401000003720190012
5118,미용,시흥24시센트럴동물의료센터,031-432-2475,경기도 시흥시 정왕동,401000003720190003
5119,미용,정왕동 애견용품 창고형 할인매장(비제이코리아),031-520-0289,경기도 시흥시 정왕동,401000003720190006
5120,미용,만세동물병원,031-319-7583,경기도 시흥시 정왕동,401000003720190001
5121,미용,긔엽냥,***********,경기도 시흥시 정왕동,401000003720190002
5122,미용,레인바우 시흥배곧점,1877-1722,경기도 시흥시 정왕동,401000003720180083
5123,미용,멍멍이 미용실,031-317-7373,경기도 시흥시 신천동,401000003720180081
5124,미용,앙쥬펫,***********,경기도 시흥시 정왕동,401000003720180080
5125,미용,쁘띠숑,***********,경기도 시흥시 정왕동,401000003720180077
5126,미용,참누리동물병원,031-312-0075,경기도 시흥시 대야동,401000003720180075
5127,미용,사랑스럽개,***********,경기도 시흥시 배곧동,401000003720180072
5128,미용,소풍애견미용,***********,경기도 시흥시 정왕동,401000003720180069
5129,미용,목감시티동물병원,031-504-7559,경기도 시흥시 조남동,401000003720180068
5130,미용,뽀독,***********,경기도 시흥시 정왕동,401000003720180066
5131,미용,배곧애견샵,031-503-6622,경기도 시흥시 배곧동,401000003720180064
5132,미용,지니펫,***********,경기도 시흥시 월곶동,401000003720180063
5133,미용,펫마루,031-433-0102,경기도 시흥시 배곧동,401000003720180061
5134,미용,K.B.T 펫월드,031-433-6434,경기도 시흥시 정왕동,401000003720180059
5135,미용,베베독,***********,경기도 시흥시 정왕동,401000003720180060
5136,미용,호수동물병원,031-403-0075,경기도 시흥시 조남동,401000003720180053
5137,미용,청안동물병원,031-311-4148,경기도 시흥시 신천동,401000003720180054
5138,미용,목감동물병원,031-482-7585,경기도 시흥시 조남동,401000003720180056
5139,미용,우리들종합동물병원,031-433-7582,경기도 시흥시 정왕동,401000003720180058
5140,미용,시화종합동물병원,031-507-0082,경기도 시흥시 정왕동,401000003720180057
5141,미용,애니온동물병원,031-499-7991,경기도 시흥시 정왕동,401000003720180049
5142,미용,배곧코코동물병원,031-434-0863,경기도 시흥시 정왕동,401000003720180050
5143,미용,굿모닝동물병원,031-508-0555,경기도 시흥시 거모동,401000003720180047
5144,미용,쭈스타일,***********,경기도 시흥시 은행동,401000003720180043
5145,미용,샤이니독,031-503-4470,경기도 시흥시 대야동,401000003720180042
5146,미용,숲속동물병원,031-317-8275,경기도 시흥시 신천동,401000003720180046
5147,미용,펫츠나라동물병원,031-314-0706,경기도 시흥시 신천동,401000003720180044
5148,미용,박한준종합동물병원,031-315-7582,경기도 시흥시 대야동,401000003720180035
5149,미용,이지동물병원,031-314-7975,경기도 시흥시 대야동,401000003720180036
5150,미용,내마음속동물병원,031-404-8566,경기도 시흥시 월곶동,401000003720180037
5151,미용,보드레도그,031-411-3123,경기도 시흥시 조남동,401000003720180039
5152,미용,다나한애견미용,***********,경기도 시흥시 정왕동,401000003720180033
5153,미용,써니가개,031-431-2239,경기도 시흥시 정왕동,401000003720180029
5154,미용,그루밍펫살롱,***********,경기도 시흥시 배곧동,401000003720180028
5155,미용,행복한강아지,***********,경기도 시흥시 신천동,401000003720180025
5156,미용,꿈꾸는강아지,***********,경기도 시흥시 거모동,401000003720180024
5157,미용,능곡동물병원,031-317-7234,경기도 시흥시 능곡동,401000003720180023
5158,미용,도그마망,031-509-5250,경기도 시흥시 배곧동,401000003720180019
5159,미용,24시 배곧스마트동물병원,031-432-1224,경기도 시흥시 배곧동,401000003720180017
5160,미용,프렌치독,***********,경기도 시흥시 배곧동,401000003720180009
5161,미용,복터진강아지 씨오엠,031-432-2979,경기도 시흥시 정왕동,401000003720180007
5162,미용,쓰담쓰담 애견샵,***********,경기도 시흥시 하상동,401000003720180004
5163,미용,머피애견,***********,경기도 시흥시 정왕동,401000003720180003
5164,미용,비비펫,***********,경기도 군포시 당동,402000003720210009
5165,미용,그녀의펫살롱,***********,경기도 군포시 도마교동,402000003720210008
5166,미용,허니몽이,-,경기도 군포시 도마교동,402000003720210006
5167,미용,오늘도이쁘개,***********,경기도 군포시 당정동,402000003720210004
5168,미용,멍언니 쌀롱,***********,경기도 군포시 도마교동,402000003720210001
5169,미용,더팻마트,0313983360,경기도 군포시 산본동,402000003720200010
5170,미용,트리밍비비,***********,경기도 군포시 부곡동,402000003720200008
5171,미용,바둑이예쁘개,***********,경기도 군포시 당동,402000003720200007
5172,미용,멍때리는강아지(산본점),07040427783,경기도 군포시 산본동,402000003720200004
5173,미용,몽띠끄펫,***********,경기도 군포시 당동,402000003720190003
5174,미용,애견미용실 솔,0313454500,경기도 군포시 산본동,402000003720180030
5175,미용,비비펫미용,0314318147,경기도 군포시 부곡동,402000003720190002
5176,미용,코크스애견,0313998168,경기도 군포시 산본동,402000003720190001
5177,미용,컨트리애견,0313940514,경기도 군포시 산본동,402000003720180037
5178,미용,복덩이네 강아지,0314298339,경기도 군포시 금정동,402000003720180035
5179,미용,산본중앙동물병원,0313940514,경기도 군포시 산본동,402000003720180036
5180,미용,그랜드동물병원,0314537582,경기도 군포시 당동,402000003720180034
5181,미용,프라하동물병원,0313917075,경기도 군포시 당동,402000003720180032
5182,미용,토비동물병원,0313991175,경기도 군포시 산본동,402000003720180033
5183,미용,이렇개저렇개,***********,경기도 군포시 금정동,402000003720180025
5184,미용,행복나눔동물병원,0313989975,경기도 군포시 당동,402000003720180026
5185,미용,마리애견미용실,031-408-8620,경기도 군포시 대야미동,402000003720180023
