,구분,업체명,전화번호,소재지,인허가번호
2958,위탁관리,멍그루밍,031-283-3536,경기도 용인시 기흥구 동백동,563000003720190027
2959,위탁관리,큐티멍,***********,경기도 용인시 수지구 신봉동,564000003720190007
2960,위탁관리,블레스동물메디컬센터,031-546-0942,경기도 용인시 기흥구 중동,563000003720190020
2961,위탁관리,고양이호텔 묘랑묘랑 용인,***********,경기도 용인시 기흥구 구갈동,563000003720190019
2962,위탁관리,개런티,031-328-2888,경기도 용인시 처인구 양지면 양지리,562000003720190019
2963,위탁관리,쏘캣(SO CAT),***********,경기도 용인시 기흥구 보정동,563000003720190017
2964,위탁관리,웰니스클리닉동물병원,031-283-1357,경기도 용인시 기흥구 보정동,563000003720190015
2965,위탁관리 미용,어몽더독,***********,경기도 용인시 처인구 백암면 가좌리,562000003720190014
2966,위탁관리,아름답고 예쁘개,031-338-5822,경기도 용인시 처인구 김량장동,562000003720190012
2967,위탁관리,퍼피몽,031-274-4730,경기도 용인시 기흥구 상하동,563000003720190010
2968,위탁관리,바니이발소,031-204-1833,경기도 용인시 기흥구 서천동,563000003720190006
2969,위탁관리,몬스터펫샵 용인포곡점,031-321-4794,경기도 용인시 처인구 포곡읍 영문리,562000003720190004
2970,위탁관리,울루라떼,031-334-5950,경기도 용인시 처인구 모현읍 왕산리,562000003720190002
2971,위탁관리,24시 쓰담쓰담 동물메디컬센터,031-548-4480,경기도 용인시 기흥구 신갈동,563000003720190002
2972,위탁관리,갱스터도그,***********,경기도 용인시 수지구 상현동,564000003720180066
2973,위탁관리,갱스터도그(동천),031-263-1077,경기도 용인시 수지구 동천동,564000003720180069
2974,위탁관리,현대동물병원,031-285-6334,경기도 용인시 기흥구 상갈동,563000003720180077
2975,위탁관리,다다쿤(DADACOON),***********,경기도 용인시 기흥구 구갈동,563000003720180070
2976,위탁관리,멍스토리,***********,경기도 용인시 기흥구 공세동,563000003720180068
2977,위탁관리,멍스토리,***********,경기도 용인시 기흥구 공세동,563000003720180066
2978,위탁관리,흥덕종합동물병원,031-217-7119,경기도 용인시 기흥구 영덕동,563000003720180061
2979,위탁관리,하임동물병원,0318984300,경기도 용인시 수지구 풍덕천동,564000003720180061
2980,위탁관리,기흥동물병원,031-287-9700,경기도 용인시 기흥구 언남동,563000003720180058
2981,위탁관리,튼튼동물병원,031-265-7505,경기도 용인시 기흥구 보정동,563000003720180056
2982,위탁관리,Dr.j 동물병원,031-215-7975,경기도 용인시 기흥구 영덕동,563000003720180054
2983,위탁관리,AP 동물병원,031-263-0085,경기도 용인시 수지구 동천동,564000003720180059
2984,위탁관리,제일종합동물병원,031-274-3575,경기도 용인시 기흥구 구갈동,563000003720180048
2985,위탁관리,보라종합동물병원,031-893-6119,경기도 용인시 기흥구 보라동,563000003720180050
2986,위탁관리,야옹아멍멍해봐(용인),031-283-0049,경기도 용인시 기흥구 언남동,563000003720180045
2987,위탁관리,모그모그,031-889-5979,경기도 용인시 기흥구 보정동,563000003720180044
2988,위탁관리,대학 동물병원,031-261-8277,경기도 용인시 수지구 풍덕천동,564000003720180054
2989,위탁관리,THE힘찬동물병원,031-282-7525,경기도 용인시 기흥구 중동,563000003720180039
2990,위탁관리,동천 동물병원,031-265-1175,경기도 용인시 수지구 동천동,564000003720180051
2991,위탁관리,벅스네,031-274-0704,경기도 용인시 기흥구 동백동,563000003720180033
2992,위탁관리,즐거운 동물병원,031-272-7583,경기도 용인시 수지구 성복동,564000003720180045
2993,위탁관리,순수 동물병원,031-262-8700,경기도 용인시 수지구 풍덕천동,564000003720180049
2994,위탁관리,파우 동물병원,031-898-0330,경기도 용인시 수지구 죽전동,564000003720180042
2995,위탁관리,강아지공간,031-261-0969,경기도 용인시 수지구 죽전동,564000003720180040
2996,위탁관리,보정동물병원,031-898-3708,경기도 용인시 기흥구 보정동,563000003720180024
2997,위탁관리,더봄동물병원,031-203-4727,경기도 용인시 기흥구 서천동,563000003720180020
2998,위탁관리,함께하는동물병원,031-275-6579,경기도 용인시 기흥구 마북동,563000003720180022
2999,위탁관리,리치펫동물병원,031-8005-9725,경기도 용인시 기흥구 중동,563000003720180026
3000,위탁관리,한마음 애견용품,031-265-7582,경기도 용인시 수지구 풍덕천동,564000003720180031
3001,위탁관리,서울샤인 동물병원,031-261-7582,경기도 용인시 수지구 신봉동,564000003720180032
3002,위탁관리,꿈에 동물병원,031-264-1997,경기도 용인시 수지구 성복동,564000003720180037
3003,위탁관리,산책길에,-,경기도 용인시 기흥구 서천동,563000003720180017
3004,위탁관리,(주)홀리케어바프코리아,031-337-2279,경기도 용인시 처인구 모현읍 초부리,562000003720180026
3005,위탁관리,펫파크 동백점,031-275-8833,경기도 용인시 기흥구 중동,563000003720180014
3006,위탁관리,해담은 동물병원,***********,경기도 용인시 수지구 성복동,564000003720180028
3007,위탁관리,이리온동물메디컬센터,031-334-6125,경기도 용인시 처인구 역북동,562000003720180024
3008,위탁관리,강아지봄,031-898-4131,경기도 용인시 수지구 성복동,564000003720180023
3009,위탁관리,광교24시 동물의료센터,031-893-7982,경기도 용인시 수지구 상현동,564000003720180022
3010,위탁관리,멍스라이프,***********,경기도 용인시 기흥구 청덕동,563000003720180013
3011,위탁관리,드림24동물병원,031-335-7582,경기도 용인시 처인구 마평동,562000003720180022
3012,위탁관리,로얄벳 동물병원,031-263-7585,경기도 용인시 수지구 신봉동,564000003720180018
3013,위탁관리,그대애개,***********,경기도 용인시 수지구 고기동,564000003720180014
3014,위탁관리,펫츠뷰(PETs view),***********,경기도 용인시 기흥구 보정동,563000003720180006
3015,위탁관리,반려동물훈련학교,031-266-4665,경기도 용인시 수지구 고기동,564000003720180013
3016,위탁관리,힐링독파크,***********,경기도 용인시 처인구 이동읍 시미리,562000003720180014
3017,위탁관리,펫스타일,031-334-4589,경기도 용인시 처인구 삼가동,562000003720180009
3018,위탁관리,비비안펫샵,031-263-6332,경기도 용인시 수지구 신봉동,564000003720180008
3019,위탁관리,몰리스 죽전점,031-888-1271,경기도 용인시 수지구 죽전동,564000003720180005
3020,위탁관리,개가사는그집,031-937-8222,경기도 파주시 목동동,406000003720210050
3021,위탁관리,오구오구,***********,경기도 파주시 문산읍 당동리,406000003720210047
3022,위탁관리,견고하개,***********,경기도 파주시 와동동,406000003720210043
3023,위탁관리,예뿌개,031-943-8270,경기도 파주시 문발동,406000003720210038
3024,위탁관리,헬로퍼피,031-944-8580,경기도 파주시 야당동,406000003720210035
3025,위탁관리,커들리독,***********,경기도 파주시 와동동,406000003720210032
3026,위탁관리,LOB KENNEL,***********,경기도 파주시 광탄면 마장리,406000003720210029
3027,위탁관리,펫페이지,031-946-3637,경기도 파주시 탄현면 법흥리,406000003720210013
3028,위탁관리,워킹애니멀스쿨,***********,경기도 파주시 파주읍 봉암리,406000003720210010
3029,위탁관리,워킹애니멀스쿨,***********,경기도 파주시 파주읍 봉암리,406000003720210009
3030,위탁관리,커멍,031-944-0420,경기도 파주시 동패동,406000003720210005
3031,위탁관리,사랑을줄개,031-954-6789,경기도 파주시 문산읍 당동리,406000003720200056
3032,위탁관리,냥이의 하룻밤,-,경기도 파주시 목동동,406000003720200039
3033,위탁관리,Louis,***********,경기도 파주시 목동동,406000003720200032
3034,위탁관리,숑블리 펫하우스,-,경기도 파주시 목동동,406000003720200030
3035,위탁관리,어스독 1호점,-,경기도 파주시 탄현면 성동리,406000003720200025
3036,위탁관리,고고펫,-,경기도 파주시 서패동,406000003720200019
3037,위탁관리,카페코비,031-947-8669,경기도 파주시 월롱면 위전리,406000003720200015
3038,위탁관리,카와쉼터,***********,경기도 파주시 광탄면 용미리,406000003720200009
3039,위탁관리,내강아지,***********,경기도 파주시 금촌동,406000003720200008
3040,위탁관리,개아저씨,0319418828,경기도 파주시 목동동,406000003720200004
3041,위탁관리,댕댕애견,031-942-5004,경기도 파주시 다율동,406000003720200002
3042,위탁관리,슈슈멍,031-937-8387,경기도 파주시 목동동,406000003720190055
3043,위탁관리,멍앤멍스,***********,경기도 파주시 서패동,406000003720190052
3044,위탁관리,Welcome Paws,-,경기도 파주시 조리읍 뇌조리,406000003720190050
3045,위탁관리,COCOPET(코코펫),-,경기도 파주시 동패동,406000003720190047
3046,위탁관리,썸바디 독스,-,경기도 파주시 상지석동,406000003720190044
3047,위탁관리,발앤발,-,경기도 파주시 야당동,406000003720190039
3048,위탁관리,나는 애견인이다,-,경기도 파주시 탄현면 성동리,406000003720190036
3049,위탁관리,해피하개,-,경기도 파주시 금촌동,406000003720190026
3050,위탁관리,피터펫츠,***********,경기도 파주시 동패동,406000003720190023
3051,위탁관리,블링독,031-943-2253,경기도 파주시 동패동,406000003720190018
3052,위탁관리,다둥이펫,031-941-3655,경기도 파주시 조리읍 대원리,406000003720190014
3053,위탁관리,멍냥꽁냥,***********,경기도 파주시 목동동,406000003720190003
3054,위탁관리,컬러링펫,031-949-3949,경기도 파주시 야당동,406000003720180116
3055,위탁관리,강아지별,031-977-6123,경기도 파주시 목동동,406000003720180111
3056,위탁관리,도그앤도그,031-954-1519,경기도 파주시 문산읍 문산리,406000003720180109
3057,위탁관리,핑크펫샵,031-943-0807,경기도 파주시 금촌동,406000003720180101
3058,위탁관리,눈 독[Noon Dog],070-4239-1176,경기도 파주시 탄현면 만우리,406000003720180098
3059,위탁관리,"애견호텔 ""중독""",031-959-5180,경기도 파주시 문산읍 임진리,406000003720180095
3060,위탁관리,선유애견,031-954-0199,경기도 파주시 문산읍 선유리,406000003720180094
3061,위탁관리,운정호수동물메디칼센터,031-937-8225,경기도 파주시 야당동,406000003720180090
3062,위탁관리,놀러오개,031-944-6520,경기도 파주시 야당동,406000003720180087
3063,위탁관리,헬로퍼피,031-944-8580,경기도 파주시 야당동,406000003720180086
3064,위탁관리,강아지네 애견하우스,031-941-1787,경기도 파주시 조리읍 대원리,406000003720180083
3065,위탁관리,스마일샵,031-949-8875,경기도 파주시 금촌동,406000003720180080
3066,위탁관리,베베네 개스트하우스,***********,경기도 파주시 상지석동,406000003720180079
3067,위탁관리,리버플 애완용품 아울렛,031-945-7297,경기도 파주시 금촌동,406000003720180077
3068,위탁관리,운정24시동물의료센터,031-935-5675,경기도 파주시 동패동,406000003720180073
3069,위탁관리,플레이_라움(PLAY_RAUM),031-958-5206,경기도 파주시 적성면 장현리,406000003720180066
3070,위탁관리,파주독애견호텔,***********,경기도 파주시 탄현면 축현리,406000003720180062
3071,위탁관리,퍼피하우스,031-954-8436,경기도 파주시 문산읍 문산리,406000003720180052
3072,위탁관리,으르렁애견카페,031-947-1981,경기도 파주시 동패동,406000003720180048
3073,위탁관리,파주24시동물병원,031-944-5575,경기도 파주시 목동동,406000003720180041
3074,위탁관리,THE QUEEN’S TALE,***********,경기도 파주시 하지석동,406000003720180044
3075,위탁관리,금촌애견,031-946-9912,경기도 파주시 금촌동,406000003720180029
3076,위탁관리,(주)이마트 파주운정점,031-931-2152,경기도 파주시 동패동,406000003720180026
3077,위탁관리,해오름동물병원,031-953-7587,경기도 파주시 문산읍 당동리,406000003720180027
3078,위탁관리,펫파라다이스동물병원,031-942-7583,경기도 파주시 목동동,406000003720180018
3079,위탁관리,금쪽금쪽금쪽동물병원,031-944-9979,경기도 파주시 목동동,406000003720180017
3080,위탁관리,미엘동물병원,031-935-5009,경기도 파주시 동패동,406000003720180007
3081,위탁관리,더블유펫 테마파크,031-947-1948,경기도 파주시 탄현면 만우리,406000003720180015
3082,위탁관리,하트 멜로디,***********,경기도 이천시 사음동,407000003720210017
3083,위탁관리,펫매니아 더쌀롱,***********,경기도 이천시 중리동,407000003720210016
3084,위탁관리,오키독키,-,경기도 이천시 갈산동,407000003720210012
3085,위탁관리,꽃담 멍발소,***********,경기도 이천시 증포동,407000003720210011
3086,위탁관리,뭉구르밍,***********,경기도 이천시 창전동,407000003720210007
3087,위탁관리,듀파르#,***********,경기도 이천시 백사면 조읍리,407000003720210005
3088,위탁관리,멍블리,0316375666,경기도 이천시 창전동,407000003720200026
3089,위탁관리,써니펫살롱,031-636-7582,경기도 이천시 진리동,407000003720200019
3090,위탁관리,살롱드 댕댕,031-631-5874,경기도 이천시 송정동,407000003720200014
3091,위탁관리,댕댕이 운동장,***********,경기도 이천시 장호원읍 장호원리,407000003720200009
3092,위탁관리,펫플러스라이프,031-634-0338,경기도 이천시 부발읍 신하리,407000003720200006
3093,위탁관리,루시몽,***********,경기도 이천시 안흥동,407000003720200003
3094,위탁관리,잔다냥 이천점,***********,경기도 이천시 증포동,407000003720200002
3095,위탁관리,㈜티펙스,0316745942,경기도 이천시 마장면 양촌리,407000003720190023
3096,위탁관리,냥냥펀치,031-634-1119,경기도 이천시 중리동,407000003720190019
3097,위탁관리,코코하우스(KoKo House),031-645-0087,경기도 이천시 마장면 각평리,407000003720190017
3098,위탁관리,야옹아 멍멍해봐 이천점,031-634-0059,경기도 이천시 창전동,407000003720190016
3099,위탁관리,멋내는 애견,031-637-4020,경기도 이천시 창전동,407000003720190012
3100,위탁관리,멋내는 애견,031-637-4020,경기도 이천시 부발읍 무촌리,407000003720190010
3101,위탁관리,아이펫,031-638-4520,경기도 이천시 진리동,407000003720190007
3102,위탁관리,쓰담쓰담,031-637-5999,경기도 이천시 증포동,407000003720180024
3103,위탁관리,GROOMING107,***********,경기도 이천시 부발읍 무촌리,407000003720180022
3104,위탁관리,카사노바에리켄넬,***********,경기도 이천시 율면 월포리,407000003720180020
3105,위탁관리,나라펫,031-632-1075,경기도 이천시 관고동,407000003720180018
3106,위탁관리,하이몽,031-635-5775,경기도 이천시 창전동,407000003720180009
3107,위탁관리,휴개소,031-8057-8253,경기도 안성시 신건지동,408000003720210008
3108,위탁관리,멍뭉아 놀다가,031-652-2071,경기도 안성시 공도읍 마정리,408000003720210006
3109,위탁관리,풀독,***********,경기도 안성시 원곡면 칠곡리,408000003720210002
3110,위탁관리,Sung won,***********,경기도 안성시 금광면 옥정리,408000003720200030
3111,위탁관리,펫 스토리,***********,경기도 안성시 공도읍 마정리,408000003720200018
3112,위탁관리,"까까,봄",***********,경기도 안성시 공도읍 만정리,408000003720200014
3113,위탁관리,펫피랜드,***********,경기도 안성시 원곡면 성주리,408000003720200008
3114,위탁관리,견마루,-,경기도 안성시 원곡면 지문리,408000003720200003
3115,위탁관리,멍블리,031-677-0234,경기도 안성시 금산동,408000003720180040
3116,위탁관리,도기헤븐,031-677-1964,경기도 안성시 삼죽면 진촌리,408000003720180031
3117,위탁관리,개느님,031-671-3104,경기도 안성시 가현동,408000003720180029
3118,위탁관리,프리티도그,031-654-9244,경기도 안성시 공도읍 용두리,408000003720180007
3119,위탁관리,밀레쥬,031-654-4785,경기도 안성시 공도읍 만정리,408000003720180003
3120,위탁관리,코디애견샵,031-652-5253,경기도 안성시 공도읍 용두리,408000003720180002
3121,위탁관리,도그마루 강아지 고양이 김포점,-,경기도 김포시 장기동,409000003720210052
3122,위탁관리,더누리개,***********,경기도 김포시 풍무동,409000003720210042
3123,위탁관리,제이스동물병원,-,경기도 김포시 고촌읍 신곡리,409000003720210026
3124,위탁관리,펫소울메이트,0319820889,경기도 김포시 장기동,409000003720210022
3125,위탁관리,달콤하니 냥,***********,경기도 김포시 장기동,409000003720210013
3126,위탁관리,댕댕살롱앤스파,***********,경기도 김포시 구래동,409000003720210005
3127,위탁관리,양이멍이,***********,경기도 김포시 마산동,409000003720200088
3128,위탁관리,카페앤독,***********,경기도 김포시 마산동,409000003720200074
3129,위탁관리,독스커버,***********,경기도 김포시 양촌읍 석모리,409000003720200073
3130,위탁관리,퍼피앤유 김포점,***********,경기도 김포시 장기동,409000003720200071
3131,위탁관리,자랑하개,031-988-0881,경기도 김포시 대곶면 대명리,409000003720200065
3132,위탁관리,개랑 놀려고 차린 집,***********,경기도 김포시 양촌읍 석모리,409000003720200054
3133,위탁관리,개스,***********,경기도 김포시 고촌읍 신곡리,409000003720200048
3134,위탁관리,견복궁,***********,경기도 김포시 운양동,409000003720200050
3135,위탁관리,아우야,-,경기도 김포시 운양동,409000003720200052
3136,위탁관리,또리네 멍멍이 미용실,***********,경기도 김포시 마산동,409000003720200039
3137,위탁관리,김포 보스독,***********,경기도 김포시 통진읍 서암리,409000003720200034
3138,위탁관리,엔젤도그,***********,경기도 김포시 구래동,409000003720200032
3139,위탁관리,식구개,***********,경기도 김포시 통진읍 서암리,409000003720200027
3140,위탁관리,미드미 동물병원,***********,경기도 김포시 마산동,409000003720200029
3141,위탁관리,어스독,***********,경기도 김포시 양촌읍 구래리,409000003720200015
3142,위탁관리,독탑라운지,***********,경기도 김포시 구래동,409000003720200007
3143,위탁관리,멀티펫24@고사남,***********,경기도 김포시 장기동,409000003720200005
3144,위탁관리,펫 소울 메이트,031-982-0889,경기도 김포시 장기동,409000003720190113
3145,위탁관리,김포강아지고양이 멍냥아구래구래,***********,경기도 김포시 구래동,409000003720190109
3146,위탁관리,더도그 강아지고양이 김포점,***********,경기도 김포시 구래동,409000003720190107
3147,위탁관리,젤리네 하우스,031-997-0292,경기도 김포시 월곶면 고막리,409000003720190103
3148,위탁관리,쿨스타스,***********,경기도 김포시 월곶면 성동리,409000003720190100
3149,위탁관리,독고캣,***********,경기도 김포시 장기동,409000003720190080
3150,위탁관리,DOGUE,***********,경기도 김포시 구래동,409000003720190073
3151,위탁관리,김포 24시 호수동물 의료센터,***********,경기도 김포시 운양동,409000003720190070
3152,위탁관리,개릉도원,***********,경기도 김포시 마산동,409000003720190068
3153,위탁관리,파머스클럽,031-988-3241,경기도 김포시 풍무동,409000003720190055
3154,위탁관리,동행동물병원,031-986-9816,경기도 김포시 풍무동,409000003720190045
3155,위탁관리,멍커힐,***********,경기도 김포시 대곶면 약암리,409000003720190041
3156,위탁관리,DOG ENT. 도그이엔티,***********,경기도 김포시 운양동,409000003720190035
3157,위탁관리,하임동물의료센터,031-985-1040,경기도 김포시 풍무동,409000003720190032
3158,위탁관리,코이펫,070-7622-0210,경기도 김포시 통진읍 서암리,409000003720190022
3159,위탁관리,도그캠프,070-8835-2222,경기도 김포시 하성면 전류리,409000003720190006
3160,위탁관리,The 쇼독,031-991-1191,경기도 김포시 장기동,409000003720190011
3161,위탁관리,비나리(Beenali),***********,경기도 김포시 통진읍 고정리,409000003720190004
3162,위탁관리,HELLO 멍,***********,경기도 김포시 양촌읍 양곡리,409000003720180093
3163,위탁관리,킁킁펫,031-1800-9687,경기도 김포시 운양동,409000003720180081
3164,위탁관리,락,031-987-6669,경기도 김포시 통진읍 서암리,409000003720180079
3165,위탁관리,김포24시힐동물의료센터,031-987-7585,경기도 김포시 장기동,409000003720180071
3166,위탁관리,로로동물병원,031-988-9816,경기도 김포시 장기동,409000003720180069
3167,위탁관리,HADA 펫 부띠끄,031-8049-8875,경기도 김포시 구래동,409000003720180076
3168,위탁관리,워킹독,***********,경기도 김포시 운양동,409000003720180072
3169,위탁관리,한강동물의료센터,031-988-7535,경기도 김포시 장기동,409000003720180065
3170,위탁관리,야옹아 멍멍해봐,031-998-3942,경기도 김포시 북변동,409000003720180062
3171,위탁관리,키스더도그,***********,경기도 김포시 사우동,409000003720180060
3172,위탁관리,하나동물병원,031-997-8275,경기도 김포시 사우동,409000003720180057
3173,위탁관리,웰케어 동물세상 펫？,031-982-7506,경기도 김포시 풍무동,409000003720180054
3174,위탁관리,레오동물병원,031-996-7942,경기도 김포시 고촌읍 신곡리,409000003720180052
3175,위탁관리,더 불리하우스,***********,경기도 김포시 통진읍 서암리,409000003720180049
3176,위탁관리,카페몽몽,***********,경기도 김포시 구래동,409000003720180040
3177,위탁관리,이리온 동물병원,031-988-3125,경기도 김포시 장기동,409000003720180043
3178,위탁관리,울디 동물병원,031-982-3198,경기도 김포시 양촌읍 양곡리,409000003720180046
3179,위탁관리,마송 동물병원,031-989-3125,경기도 김포시 통진읍 서암리,409000003720180048
3180,위탁관리,쥬쥬파티,031-986-4727,경기도 김포시 양촌읍 흥신리,409000003720180038
3181,위탁관리,펫 뷰티살롱,031-982-0706,경기도 김포시 풍무동,409000003720180032
3182,위탁관리,애견세상,031-832-7771,경기도 연천군 전곡읍 전곡리,414000003720180029
3183,위탁관리,베베(BEBE),***********,경기도 가평군 가평읍 읍내리,416000003720210003
3184,위탁관리,꽃이랑개랑,***********,경기도 가평군 설악면 위곡리,416000003720210004
3185,위탁관리,개꿈,***********,경기도 가평군 가평읍 읍내리,416000003720200003
3186,위탁관리,한국애견대학,***********,경기도 가평군 설악면 가일리,416000003720200002
3187,위탁관리,힐링히어,***********,경기도 가평군 청평면 청평리,416000003720200001
3188,위탁관리,사마소,***********,경기도 가평군 북면 목동리,416000003720190014
3189,위탁관리,씽크독,031-585-7003,경기도 가평군 청평면 대성리,416000003720190007
3190,위탁관리,개판살판,***********,경기도 가평군 가평읍 금대리,416000003720190004
3191,위탁관리,클럽더독스,***********,경기도 양평군 옥천면 아신리,417000003720200025
3192,위탁관리,행복하개 애견샵,***********,경기도 양평군 강상면 병산리,417000003720200019
3193,위탁관리,탤런트 독 스쿨,***********,경기도 양평군 옥천면 아신리,417000003720200015
3194,위탁관리,도담 Dog story,***********,경기도 양평군 청운면 비룡리,417000003720200009
3195,위탁관리,Blance dog(블랑쉬독),***********,경기도 양평군 강하면 전수리,417000003720200008
3196,위탁관리,알로하도그,-,경기도 양평군 강상면 병산리,417000003720190039
3197,위탁관리,겨울이 머무는 집,***********,경기도 양평군 양평읍 봉성리,417000003720190025
3198,위탁관리 미용,네발로코리아 양평(펫클럽),7732230,경기도 양평군 양평읍 창대리,417000003720190008
3199,위탁관리,스타켄넬,***********,경기도 양평군 지평면 수곡리,417000003720190001
3200,위탁관리,들어오시개,***********,경기도 양평군 용문면 마룡리,417000003720180047
3201,위탁관리,참좋은동물병원,031-772-0075,경기도 양평군 양평읍 공흥리,417000003720180045
3202,위탁관리,메리해피쫑,031-774-4401,경기도 양평군 양서면 용담리,417000003720180036
3203,위탁관리,폼잡는개,***********,경기도 양평군 양평읍 양근리,417000003720180026
3204,위탁관리,멍블리하우스,033-264-0282,강원도 춘천시 석사동,418000003720210012
3205,위탁관리,루비반지 PET SHOP,***********,강원도 춘천시 퇴계동,418000003720210007
3206,위탁관리,펫앤독,***********,강원도 춘천시 조양동,418000003720210004
3207,위탁관리,호반애견훈련소,***********,강원도 춘천시 신북읍 발산리,418000003720200018
3208,위탁관리,발토샵,***********,강원도 춘천시 퇴계동,418000003720200016
3209,위탁관리,애견아롬샵,***********,강원도 춘천시 후평동,418000003720200015
3210,위탁관리,독스앤휴먼,033-242-3636,강원도 춘천시 동면 만천리,418000003720200013
3211,위탁관리,놀러오개,***********,강원도 춘천시 온의동,418000003720200011
3212,위탁관리,발바닥애견카페,***********,강원도 춘천시 동내면 거두리,418000003720200009
3213,위탁관리,용산559,***********,강원도 춘천시 신북읍 용산리,418000003720200006
3214,위탁관리,ADAM&PET,***********,강원도 춘천시 후평동,418000003720200002
3215,위탁관리,시시푸,***********,강원도 춘천시 퇴계동,418000003720190017
3216,위탁관리,도그 스테이블,033-264-0024,강원도 춘천시 석사동,418000003720190013
3217,위탁관리,프리티도그,***********,강원도 춘천시 퇴계동,418000003720190010
3218,위탁관리,하나동물병원,033-243-7511,강원도 춘천시 후평동,418000003720190006
3219,위탁관리,소망동물병원,033-251-6577,강원도 춘천시 온의동,418000003720180058
3220,위탁관리,엔젤펫,241-8233,강원도 춘천시 후평동,418000003720180056
3221,위탁관리,해피멍,2632689,강원도 춘천시 칠전동,418000003720180051
3222,위탁관리,닥터각 동물병원,2612524,강원도 춘천시 퇴계동,418000003720180049
3223,위탁관리,바셋하운드,033-244-3969,강원도 춘천시 퇴계동,418000003720180048
3224,위탁관리,충무로애견,261-9119,강원도 춘천시 칠전동,418000003720180041
3225,위탁관리,멍군애견,0332415896,강원도 춘천시 효자동,418000003720180032
3226,위탁관리,파트라슈애견,0332628222,강원도 춘천시 동면 만천리,418000003720180028
3227,위탁관리,애견호텔 맥시,033-262-4003,강원도 춘천시 동내면 학곡리,418000003720180025
3228,위탁관리,준독트레이닝센터,***********,강원도 춘천시 서면 안보리,418000003720180017
3229,위탁관리,히포코코,033-253-3523,강원도 춘천시 조양동,418000003720180010
3230,위탁관리,레인보우클라우드,033-241-1214,강원도 춘천시 후평동,418000003720180008
3231,위탁관리,윤스펫,***********,강원도 원주시 단구동,419000003720210021
3232,위탁관리,PET TERRY 펫 테리,033-765-7707,강원도 원주시 판부면 서곡리,419000003720210014
3233,위탁관리,화이트클라우드,033-765-0999,강원도 원주시 판부면 서곡리,419000003720210009
3234,위탁관리,퍼피랜드,033-744-6915,강원도 원주시 학성동,419000003720210007
3235,위탁관리,예쁘개 미용,033-761-0911,강원도 원주시 판부면 서곡리,419000003720210001
3236,위탁관리,멍스테이션,***********,강원도 원주시 호저면 만종리,419000003720200033
3237,위탁관리,까페 아지트,***********,강원도 원주시 학성동,419000003720200031
3238,위탁관리,김구백이,***********,강원도 원주시 단계동,419000003720200025
3239,위탁관리,펫타운,***********,강원도 원주시 판부면 금대리,419000003720200023
3240,위탁관리,개맘대로,070-7379-1114,강원도 원주시 지정면 가곡리,419000003720200022
3241,위탁관리,솜밤,***********,강원도 원주시 판부면 금대리,419000003720200016
3242,위탁관리,다솜동물병원,033-748-8275,강원도 원주시 단계동,419000003720200007
3243,위탁관리,Moon pet shop(문펫샵),***********,강원도 원주시 지정면 가곡리,419000003720200005
3244,위탁관리,도그랑놀러왈,***********,강원도 원주시 단계동,419000003720200002
3245,위탁관리,야옹아 멍멍해봐,033-764-0075,강원도 원주시 명륜동,419000003720190018
3246,위탁관리 미용,리틀마이펫,-,강원도 원주시 단계동,419000003720190012
3247,판매 전시 위탁관리,박순호의 아이슬란드,***********,강원도 원주시 소초면 교항리,419000003720190010
3248,위탁관리,코코네,-,강원도 원주시 단구동,419000003720190009
3249,판매 위탁관리,미스터앤 미세스멍 원주점,***********,강원도 원주시 무실동,419000003720190006
3250,판매 위탁관리,미스터앤 미세스멍 원주점,***********,강원도 원주시 무실동,419000003720190006
3251,위탁관리 미용,킹스독,***********,강원도 원주시 단계동,419000003720190005
3252,위탁관리 미용,패밀리 동물병원,033-743-8119,강원도 원주시 반곡동,419000003720190003
3253,위탁관리 미용,착한애견분양(원주점),033-731-6543,강원도 원주시 단계동,419000003720180035
3254,위탁관리 미용,"안녕, 내강아지",***********,강원도 원주시 무실동,419000003720180034
3255,위탁관리,도그커피,033-733-2347,강원도 원주시 단계동,419000003720180028
3256,위탁관리 미용,똥강아지,0337618886,강원도 원주시 단구동,419000003720180023
3257,전시 위탁관리,강아지집,0337456685,강원도 원주시 일산동,419000003720180024
3258,전시 위탁관리 미용,왈와리 (단구점),-,강원도 원주시 단구동,419000003720180020
3259,전시 위탁관리,왈왈이 (무실점),0337326433,강원도 원주시 무실동,419000003720180021
3260,위탁관리 미용,엣지퍼피,0337658252,강원도 원주시 관설동,419000003720180027
3261,위탁관리,스타애견샵,033-744-0958,강원도 원주시 무실동,419000003720180016
3262,판매 위탁관리 미용 운송,퀸펫살롱,033-904-7979,강원도 원주시 단구동,419000003720180018
3263,위탁관리 미용,강아지꿈,***********,강원도 원주시 학성동,419000003720180006
3264,위탁관리 미용,와우펫마트,0337618066,강원도 원주시 단구동,419000003720180003
3265,위탁관리 미용,날개,***********,강원도 강릉시 유천동,420000003720210008
3266,전시 위탁관리 운송,파인독(pine dog),***********,강원도 강릉시 사천면 노동리,420000003720210009
3267,위탁관리 미용,메모리펫살롱,***********,강원도 강릉시 교동,420000003720210006
3268,위탁관리,펫그라운드,0336535496,강원도 강릉시 송정동,420000003720200019
3269,위탁관리 미용,행복해질 개,***********,강원도 강릉시 옥천동,420000003720200018
3270,위탁관리 미용,베리베베(Berry-BeBe),***********,강원도 강릉시 포남동,420000003720200017
